pair	before	after	top1_before	top1_after	top1_delta	name	module	parent_module	stage	kind	quantizer	numel	changed	changed_fraction	mean_abs_bin_delta	max_abs_bin_delta	before_near_fraction	after_near_fraction	changed_and_near_fraction	changed_given_near	mean_before_boundary_dist	mean_after_boundary_dist	scale_ratio_after_over_before
ckpt10->phase2w	ckpt10	phase2w	79.922	80.156	0.23400000000000887	features.7.1.mlp.fc2.weight	features.7.1.mlp.fc2	features.7.1.mlp	features.7.1	mlp_fc2	lsq_weight	2359296	89836	0.0380774587392807	0.0380774587392807	1	0.2963612973690033	0.30203118920326233	0.0380774587392807	0.11823155412190342	0.2093985229730606	0.20790480077266693	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	80.156	0.23400000000000887	features.5.5.attn.proj.weight	features.5.5.attn.proj	features.5.5.attn	features.5.5	attn_proj	lsq_weight	147456	4193	0.02843560092151165	0.02843560092151165	1	0.2432047575712204	0.2462226003408432	0.02843560092151165	0.10782523722580811	0.22492803633213043	0.22387954592704773	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	80.156	0.23400000000000887	features.7.1.attn.qkv.weight	features.7.1.attn.qkv	features.7.1.attn	features.7.1	attn_qkv	lsq_weight	1769472	49258	0.027837682515382767	0.027837682515382767	1	0.21240799129009247	0.2144029438495636	0.027837682515382767	0.11789766947580559	0.23371350765228271	0.23278282582759857	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	80.156	0.23400000000000887	features.5.5.attn.qkv.weight	features.5.5.attn.qkv	features.5.5.attn	features.5.5	attn_qkv	lsq_weight	442368	11960	0.027036312967538834	0.027036312967538834	1	0.2130059152841568	0.21596498787403107	0.027036312967538834	0.11490277457535931	0.23389266431331635	0.23270896077156067	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	80.156	0.23400000000000887	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	lsq_weight	589824	9780	0.01658121682703495	0.01658121682703495	1	0.1966925710439682	0.1993170827627182	0.01658121682703495	0.07883155196595251	0.23935583233833313	0.23858827352523804	1.0
phase2s->phase2w	phase2s	phase2w	80.166	80.156	-0.009999999999990905	features.7.1.attn.proj.weight	features.7.1.attn.proj	features.7.1.attn	features.7.1	attn_proj	lsq_weight	589824	22714	0.0385097935795784	0.0385097935795784	1	0.3014797568321228	0.301727294921875	0.0385097935795784	0.12049100322525887	0.2078658789396286	0.20746447145938873	1.0
phase2s->phase2w	phase2s	phase2w	80.166	80.156	-0.009999999999990905	features.7.1.mlp.fc2.weight	features.7.1.mlp.fc2	features.7.1.mlp	features.7.1	mlp_fc2	lsq_weight	2359296	85377	0.036187488585710526	0.036187488585710526	1	0.301622599363327	0.30203118920326233	0.036187488585710526	0.1142638036809816	0.20824314653873444	0.20790480077266693	1.0
phase2s->phase2w	phase2s	phase2w	80.166	80.156	-0.009999999999990905	features.5.5.mlp.fc1.weight	features.5.5.mlp.fc1	features.5.5.mlp	features.5.5	mlp_fc1	lsq_weight	589824	19213	0.0325741246342659	0.0325741246342659	1	0.2436014860868454	0.2431250661611557	0.0325741246342659	0.12505613955153447	0.22478196024894714	0.2248413860797882	1.0
phase2s->phase2w	phase2s	phase2w	80.166	80.156	-0.009999999999990905	features.7.1.mlp.fc1.weight	features.7.1.mlp.fc1	features.7.1.mlp	features.7.1	mlp_fc1	lsq_weight	2359296	76625	0.032477907836437225	0.032477907836437225	1	0.24885007739067078	0.248443603515625	0.032477907836437225	0.12246538604765642	0.22296959161758423	0.22303152084350586	1.0
phase2s->phase2w	phase2s	phase2w	80.166	80.156	-0.009999999999990905	features.5.5.attn.proj.weight	features.5.5.attn.proj	features.5.5.attn	features.5.5	attn_proj	lsq_weight	147456	3975	0.02695719338953495	0.02695719338953495	1	0.2460734099149704	0.2462226003408432	0.02695719338953495	0.103056700630007	0.2239828109741211	0.22387954592704773	1.0
phase2s->phase2w	phase2s	phase2w	80.166	80.156	-0.009999999999990905	features.5.5.attn.qkv.weight	features.5.5.attn.qkv	features.5.5.attn	features.5.5	attn_qkv	lsq_weight	442368	11441	0.025863083079457283	0.025863083079457283	1	0.215576171875	0.21596498787403107	0.025863083079457283	0.11039280579704551	0.23282276093959808	0.23270896077156067	1.0
phase2s->phase2w	phase2s	phase2w	80.166	80.156	-0.009999999999990905	features.7.1.attn.qkv.weight	features.7.1.attn.qkv	features.7.1.attn	features.7.1	attn_qkv	lsq_weight	1769472	41570	0.023492883890867233	0.023492883890867233	1	0.21435829997062683	0.2144029438495636	0.023492883890867233	0.10131314706857221	0.2328822761774063	0.23278282582759857	1.0
phase2s->phase2w	phase2s	phase2w	80.166	80.156	-0.009999999999990905	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	lsq_weight	589824	8416	0.0142686627805233	0.0142686627805233	1	0.199188232421875	0.1993170827627182	0.0142686627805233	0.0683327649762102	0.23861077427864075	0.23858827352523804	1.0
