pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
full250_vs_attn250	878	50	44	43	-1	88.0	86.0	0.003901704913005233	0.014988098293542862
full250_vs_attn250	470	50	36	35	-1	72.0	70.0	0.004514941014349461	0.007996873930096626
full250_vs_attn250	379	50	46	45	-1	92.0	90.0	0.004529210273176432	0.07938174903392792
full250_vs_attn250	73	50	25	24	-1	50.0	48.0	0.004550645127892494	0.001846418366767466
full250_vs_attn250	544	50	41	40	-1	82.0	80.0	0.00474335253238678	0.01225298922508955
full250_vs_attn250	778	50	41	40	-1	82.0	80.0	0.004767198581248522	0.04270555451512337
full250_vs_attn250	699	50	43	42	-1	86.0	84.0	0.004962058737874031	0.0838133841753006
full250_vs_attn250	459	50	34	33	-1	68.0	66.0	0.0049883113242685795	0.011600942350924015
full250_vs_attn250	588	50	37	36	-1	74.0	72.0	0.005002850200980902	0.010290374979376793
full250_vs_attn250	26	50	31	30	-1	62.0	60.0	0.005052255466580391	0.023829860612750053
full250_vs_attn250	827	50	39	38	-1	78.0	76.0	0.005136045161634684	0.025112038478255272
full250_vs_attn250	118	50	42	41	-1	84.0	82.0	0.005497762467712164	0.02626347541809082
full250_vs_attn250	892	50	36	35	-1	72.0	70.0	0.005740365479141474	0.030744362622499466
full250_vs_attn250	193	50	25	24	-1	50.0	48.0	0.006136761978268623	0.015656108036637306
full250_vs_attn250	849	50	44	43	-1	88.0	86.0	0.006232499610632658	0.01672847755253315
full250_vs_attn250	494	50	38	37	-1	76.0	74.0	0.006274031475186348	-0.04832984879612923
full250_vs_attn250	807	50	41	40	-1	82.0	80.0	0.006442246492952108	0.03650789335370064
full250_vs_attn250	421	50	43	42	-1	86.0	84.0	0.006489144638180733	0.07072535157203674
full250_vs_attn250	823	50	40	39	-1	80.0	78.0	0.006604935973882675	0.056369781494140625
full250_vs_attn250	748	50	30	29	-1	60.0	58.0	0.006928294897079468	-0.05682067945599556
full250_vs_attn250	500	50	48	47	-1	96.0	94.0	0.006933571770787239	0.11560886353254318
full250_vs_attn250	579	50	39	38	-1	78.0	76.0	0.008343376219272614	0.02766314521431923
full250_vs_attn250	649	50	47	46	-1	94.0	92.0	0.009264213033020496	0.0823940560221672
full250_vs_attn250	598	50	38	37	-1	76.0	74.0	0.0098348930478096	0.08083228766918182
full250_vs_attn250	151	50	36	35	-1	72.0	70.0	0.012302582152187824	0.07474350929260254
full250_vs_attn250	731	50	32	31	-1	64.0	62.0	0.013742100447416306	0.1358109563589096
full250_vs_attn250	674	50	47	46	-1	94.0	92.0	0.017451662570238113	0.11837989091873169
full250_vs_attn250	490	50	39	39	0	78.0	78.0	-0.01688471809029579	-0.05855834111571312
full250_vs_attn250	472	50	47	47	0	94.0	94.0	-0.01584186591207981	-0.11094389110803604
full250_vs_attn250	915	50	48	48	0	96.0	96.0	-0.015088650397956371	-0.1288425624370575
full250_vs_attn250	679	50	49	49	0	98.0	98.0	-0.014643997885286808	-0.1244356706738472
full250_vs_attn250	522	50	48	48	0	96.0	96.0	-0.013748040422797203	-0.09358284622430801
full250_vs_attn250	279	50	49	49	0	98.0	98.0	-0.013710780069231987	-0.09494046121835709
full250_vs_attn250	703	50	40	40	0	80.0	80.0	-0.013454466126859188	-0.03978606313467026
full250_vs_attn250	540	50	44	44	0	88.0	88.0	-0.013349398039281368	-0.097738116979599
full250_vs_attn250	107	50	47	47	0	94.0	94.0	-0.013225983828306198	-0.1234930232167244
full250_vs_attn250	357	50	47	47	0	94.0	94.0	-0.013203289359807968	-0.0425599105656147
full250_vs_attn250	431	50	40	40	0	80.0	80.0	-0.01300048828125	-0.059702396392822266
full250_vs_attn250	445	50	31	31	0	62.0	62.0	-0.011968856677412987	0.012172413058578968
full250_vs_attn250	567	50	27	27	0	54.0	54.0	-0.011501648463308811	-0.01988547295331955
full250_vs_attn250	829	50	46	46	0	92.0	92.0	-0.01149305235594511	-0.08965005725622177
full250_vs_attn250	728	50	28	28	0	56.0	56.0	-0.011039274744689465	-0.11420372873544693
full250_vs_attn250	353	50	36	36	0	72.0	72.0	-0.010984417982399464	-0.051660288125276566
full250_vs_attn250	512	50	49	49	0	98.0	98.0	-0.010907690972089767	-0.02378726936876774
full250_vs_attn250	312	50	35	35	0	70.0	70.0	-0.010900761000812054	-0.062301598489284515
full250_vs_attn250	792	50	35	35	0	70.0	70.0	-0.009777072817087173	-0.03024800308048725
full250_vs_attn250	331	50	47	47	0	94.0	94.0	-0.0097647150978446	-0.04284759610891342
full250_vs_attn250	189	50	42	42	0	84.0	84.0	-0.009632679633796215	-0.07942157983779907
full250_vs_attn250	382	50	42	42	0	84.0	84.0	-0.009625949896872044	-0.04312498867511749
full250_vs_attn250	217	50	47	47	0	94.0	94.0	-0.009595067240297794	-0.07434110343456268
