run	ckpt_a	ckpt_b	acc_a	acc_b	acc_delta	global_block	stage	block	head	js_divergence	cosine_distance	topk_overlap_change	entropy_a	entropy_b	entropy_delta	oscillation_score
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	1	4.599478150495124e-05	0.0001221673338900331	0.04081632653061224	3.5595516382193146	3.559098060071995	0.000453578147319611	0.041029846460739185
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	2	3.674086426789503e-05	7.44101140340847e-05	0.015306122448979591	3.3884409644967186	3.3891522791038278	0.0007113146071091592	0.015488404887992488
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	3	5.722356867589773e-05	3.88214593949332e-05	0.01020408163265306	2.512603276005909	2.5120937249292155	0.0005095510766937039	0.010351081768393262
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	4	5.303702513917912e-05	3.488467150103425e-05	0.015306122448979591	2.533638087931246	2.533916611373504	0.00027852344225776093	0.015421896489845582
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	5	5.1456922939060596e-05	1.4339753239056563e-05	0.0	2.1592121178116312	2.161846865779364	0.0026347479677326646	0.00032927147295138364
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	6	4.3139060668827805e-05	6.95762439093528e-05	0.01020408163265306	3.171326750809914	3.1722482441837525	0.0009214933738386222	0.010408946274615102
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	7	2.144876888940433e-05	1.0460301100079228e-05	0.0	2.10490303056391	2.1064643735297546	0.0015613429658447586	0.00018804336657395944
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	8	3.02023592238359e-05	1.1599427124031614e-05	0.00510204081632653	2.1720885005506707	2.1730404235074907	0.000951922956820006	0.005239034898356398
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	9	8.405454304385528e-05	0.00020764765133041152	0.04081632653061224	3.545335801558753	3.5454571126324956	0.00012131107374280248	0.04112015983236079
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	10	9.748571165108941e-05	0.00013490561802409484	0.015306122448979591	3.0728312203421972	3.074910933336903	0.0020797129947056625	0.015746485078125344
original	55	56	80.576	80.536	-0.03999999999999204	5	2	1	11	8.914470090737072e-05	0.00010145897498914369	0.01020408163265306	2.985302652365003	2.985712062462396	0.00040941009739325906	0.010435626318288902
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	0	5.515725014201517e-05	0.00016702484470121348	0.030612244897959183	3.754877833448454	3.7555367727382594	0.000658939289805538	0.030900320921782964
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	1	3.9473831756004884e-05	0.00011797552903991537	0.05102040816326531	3.7114648594263238	3.710374898819661	0.0010899606066625545	0.05128685358472748
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	2	9.487278019400347e-05	0.00030227284950068434	0.030612244897959183	3.720683426402814	3.7209223112288896	0.00023888482607548056	0.031033279010261417
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	3	3.384625922369922e-05	7.007452076901455e-05	0.030612244897959183	3.5965047323130133	3.595581910763403	0.0009228215496102088	0.03080844783291292
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	4	9.989730375044889e-05	0.0002667664330259223	0.01020408163265306	3.6281134380279028	3.6281136783022663	2.402743635165905e-07	0.010570769396865782
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	5	1.7664453822652274e-05	2.5203769964954326e-05	0.00510204081632653	2.602639293715581	2.603702216642665	0.0010629229270837648	0.005251201332822513
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	6	3.104031113305758e-05	0.0001034073819775605	0.0663265306122449	3.818436628353701	3.818182677418707	0.00025395093499369636	0.0664863733988549
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	7	5.964818713101721e-05	6.915497582471453e-05	0.01020408163265306	3.0099309106753127	3.011422236583087	0.0014913259077742325	0.010482017386386216
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	8	7.8372481014776e-05	0.00016412126375531244	0.02040816326530612	3.436598105147038	3.4358293529158144	0.000768752231223413	0.02072753223319855
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	9	6.905106810073456e-05	5.422913493502435e-05	0.00510204081632653	2.6720927405923196	2.6710654446650586	0.0010272959272610294	0.005328050612088392
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	10	8.227512007663517e-05	9.077658959621981e-05	0.0	2.840310876911273	2.841083604429641	0.0007727275183677662	0.00025032446150963163
original	55	56	80.576	80.536	-0.03999999999999204	6	2	2	11	4.440614954585249e-05	0.00013863476950237708	0.07653061224489796	3.7365973181111376	3.736511849684278	8.546842685941414e-05	0.07672220000663214
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	0	8.352492129373552e-05	6.018090886772409e-05	0.015306122448979591	2.719112888986231	2.725275440233254	0.006162551247023362	0.016066083403843388
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	1	0.0001276594487956931	4.3494984082514954e-05	0.02040816326530612	2.451940774418642	2.4586593465151036	0.006718572096461539	0.021251174907830482
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	2	9.848372698976964e-05	7.547492608916961e-05	0.00510204081632653	2.674973265925644	2.681879081597853	0.006905815672208604	0.00596658103662633
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	3	3.277158560099673e-05	8.679000473854614e-05	0.0	3.6143942579310178	3.6143530497600773	4.120817094044327e-05	0.0001236824074335872
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	4	9.23020096606213e-05	0.00023540489455597946	0.03571428571428571	3.5983399262726516	3.5987220808734364	0.0003821546007847232	0.03608020807858078
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	5	8.239610432117327e-05	5.1599585343731214e-05	0.00510204081632653	2.2224121346444656	2.2274545478988514	0.0050424132543858136	0.005740277831430016
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	6	0.00011014755940194905	0.00024748871186019983	0.015306122448979591	3.484613965515387	3.486772023907713	0.0021580583923257457	0.015879564559474316
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	7	6.475758769278695e-05	0.00013202997482852918	0.03571428571428571	3.3918401146209645	3.392576105165314	0.0007359905443493631	0.03598467233124197
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	8	5.5893506589074524e-05	8.975516084264168e-05	0.015306122448979591	3.1129863424600583	3.1138691799644884	0.0008828375044300785	0.015540054866854315
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	9	0.00010877269307732587	0.00024167563721644303	0.01020408163265306	3.4217969532576586	3.4237506661708688	0.001953712913210115	0.010749901254267842
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	10	6.559379850465889e-05	4.109584124500909e-05	0.01020408163265306	2.0430453893223497	2.0463080277089776	0.0032626383866278807	0.010637035111065517
original	55	56	80.576	80.536	-0.03999999999999204	7	2	3	11	0.0001244826503177096	0.0003494572581641542	0.030612244897959183	3.6629049610732594	3.664428630160546	0.0015236690872866276	0.031238551715169708
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	0	0.0001451676894561627	0.0003554252057901275	0.02040816326530612	3.586993197023821	3.585662190116856	0.001331006906964749	0.02104185685124889
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	1	0.00010563645066457214	0.00028472314186434033	0.04591836734693878	3.618923336781222	3.6169227620178535	0.002000574763368679	0.04650878441580456
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	2	0.00013257573232773265	0.00043496910399498656	0.05612244897959184	3.7705241557930966	3.7695806180410902	0.0009435377520063959	0.0567843475911152
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	3	0.00013401101352410684	0.00039329479095839837	0.04591836734693878	3.6965731110139592	3.6942517649181923	0.002321346095766952	0.04667780776099798
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	4	2.1908347766337857e-05	7.672641731404362e-05	0.03571428571428571	3.686916077837862	3.686386609106413	0.0005294687314489899	0.035865867352510995
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	5	0.00013869572334761655	0.0002571620791980145	0.030612244897959183	3.4265988757232906	3.4247248899643714	0.0018739857589191722	0.03119550127639673
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	6	8.924637047758897e-05	0.00030532138200001224	0.04591836734693878	3.698625227717247	3.696879359787102	0.0017458679301451951	0.0464875218924309
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	7	0.00010562530223229367	0.00033450626770126224	0.025510204081632654	3.6775408215718968	3.676207362984834	0.0013334585870627969	0.02608368151027249
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	8	4.473123285296002e-05	0.00010801206222066373	0.02040816326530612	3.5368830536498628	3.5364431077166194	0.0004399459332433686	0.02060490115370408
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	9	7.990478559027209e-05	0.00017195374886436188	0.05612244897959184	3.6333435262709055	3.6333201149105334	2.3411360372094236e-05	0.05637664865008368
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	10	9.324420474991034e-05	0.0002159832040963261	0.030612244897959183	3.5463460322774587	3.5452246837606904	0.0011213485167682613	0.031033607158482246
original	55	56	80.576	80.536	-0.03999999999999204	8	2	4	11	0.0001513474122412476	0.0003888279678180284	0.061224489795918366	3.5955986904579467	3.596039810741651	0.00044112028370424383	0.06180877720434806
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	0	0.0001518629237790192	0.000271783787843205	0.04081632653061224	3.213112061339783	3.212863880430587	0.00024818090919609403	0.041264791333154076
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	1	0.0001449401517383387	0.0002698302744718051	0.03571428571428571	3.2063497163562755	3.2067378710429426	0.00038815468666708597	0.036167871609162565
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	2	0.000145114906904529	8.777329755527141e-05	0.025510204081632654	2.9077806130151505	2.9067494979554014	0.001031115059749066	0.02584620379206736
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	3	0.0001319841560748272	0.00029009380940037133	0.03571428571428571	3.3764990169747207	3.3759916066304436	0.0005074103442770372	0.036187104714188616
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	4	9.350836160361498e-05	0.0001341066492465126	0.015306122448979591	3.062330679569157	3.062508068437676	0.00017738886851903501	0.015551476346681622
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	5	4.62269536359681e-05	0.00012010437825593634	0.03571428571428571	3.513172061219795	3.512683687991862	0.0004883732279328257	0.035929454368970895
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	6	0.00014632640426451678	0.00036635898814108003	0.05102040816326531	3.6552430768450512	3.655996213570538	0.0007531367254869359	0.0516084072282196
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	7	0.0001764903028467532	0.0004171154480556716	0.015306122448979591	3.4147480657222364	3.413860432059063	0.0008876336631735704	0.015988491566199373
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	8	0.00010382093885847918	0.0001320264730093612	0.00510204081632653	3.0269072848465783	3.0294281604480777	0.002520875601499384	0.005589975788344309
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	9	0.00013591682177975536	0.0003026702790595026	0.025510204081632654	3.2743935073337487	3.274223496099166	0.00017001123458282308	0.025965792305930192
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	10	0.00015220963515686538	0.000340135216944204	0.04081632653061224	3.2975152301149646	3.299622794662019	0.002107564547054519	0.041519427837418764
original	55	56	80.576	80.536	-0.03999999999999204	9	2	5	11	0.00010354346721864249	0.00024357890594017828	0.061224489795918366	3.2923858910544803	3.2938247981619853	0.0014389071075049387	0.06171550287982768
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	0	0.0005761269422829124	0.0011010911357646203	0.04591836734693878	3.3033277532744494	3.3027700044137918	0.0005577488606576253	0.04765136031105208
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	1	0.0006055431105115593	0.0010259467018565172	0.04591836734693878	3.265525304037452	3.2672254446584774	0.0017001406210255254	0.04771987122140941
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	2	0.0008874449497354249	0.0014155484247151406	0.01020408163265306	3.2321616947862934	3.2342701595736085	0.0021084647873150786	0.012717921485835134
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	3	0.0006514102248457228	0.0012559864134180643	0.04591836734693878	3.4142144393880156	3.401205620410795	0.013008818977220393	0.049126645882924605
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	4	0.0006215875934809678	0.0010743520060018108	0.015306122448979591	3.356503391284719	3.346245895558805	0.010257495725913834	0.018027811621053755
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	5	0.0009705449424435555	0.001225197274885792	0.01020408163265306	2.8652927771565753	2.872515739990504	0.007222962833928648	0.013122120133375274
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	6	0.0006259308846467083	0.0013638111876342895	0.01020408163265306	3.3841846005799425	3.3894394755749073	0.005254874994964798	0.012719311204430539
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	7	0.0002410117415319752	0.0007265965187805978	0.00510204081632653	3.604608192566158	3.604291426965577	0.00031676560058091496	0.006101325636697194
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	8	0.0006259190970606352	0.0009091706940874689	0.04081632653061224	3.1554534063833826	3.154024898846662	0.0014285075367204136	0.042494267075432385
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	9	0.0001764540195270534	0.0004562435316365354	0.02040816326530612	3.396429144397847	3.399142330943799	0.0027131865459519844	0.021312179471064906
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	10	0.0006253378412343501	0.0011397518483253766	0.04081632653061224	3.3459003271088177	3.3503837965614762	0.0044834694526585395	0.04302976316543782
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	11	0.0006066399708327555	0.001099107239789232	0.04081632653061224	3.356859620607003	3.34112663704496	0.015732983562043223	0.04409537209743855
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	12	0.0004973403688413304	0.000918333580844255	0.04591836734693878	3.27221320812123	3.2683927808915767	0.003820427229653145	0.047716084019589676
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	13	0.0007924652109315482	0.001261894761490856	0.02040816326530612	3.3347951485070717	3.339377835363005	0.004582686855933105	0.022920791923321835
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	14	0.00033575865179416657	0.000799577760499659	0.030612244897959183	3.3621619398090394	3.367818589437964	0.005656649628924537	0.03231324627314546
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	15	0.0005742759198499397	0.0010120977227634498	0.015306122448979591	3.1020638341961657	3.111583630842578	0.009519796646412448	0.017844475756234223
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	16	0.0006260814646932944	0.0011710336316298475	0.05612244897959184	3.373459623234746	3.3683686392918935	0.005090983942852567	0.05842866247020023
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	17	0.0006312032710817429	0.0010934863817250173	0.030612244897959183	3.2877165384609066	3.2788476855855606	0.008868852875346	0.03322381983830054
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	18	0.0003941174348161663	0.0009091008667304612	0.0	3.5848610007480017	3.582060037545921	0.0028009632020808972	0.0015833146217547173
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	19	0.0005868137077947477	0.0010491879019227657	0.02040816326530612	3.375320479776415	3.376531268811684	0.0012107890352690553	0.02216524377855054
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	20	0.0006186656202087867	0.0009265444790129695	0.04081632653061224	2.9945497531526497	2.9841386653018507	0.010411087850799028	0.0434026454149139
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	21	0.0002548328392073143	0.000733391706309261	0.08163265306122448	3.537644928594883	3.5364246735103926	0.001220255084490418	0.0827429031151901
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	22	0.0006375193122689429	0.0011497608518910019	0.05612244897959184	3.339017964331535	3.338744331133412	0.0002736331981232354	0.057937092463564106
original	55	56	80.576	80.536	-0.03999999999999204	10	3	0	23	0.0006359261265437002	0.0009728820394764304	0.02040816326530612	3.2549834874223302	3.254853415275118	0.00013007214721216798	0.022029978646047468
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	0	4.176469704382486e-05	0.0001438291410782444	0.015306122448979591	3.425283942434142	3.425093590123875	0.00019035231026709454	0.01551075151812837
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	1	0.0002928762985950048	0.0007522657006280298	0.02040816326530612	3.5922213503147873	3.582522705432321	0.0096986448824663	0.022423169752775786
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	2	0.0003524712791287761	0.0008419028091060099	0.03571428571428571	3.495152551583486	3.488580390772958	0.006572160810528249	0.037565875883573324
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	3	0.0003494968433883161	0.0008464069526920026	0.030612244897959183	3.53185680072735	3.5204075807261095	0.011449220001240601	0.03295307069416356
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	4	0.0003122818841500566	0.0008116351967500934	0.01020408163265306	3.5830086628979623	3.584510854190243	0.0015021912922805747	0.011478217842781267
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	5	0.000118612290575773	0.0003314811646332183	0.07142857142857142	3.522745500567546	3.521780827747935	0.0009646728196108789	0.0719751321657415
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	6	0.00036889419320458485	0.0007999685962338798	0.025510204081632654	3.41920209995323	3.419304376095298	0.00010227614206792524	0.02668929448527791
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	7	0.0002336333894432934	0.0005978576296840066	0.04081632653061224	3.614708090045879	3.615066810044516	0.00035871999863701376	0.04168368954960324
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	8	0.00033950705889710775	0.0007292104308889158	0.03571428571428571	3.465924069622558	3.4655330197175997	0.0003910499049584182	0.03682210819456758
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	9	0.00040561611876938726	0.0007406738217259345	0.01020408163265306	3.328804068245779	3.3348426957691686	0.0060386275233894615	0.01195423432548733
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	10	0.0003501316223690124	0.0008392037814797249	0.00510204081632653	3.5558696940341616	3.5400518538115815	0.01581784022258015	0.007873160242433282
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	11	0.0003102193088380725	0.0007080797739541511	0.02040816326530612	3.5312050339485634	3.528375503925382	0.002829530023181537	0.0217094153504165
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	12	0.000266154613543982	0.0005006407571638283	0.04591836734693878	3.4541612742777223	3.4500296050869723	0.004131669190750031	0.04709832963672159
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	13	0.00030856040306064577	0.0008173047322616034	0.025510204081632654	3.565662943315251	3.5696945627412804	0.004031619426029476	0.02703923115955785
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	14	0.00017468355008462436	0.00044806159306765014	0.025510204081632654	3.5761865471236565	3.572789530564214	0.0033970165594423563	0.026472650880729164
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	15	0.00029340540877393153	0.0008067727322450535	0.04591836734693878	3.642709193787459	3.6404330821508024	0.0022761116366565304	0.04724615665162342
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	16	0.0002426671344358501	0.0005938701259494694	0.015306122448979591	3.617644254586182	3.6130420287073894	0.004602225878792776	0.016602882297244187
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	17	0.00026321433077661487	0.0007181413560997107	0.025510204081632654	3.55571416748362	3.560357535331713	0.00464336784809305	0.026955896553318284
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	18	0.00040351760228547317	0.0009223818364714198	0.025510204081632654	3.5099536323571194	3.5206579407281904	0.010704308371070947	0.027906534357496644
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	19	0.0003575959347711416	0.0007380668616093766	0.030612244897959183	3.456778903518842	3.449922372811494	0.006856530707347819	0.032393560765074485
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	20	0.0003565699015611777	0.0008106774171888764	0.030612244897959183	3.5259827446269343	3.5146978363296904	0.011284908297243934	0.032907983046433636
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	21	0.00034668311271681323	0.0007776333178660666	0.01020408163265306	3.4214395313352757	3.420694166888743	0.0007453644465327258	0.011402934507889213
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	22	0.0003210512640004349	0.0007466097248841619	0.015306122448979591	3.4836989787839205	3.475480389538632	0.008218589245288399	0.01719564236239303
original	55	56	80.576	80.536	-0.03999999999999204	11	3	1	23	0.00030454694454269975	0.0005429394887805916	0.04081632653061224	3.318918368177769	3.310333820604038	0.008584547573731172	0.04252226772130865
original	56	57	80.536	80.66	0.12399999999999523	0	0	0	0	7.576389248901464e-07	2.208406595483048e-06	0.0	3.7756589927552042	3.775537919394653	0.00012107336055100504	1.5073381575473698e-05
original	56	57	80.536	80.66	0.12399999999999523	0	0	0	1	5.569435592793462e-07	1.659787612906527e-07	0.0	2.235068323070678	2.235311261058868	0.000242937988190306	2.50167211396006e-05
original	56	57	80.536	80.66	0.12399999999999523	0	0	0	2	1.0624138000986847e-06	3.955343145789492e-06	0.0	3.8241358956366294	3.824251707942748	0.00011581230611845683	1.6598987557733858e-05
original	56	57	80.536	80.66	0.12399999999999523	1	0	1	0	3.6422120283908054e-06	1.1619866545631297e-05	0.00510204081632653	3.722746553984679	3.7231830700224977	0.00043651603781880155	0.005160954498682432
original	56	57	80.536	80.66	0.12399999999999523	1	0	1	1	3.7404437231953657e-06	1.1650996880607778e-06	0.00510204081632653	2.0479992639330167	2.0468098597892896	0.0011894041437270353	0.00522588677411049
original	56	57	80.536	80.66	0.12399999999999523	1	0	1	2	2.3744557039202935e-06	7.829486108335004e-06	0.0	3.736068626653058	3.736187953521799	0.00011932686874116527	2.2136628686371825e-05
original	56	57	80.536	80.66	0.12399999999999523	2	1	0	0	5.702476135515422e-06	1.714802784313907e-05	0.030612244897959183	3.7908005804217852	3.790882205071101	8.162464931560365e-05	0.0306432578668694
original	56	57	80.536	80.66	0.12399999999999523	2	1	0	1	7.097063450205179e-06	2.3136320169925284e-05	0.025510204081632654	3.775608421319795	3.7753753179734866	0.00023310334630854967	0.02556374779988364
original	56	57	80.536	80.66	0.12399999999999523	2	1	0	2	2.520136749532891e-05	3.7506066212777966e-06	0.00510204081632653	1.7768477306548751	1.7753435552900463	0.0015041753648288303	0.00528141032692602
original	56	57	80.536	80.66	0.12399999999999523	2	1	0	3	2.607837791563664e-05	2.154708340085243e-06	0.015306122448979591	1.4351712494706033	1.4354769230974496	0.0003056736268463034	0.015364922897919945
original	56	57	80.536	80.66	0.12399999999999523	2	1	0	4	4.0083717662175505e-05	1.6337988770764866e-06	0.025510204081632654	0.8252531359249028	0.8358008396552955	0.01054770373039271	0.026606691971211176
original	56	57	80.536	80.66	0.12399999999999523	2	1	0	5	3.064582350312478e-05	1.452280264824246e-06	0.03571428571428571	0.985311538796336	0.9852230505376449	8.848825869112176e-05	0.035755232643922774
original	56	57	80.536	80.66	0.12399999999999523	3	1	1	0	4.307745770666322e-06	7.106852394800356e-06	0.0	3.090643595543183	3.090914762977511	0.00027116743432831214	3.8531341598297894e-05
original	56	57	80.536	80.66	0.12399999999999523	3	1	1	1	1.7729880293095517e-05	7.353508151619614e-06	0.00510204081632653	1.914062566818486	1.9114661232613965	0.002596443557089545	0.0053867685604802
original	56	57	80.536	80.66	0.12399999999999523	3	1	1	2	2.0634271388961216e-05	2.7734455572803185e-05	0.00510204081632653	3.0329853490319842	3.0340229072946534	0.0010375582626691582	0.00525416536955521
original	56	57	80.536	80.66	0.12399999999999523	3	1	1	3	3.486835398859064e-05	7.726238217231618e-05	0.01020408163265306	3.4057384877868646	3.4057440890137967	5.6012269320504515e-06	0.010316772491507172
original	56	57	80.536	80.66	0.12399999999999523	3	1	1	4	1.9160642615422307e-05	1.3612122431561069e-05	0.0	2.7357857561606562	2.7356693816221367	0.00011637453851953694	4.441021889893707e-05
original	56	57	80.536	80.66	0.12399999999999523	3	1	1	5	1.1371965036618452e-05	2.1156652792342356e-05	0.0	3.281915607624679	3.281187665569405	0.0007279420552741556	0.00010532282335637636
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	0	2.3050008914781502e-05	1.9882268843085527e-05	0.0	2.620827252817298	2.621330576872789	0.0005033240554910279	9.326468330696981e-05
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	1	2.478209017472687e-05	3.1499439653082106e-05	0.015306122448979591	3.42070906299226	3.42039319198595	0.00031587100630980913	0.01539399107943838
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	2	5.634038008261387e-05	0.00015037915237836597	0.04081632653061224	3.6206263486372414	3.621228484488862	0.000602135851620389	0.04108325964823526
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	3	5.981895325360024e-05	0.000181013939293595	0.05102040816326531	3.6979657787000213	3.6979330368801455	3.2741819875781175e-05	0.051264515237800075
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	4	2.4241094135930097e-05	7.890182754377584e-05	0.030612244897959183	3.7762920409730154	3.7761194450577076	0.00017259591530782714	0.03073264741116967
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	5	2.6919973148799578e-05	7.407866945086106e-06	0.00510204081632653	2.109274322650404	2.1103214494449136	0.0010471267945098006	0.005241081335871396
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	6	4.040310789610354e-05	1.0584093276477802e-05	0.00510204081632653	2.2582484805682186	2.2594230385728444	0.0011745580046258475	0.005270483817961696
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	7	3.0953840752509686e-05	0.00011009398096928358	0.09183673469387756	3.83623019375709	3.8362368837485086	6.689991418618035e-06	0.09197845151474121
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	8	3.968467001171894e-05	0.00015145554780582327	0.09183673469387756	3.8503580575511407	3.8500075093358035	0.0003505482153371986	0.09206292973322883
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	9	1.4253692365791487e-05	2.7908726139669326e-05	0.00510204081632653	3.3760997905654113	3.375851088562361	0.0002487020030503828	0.0051690734351370286
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	10	4.33115451917408e-05	7.531382324232894e-06	0.0	2.0999833413528086	2.0970804584178873	0.002902882934921358	0.0003411312210081095
original	56	57	80.536	80.66	0.12399999999999523	4	2	0	11	3.058388389780367e-05	5.09971585682667e-06	0.0	1.933882027110337	1.9350397432605169	0.0011577161501798994	0.00015145521477262028
original	56	57	80.536	80.66	0.12399999999999523	5	2	1	0	7.466772237940786e-05	0.00012588348890330003	0.00510204081632653	3.204989913713845	3.206034558434217	0.0010446447203720233	0.00540705649964644
original	56	57	80.536	80.66	0.12399999999999523	5	2	1	1	4.7060046936849684e-05	0.00012578893792891677	0.05612244897959184	3.559098060071995	3.559847103151526	0.0007490430795309422	0.0563702022724107
original	56	57	80.536	80.66	0.12399999999999523	5	2	1	2	3.41498787595496e-05	6.786589102802942e-05	0.015306122448979591	3.3891522791038278	3.3902312190122945	0.0010789399084667473	0.015516032209613846
original	56	57	80.536	80.66	0.12399999999999523	5	2	1	3	5.394893920633698e-05	2.9545612874715133e-05	0.01020408163265306	2.5120937249292155	2.5134361210142577	0.0013423960850422745	0.01042181579323834
original	56	57	80.536	80.66	0.12399999999999523	5	2	1	4	5.2641431183922524e-05	3.2629249054560994e-05	0.015306122448979591	2.533916611373504	2.535020201912983	0.0011035905394791712	0.015501752183165992
