pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
continuous_vs_candidate	349	50	39	37	-2	78.0	74.0	0.02660318836569786	0.12854748964309692
continuous_vs_candidate	207	50	44	42	-2	88.0	84.0	0.028826644644141197	0.0009281348902732134
continuous_vs_candidate	775	50	35	33	-2	70.0	66.0	0.028997471556067467	0.1757650524377823
continuous_vs_candidate	794	50	38	37	-1	76.0	74.0	-0.032717954367399216	-0.2581294775009155
continuous_vs_candidate	290	50	42	41	-1	84.0	82.0	-0.03258904814720154	-0.17944930493831635
continuous_vs_candidate	950	50	41	40	-1	82.0	80.0	-0.02961592748761177	-0.12388548254966736
continuous_vs_candidate	686	50	40	39	-1	80.0	78.0	-0.02925892360508442	-0.2200029194355011
continuous_vs_candidate	209	50	48	47	-1	96.0	94.0	-0.029155859723687172	-0.30582576990127563
continuous_vs_candidate	935	50	37	36	-1	74.0	72.0	-0.027855250984430313	-0.1263693869113922
continuous_vs_candidate	563	50	45	44	-1	90.0	88.0	-0.026726415380835533	-0.049880124628543854
continuous_vs_candidate	595	50	44	43	-1	88.0	86.0	-0.02644244395196438	-0.13857658207416534
continuous_vs_candidate	730	50	42	41	-1	84.0	82.0	-0.025932740420103073	-0.16142277419567108
continuous_vs_candidate	983	50	44	43	-1	88.0	86.0	-0.025468366220593452	-0.2112790048122406
continuous_vs_candidate	406	50	39	38	-1	78.0	76.0	-0.025226229801774025	-0.09713274985551834
continuous_vs_candidate	259	50	49	48	-1	98.0	96.0	-0.024816904217004776	-0.3525468111038208
continuous_vs_candidate	943	50	38	37	-1	76.0	74.0	-0.024799102917313576	-0.2749007046222687
continuous_vs_candidate	485	50	32	31	-1	64.0	62.0	-0.02402421273291111	-0.14117178320884705
continuous_vs_candidate	879	50	40	39	-1	80.0	78.0	-0.023539695888757706	-0.051634494215250015
continuous_vs_candidate	110	50	45	44	-1	90.0	88.0	-0.02327909506857395	-0.12909917533397675
continuous_vs_candidate	839	50	36	35	-1	72.0	70.0	-0.02178315445780754	-0.10996447503566742
continuous_vs_candidate	299	50	47	46	-1	94.0	92.0	-0.021249771118164062	-0.12797188758850098
continuous_vs_candidate	141	50	47	46	-1	94.0	92.0	-0.02096915803849697	-0.18869377672672272
continuous_vs_candidate	46	50	25	24	-1	50.0	48.0	-0.020575745031237602	-0.014321126975119114
continuous_vs_candidate	727	50	46	45	-1	92.0	90.0	-0.0197980348020792	-0.1071179136633873
continuous_vs_candidate	310	50	41	40	-1	82.0	80.0	-0.019497081637382507	-0.004514121916145086
continuous_vs_candidate	381	50	24	23	-1	48.0	46.0	-0.019090373069047928	-0.11400886625051498
continuous_vs_candidate	719	50	47	46	-1	94.0	92.0	-0.01840742863714695	-0.06743922084569931
