pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
best250_vs_ckpt10	694	50	47	47	0	94.0	94.0	0.011191943660378456	0.04432555288076401
best250_vs_ckpt10	321	50	50	50	0	100.0	100.0	0.011343354359269142	0.09642644971609116
best250_vs_ckpt10	299	50	48	48	0	96.0	96.0	0.011401793919503689	0.10743079334497452
best250_vs_ckpt10	144	50	48	48	0	96.0	96.0	0.011518856510519981	0.06088363751769066
best250_vs_ckpt10	269	50	42	42	0	84.0	84.0	0.011533655226230621	0.01974163018167019
best250_vs_ckpt10	440	50	42	42	0	84.0	84.0	0.011635754257440567	0.03698178380727768
best250_vs_ckpt10	906	50	18	18	0	36.0	36.0	0.01163965743035078	-0.022298211231827736
best250_vs_ckpt10	0	50	49	49	0	98.0	98.0	0.011647766456007957	0.014617710374295712
best250_vs_ckpt10	496	50	47	47	0	94.0	94.0	0.011654133908450603	0.1798992156982422
best250_vs_ckpt10	139	50	50	50	0	100.0	100.0	0.011868429370224476	0.014427337795495987
best250_vs_ckpt10	749	50	45	45	0	90.0	90.0	0.01207654271274805	0.20412936806678772
best250_vs_ckpt10	849	50	44	44	0	88.0	88.0	0.012169264256954193	0.027841463685035706
best250_vs_ckpt10	692	50	30	30	0	60.0	60.0	0.012258142232894897	0.011626720428466797
best250_vs_ckpt10	301	50	47	47	0	94.0	94.0	0.01261194795370102	0.06831412017345428
best250_vs_ckpt10	589	50	40	40	0	80.0	80.0	0.012805376201868057	-0.014994287863373756
best250_vs_ckpt10	429	50	42	42	0	84.0	84.0	0.01281768549233675	0.0036365604028105736
best250_vs_ckpt10	990	50	50	50	0	100.0	100.0	0.013026868924498558	0.08583644032478333
best250_vs_ckpt10	88	50	49	49	0	98.0	98.0	0.013670289888978004	-0.030816851183772087
best250_vs_ckpt10	392	50	49	49	0	98.0	98.0	0.013715028762817383	0.16643202304840088
best250_vs_ckpt10	62	50	30	30	0	60.0	60.0	0.013806344009935856	0.06130768731236458
best250_vs_ckpt10	713	50	48	48	0	96.0	96.0	0.014144588261842728	0.06151565536856651
best250_vs_ckpt10	572	50	36	36	0	72.0	72.0	0.014178473502397537	0.04891887679696083
best250_vs_ckpt10	296	50	48	48	0	96.0	96.0	0.014383316971361637	0.047489624470472336
best250_vs_ckpt10	159	50	41	41	0	82.0	82.0	0.014508399181067944	0.037427596747875214
best250_vs_ckpt10	75	50	44	44	0	88.0	88.0	0.014699445106089115	0.1443873941898346
best250_vs_ckpt10	469	50	34	34	0	68.0	68.0	0.014884748496115208	0.21207164227962494
best250_vs_ckpt10	261	50	48	48	0	96.0	96.0	0.01523151621222496	0.1436777263879776
best250_vs_ckpt10	263	50	48	48	0	96.0	96.0	0.015242847613990307	0.10397832095623016
best250_vs_ckpt10	736	50	45	45	0	90.0	90.0	0.015473086386919022	0.14904135465621948
best250_vs_ckpt10	432	50	42	42	0	84.0	84.0	0.015902794897556305	0.09792893379926682
best250_vs_ckpt10	278	50	36	36	0	72.0	72.0	0.016057826578617096	0.06704453378915787
best250_vs_ckpt10	543	50	36	36	0	72.0	72.0	0.01649250090122223	0.03185039386153221
best250_vs_ckpt10	564	50	44	44	0	88.0	88.0	0.01723230443894863	0.036103755235672
best250_vs_ckpt10	70	50	47	47	0	94.0	94.0	0.01732098124921322	0.05262336879968643
best250_vs_ckpt10	314	50	43	43	0	86.0	86.0	0.01733006164431572	0.20753076672554016
best250_vs_ckpt10	607	50	49	49	0	98.0	98.0	0.017539316788315773	0.2405022233724594
best250_vs_ckpt10	428	50	42	42	0	84.0	84.0	0.01757727563381195	0.08516409248113632
best250_vs_ckpt10	662	50	37	37	0	74.0	74.0	0.017610346898436546	0.13149255514144897
best250_vs_ckpt10	286	50	47	47	0	94.0	94.0	0.017665930092334747	0.17797593772411346
best250_vs_ckpt10	460	50	36	36	0	72.0	72.0	0.017795009538531303	0.05656950920820236
best250_vs_ckpt10	719	50	47	47	0	94.0	94.0	0.01785057969391346	0.0731317400932312
best250_vs_ckpt10	988	50	50	50	0	100.0	100.0	0.017979934811592102	0.08880874514579773
best250_vs_ckpt10	212	50	45	45	0	90.0	90.0	0.018057607114315033	0.05697837844491005
best250_vs_ckpt10	206	50	45	45	0	90.0	90.0	0.018063338473439217	0.07654213160276413
best250_vs_ckpt10	415	50	24	24	0	48.0	48.0	0.01810595951974392	0.02220630645751953
best250_vs_ckpt10	236	50	40	40	0	80.0	80.0	0.018390633165836334	0.03625158220529556
best250_vs_ckpt10	112	50	42	42	0	84.0	84.0	0.01866697147488594	0.18156029284000397
best250_vs_ckpt10	785	50	46	46	0	92.0	92.0	0.01873841881752014	0.22580629587173462
best250_vs_ckpt10	239	50	49	49	0	98.0	98.0	0.01917519047856331	0.17439422011375427
best250_vs_ckpt10	561	50	47	47	0	94.0	94.0	0.01940050907433033	0.1399616301059723
best250_vs_ckpt10	678	50	36	36	0	72.0	72.0	0.019503198564052582	0.10468977689743042
best250_vs_ckpt10	42	50	42	42	0	84.0	84.0	0.019712913781404495	0.25771498680114746
best250_vs_ckpt10	640	50	48	48	0	96.0	96.0	0.019735965877771378	0.05658363178372383
best250_vs_ckpt10	634	50	40	40	0	80.0	80.0	0.020210793241858482	0.16035878658294678
best250_vs_ckpt10	404	50	47	47	0	94.0	94.0	0.020256835967302322	0.06238922104239464
best250_vs_ckpt10	284	50	48	48	0	96.0	96.0	0.020291006192564964	0.15184153616428375
best250_vs_ckpt10	669	50	49	49	0	98.0	98.0	0.020310847088694572	0.13524718582630157
best250_vs_ckpt10	673	50	24	24	0	48.0	48.0	0.02037610486149788	-0.017100734636187553
best250_vs_ckpt10	156	50	47	47	0	94.0	94.0	0.02047060802578926	0.035822104662656784
best250_vs_ckpt10	729	50	32	32	0	64.0	64.0	0.021082155406475067	0.15016935765743256
best250_vs_ckpt10	36	50	25	25	0	50.0	50.0	0.02170046977698803	0.0889371931552887
best250_vs_ckpt10	145	50	49	49	0	98.0	98.0	0.021793967112898827	0.16480426490306854
best250_vs_ckpt10	262	50	49	49	0	98.0	98.0	0.022473912686109543	0.037884894758462906
best250_vs_ckpt10	641	50	45	45	0	90.0	90.0	0.022768208757042885	0.16112124919891357
best250_vs_ckpt10	495	50	44	44	0	88.0	88.0	0.023510288447141647	0.11461176723241806
best250_vs_ckpt10	935	50	36	36	0	72.0	72.0	0.02371663600206375	0.12407264113426208
best250_vs_ckpt10	725	50	28	28	0	56.0	56.0	0.02410561963915825	0.076351098716259
best250_vs_ckpt10	446	50	35	35	0	70.0	70.0	0.025999275967478752	0.1058378592133522
best250_vs_ckpt10	778	50	40	40	0	80.0	80.0	0.026756007224321365	0.1379581093788147
best250_vs_ckpt10	90	50	50	50	0	100.0	100.0	0.027351096272468567	0.2981601357460022
best250_vs_ckpt10	525	50	40	40	0	80.0	80.0	0.028030645102262497	0.053172044456005096
best250_vs_ckpt10	190	50	45	45	0	90.0	90.0	0.02910054661333561	0.16691410541534424
best250_vs_ckpt10	707	50	43	43	0	86.0	86.0	0.03048117086291313	0.07619712501764297
best250_vs_ckpt10	654	50	40	40	0	80.0	80.0	0.030759477987885475	0.2033042013645172
best250_vs_ckpt10	827	50	38	38	0	76.0	76.0	0.03281356394290924	0.18353122472763062
best250_vs_ckpt10	216	50	48	48	0	96.0	96.0	0.03332720696926117	0.32692036032676697
best250_vs_ckpt10	256	50	46	46	0	92.0	92.0	0.03449595347046852	0.3043524920940399
best250_vs_ckpt10	731	50	31	31	0	62.0	62.0	0.034939251840114594	0.22198577225208282
best250_vs_ckpt10	630	50	46	47	1	92.0	94.0	-0.027243489399552345	-0.1828862428665161
best250_vs_ckpt10	241	50	37	38	1	74.0	76.0	-0.02534446306526661	-0.16019578278064728
best250_vs_ckpt10	599	50	39	40	1	78.0	80.0	-0.017531931400299072	-0.06800898909568787
best250_vs_ckpt10	875	50	42	43	1	84.0	86.0	-0.013162956573069096	-0.06534641236066818
best250_vs_ckpt10	666	50	42	43	1	84.0	86.0	-0.0126072121784091	-0.1342279016971588
best250_vs_ckpt10	217	50	46	47	1	92.0	94.0	-0.012344828806817532	0.0018417930696159601
best250_vs_ckpt10	455	50	41	42	1	82.0	84.0	-0.011448225006461143	-0.16121463477611542
best250_vs_ckpt10	833	50	42	43	1	84.0	86.0	-0.010985330678522587	-0.07542423158884048
best250_vs_ckpt10	592	50	44	45	1	88.0	90.0	-0.010404955595731735	-0.11990740895271301
best250_vs_ckpt10	760	50	41	42	1	82.0	84.0	-0.010262824594974518	-0.03046664223074913
best250_vs_ckpt10	881	50	41	42	1	82.0	84.0	-0.009958695620298386	-0.019944248721003532
best250_vs_ckpt10	822	50	46	47	1	92.0	94.0	-0.008871138095855713	-0.08986333757638931
best250_vs_ckpt10	517	50	41	42	1	82.0	84.0	-0.008651071228086948	-0.010652332566678524
best250_vs_ckpt10	437	50	38	39	1	76.0	78.0	-0.008506175130605698	-0.07140979170799255
best250_vs_ckpt10	608	50	36	37	1	72.0	74.0	-0.008416903205215931	-0.009816322475671768
best250_vs_ckpt10	155	50	37	38	1	74.0	76.0	-0.007581107784062624	-0.010227623395621777
best250_vs_ckpt10	41	50	46	47	1	92.0	94.0	-0.007446799892932177	-0.05157417431473732
best250_vs_ckpt10	475	50	46	47	1	92.0	94.0	-0.007166086230427027	-0.06428848952054977
best250_vs_ckpt10	522	50	47	48	1	94.0	96.0	-0.0070822350680828094	-0.07381090521812439
best250_vs_ckpt10	246	50	40	41	1	80.0	82.0	-0.006892102770507336	-0.12041880935430527
best250_vs_ckpt10	290	50	39	40	1	78.0	80.0	-0.006465339567512274	-0.06490229815244675
best250_vs_ckpt10	104	50	44	45	1	88.0	90.0	-0.006307363044470549	0.028728989884257317
best250_vs_ckpt10	8	50	44	45	1	88.0	90.0	-0.0062623536214232445	-0.08642519265413284
best250_vs_ckpt10	721	50	42	43	1	84.0	86.0	-0.006049529183655977	-0.17557868361473083
best250_vs_ckpt10	741	50	37	38	1	74.0	76.0	-0.0054803527891635895	-0.15577930212020874
best250_vs_ckpt10	568	50	44	45	1	88.0	90.0	-0.005016474053263664	-0.08411835879087448
best250_vs_ckpt10	660	50	34	35	1	68.0	70.0	-0.004994560964405537	-0.09372816234827042
best250_vs_ckpt10	280	50	37	38	1	74.0	76.0	-0.004474164452403784	-0.006048650946468115
best250_vs_ckpt10	703	50	39	40	1	78.0	80.0	-0.004294394515454769	0.04573054239153862
best250_vs_ckpt10	53	50	46	47	1	92.0	94.0	-0.004234113730490208	-0.11324554681777954
best250_vs_ckpt10	435	50	27	28	1	54.0	56.0	-0.003948851488530636	0.14179226756095886
best250_vs_ckpt10	605	50	42	43	1	84.0	86.0	-0.0037940414622426033	-0.022969398647546768
best250_vs_ckpt10	724	50	41	42	1	82.0	84.0	-0.0037541938945651054	-0.058968305587768555
best250_vs_ckpt10	38	50	45	46	1	90.0	92.0	-0.0037434473633766174	-0.062041331082582474
best250_vs_ckpt10	198	50	45	46	1	90.0	92.0	-0.0032654786482453346	-0.052080534398555756
best250_vs_ckpt10	826	50	32	33	1	64.0	66.0	-0.002888523740693927	-0.03526872768998146
best250_vs_ckpt10	400	50	21	22	1	42.0	44.0	-0.0027293991297483444	0.004459877032786608
best250_vs_ckpt10	810	50	18	19	1	36.0	38.0	-0.002359089907258749	0.032013196498155594
best250_vs_ckpt10	513	50	36	37	1	72.0	74.0	-0.002324863104149699	-0.02807518094778061
best250_vs_ckpt10	20	50	43	44	1	86.0	88.0	-0.0020694027189165354	-0.1051713153719902
best250_vs_ckpt10	803	50	48	49	1	96.0	98.0	-0.0018001645803451538	-0.08066678792238235
best250_vs_ckpt10	913	50	47	48	1	94.0	96.0	-0.0016777354758232832	0.03290816396474838
best250_vs_ckpt10	48	50	47	48	1	94.0	96.0	-0.0014867681311443448	-0.011865044012665749
best250_vs_ckpt10	277	50	33	34	1	66.0	68.0	-0.0014845734694972634	-0.03149421513080597
best250_vs_ckpt10	44	50	36	37	1	72.0	74.0	-0.001482269144617021	-0.1377795934677124
best250_vs_ckpt10	304	50	35	36	1	70.0	72.0	-0.0014818948693573475	0.11958014219999313
best250_vs_ckpt10	779	50	48	49	1	96.0	98.0	-0.0010788417421281338	0.03346249461174011
best250_vs_ckpt10	548	50	46	47	1	92.0	94.0	-0.000971897563431412	-0.05945597589015961
best250_vs_ckpt10	648	50	32	33	1	64.0	66.0	-0.0007518023485317826	-0.08062130957841873
best250_vs_ckpt10	368	50	40	41	1	80.0	82.0	-0.0005896322545595467	-0.0671096220612526
best250_vs_ckpt10	382	50	41	42	1	82.0	84.0	-0.000267506402451545	0.04796605184674263
best250_vs_ckpt10	81	50	45	46	1	90.0	92.0	-0.00022667735174763948	-0.007063016761094332
best250_vs_ckpt10	24	50	48	49	1	96.0	98.0	-0.00018581480253487825	-0.005769615061581135
best250_vs_ckpt10	204	50	34	35	1	68.0	70.0	-0.0001653704821364954	-0.09865453839302063
best250_vs_ckpt10	968	50	24	25	1	48.0	50.0	2.0211953597026877e-05	-0.019494008272886276
best250_vs_ckpt10	260	50	44	45	1	88.0	90.0	0.00011067479499615729	0.032263364642858505
best250_vs_ckpt10	610	50	44	45	1	88.0	90.0	0.00028682776610367	0.08175472170114517
best250_vs_ckpt10	844	50	35	36	1	70.0	72.0	0.0013515368336811662	0.019645357504487038
best250_vs_ckpt10	27	50	37	38	1	74.0	76.0	0.0014229465741664171	-0.013920278288424015
best250_vs_ckpt10	136	50	49	50	1	98.0	100.0	0.0014723535859957337	0.05103761702775955
best250_vs_ckpt10	79	50	42	43	1	84.0	86.0	0.0017151805805042386	0.11331889033317566
best250_vs_ckpt10	636	50	32	33	1	64.0	66.0	0.0017448349390178919	0.1127079501748085
best250_vs_ckpt10	95	50	47	48	1	94.0	96.0	0.001894195331260562	-0.008589677512645721
best250_vs_ckpt10	620	50	13	14	1	26.0	28.0	0.0022420757450163364	-0.016672583296895027
best250_vs_ckpt10	932	50	41	42	1	82.0	84.0	0.002315317280590534	-0.0641833245754242
best250_vs_ckpt10	408	50	37	38	1	74.0	76.0	0.0023710597306489944	-0.04498572275042534
best250_vs_ckpt10	264	50	33	34	1	66.0	68.0	0.002765198005363345	0.03913616016507149
best250_vs_ckpt10	999	50	25	26	1	50.0	52.0	0.002809008350595832	-0.014336729422211647
best250_vs_ckpt10	324	50	47	48	1	94.0	96.0	0.002880285494029522	0.09686687588691711
best250_vs_ckpt10	316	50	48	49	1	96.0	98.0	0.0029087867587804794	0.08536283671855927
best250_vs_ckpt10	704	50	44	45	1	88.0	90.0	0.0031012147665023804	0.07521720975637436
best250_vs_ckpt10	536	50	30	31	1	60.0	62.0	0.0033419800456613302	0.019657859578728676
best250_vs_ckpt10	154	50	44	45	1	88.0	90.0	0.003590296022593975	-0.03907274082303047
best250_vs_ckpt10	448	50	45	46	1	90.0	92.0	0.003856341354548931	0.02985158935189247
best250_vs_ckpt10	373	50	40	41	1	80.0	82.0	0.0038623034488409758	-0.07631050795316696
best250_vs_ckpt10	594	50	48	49	1	96.0	98.0	0.0039013295900076628	0.04773764684796333
best250_vs_ckpt10	187	50	36	37	1	72.0	74.0	0.004109880421310663	-0.10198413580656052
best250_vs_ckpt10	774	50	40	41	1	80.0	82.0	0.004419699311256409	0.013619575649499893
best250_vs_ckpt10	329	50	38	39	1	76.0	78.0	0.004424697253853083	0.05537387728691101
best250_vs_ckpt10	559	50	40	41	1	80.0	82.0	0.004491838626563549	0.033029306679964066
best250_vs_ckpt10	310	50	39	40	1	78.0	80.0	0.004551983904093504	0.1396750807762146
best250_vs_ckpt10	771	50	44	45	1	88.0	90.0	0.004696792457252741	-0.06734338402748108
best250_vs_ckpt10	369	50	40	41	1	80.0	82.0	0.004872022196650505	-0.015579529106616974
best250_vs_ckpt10	597	50	36	37	1	72.0	74.0	0.004932178184390068	0.004981441423296928
best250_vs_ckpt10	740	50	24	25	1	48.0	50.0	0.004973431117832661	-0.08284514397382736
best250_vs_ckpt10	639	50	19	20	1	38.0	40.0	0.005107985343784094	-0.01670639030635357
best250_vs_ckpt10	332	50	49	50	1	98.0	100.0	0.005625166930258274	0.11424275487661362
best250_vs_ckpt10	537	50	46	47	1	92.0	94.0	0.0056304652243852615	0.0028800677973777056
best250_vs_ckpt10	237	50	41	42	1	82.0	84.0	0.005773299373686314	0.08930911868810654
best250_vs_ckpt10	441	50	40	41	1	80.0	82.0	0.00579436169937253	0.11929866671562195
best250_vs_ckpt10	547	50	45	46	1	90.0	92.0	0.006232692394405603	-0.01650775969028473
best250_vs_ckpt10	340	50	47	48	1	94.0	96.0	0.00628343690186739	-0.013253659941256046
best250_vs_ckpt10	558	50	23	24	1	46.0	48.0	0.006406328175216913	0.03568744659423828
best250_vs_ckpt10	473	50	38	39	1	76.0	78.0	0.006507652811706066	0.018463974818587303
best250_vs_ckpt10	959	50	44	45	1	88.0	90.0	0.006575622595846653	-0.05141187831759453
best250_vs_ckpt10	58	50	42	43	1	84.0	86.0	0.006668727844953537	0.07534272223711014
best250_vs_ckpt10	612	50	46	47	1	92.0	94.0	0.006862923968583345	0.0461430661380291
best250_vs_ckpt10	938	50	46	47	1	92.0	94.0	0.0069105480797588825	0.094060517847538
best250_vs_ckpt10	383	50	33	34	1	66.0	68.0	0.006922329775989056	-0.038203123956918716
best250_vs_ckpt10	823	50	38	39	1	76.0	78.0	0.007186568807810545	-0.03981145843863487
best250_vs_ckpt10	701	50	47	48	1	94.0	96.0	0.007213184610009193	0.09590627998113632
best250_vs_ckpt10	845	50	34	35	1	68.0	70.0	0.007400433998554945	0.017626972869038582
best250_vs_ckpt10	119	50	37	38	1	74.0	76.0	0.007496582809835672	-0.07048427313566208
best250_vs_ckpt10	462	50	36	37	1	72.0	74.0	0.008090043440461159	0.07264736294746399
best250_vs_ckpt10	5	50	43	44	1	86.0	88.0	0.008501443080604076	0.04978189617395401
best250_vs_ckpt10	419	50	42	43	1	84.0	86.0	0.008509241044521332	0.012034549377858639
best250_vs_ckpt10	242	50	41	42	1	82.0	84.0	0.008633607998490334	0.03739473223686218
best250_vs_ckpt10	413	50	28	29	1	56.0	58.0	0.00887571182101965	-0.04914432391524315
best250_vs_ckpt10	633	50	30	31	1	60.0	62.0	0.009316735900938511	0.04026099294424057
best250_vs_ckpt10	617	50	42	43	1	84.0	86.0	0.009460730478167534	-0.04074143245816231
best250_vs_ckpt10	45	50	42	43	1	84.0	86.0	0.009657681919634342	0.05860543251037598
best250_vs_ckpt10	449	50	46	47	1	92.0	94.0	0.009678414091467857	0.10305996984243393
best250_vs_ckpt10	684	50	44	45	1	88.0	90.0	0.009706373326480389	-0.032126132398843765
best250_vs_ckpt10	219	50	42	43	1	84.0	86.0	0.009804452769458294	0.06980043649673462
best250_vs_ckpt10	598	50	36	37	1	72.0	74.0	0.009972692467272282	0.0740782767534256
best250_vs_ckpt10	843	50	44	45	1	88.0	90.0	0.010381171479821205	0.19259896874427795
best250_vs_ckpt10	336	50	46	47	1	92.0	94.0	0.01047191396355629	0.1858927309513092
best250_vs_ckpt10	308	50	43	44	1	86.0	88.0	0.010976753197610378	0.19302009046077728
best250_vs_ckpt10	623	50	16	17	1	32.0	34.0	0.010998380370438099	-0.05104623734951019
best250_vs_ckpt10	583	50	46	47	1	92.0	94.0	0.011075496673583984	-0.05826810747385025
best250_vs_ckpt10	76	50	49	50	1	98.0	100.0	0.011365179903805256	0.03684501722455025
best250_vs_ckpt10	579	50	37	38	1	74.0	76.0	0.011616714298725128	0.06482263654470444
best250_vs_ckpt10	487	50	40	41	1	80.0	82.0	0.011620628647506237	0.08919727057218552
best250_vs_ckpt10	671	50	38	39	1	76.0	78.0	0.011688530445098877	0.14898663759231567
best250_vs_ckpt10	792	50	36	37	1	72.0	74.0	0.012192495167255402	0.07117155939340591
best250_vs_ckpt10	344	50	48	49	1	96.0	98.0	0.012448808178305626	0.025649242103099823
best250_vs_ckpt10	366	50	41	42	1	82.0	84.0	0.01259849313646555	0.12055030465126038
best250_vs_ckpt10	848	50	24	25	1	48.0	50.0	0.013069752603769302	-0.023217592388391495
best250_vs_ckpt10	421	50	41	42	1	82.0	84.0	0.013302712701261044	0.09605485200881958
best250_vs_ckpt10	781	50	44	45	1	88.0	90.0	0.013483686372637749	0.015172548592090607
best250_vs_ckpt10	718	50	36	37	1	72.0	74.0	0.013593877665698528	-0.0025810240767896175
best250_vs_ckpt10	675	50	28	29	1	56.0	58.0	0.01362527720630169	0.05450209602713585
best250_vs_ckpt10	1	50	48	49	1	96.0	98.0	0.013829987496137619	0.0049696252681314945
best250_vs_ckpt10	649	50	45	46	1	90.0	92.0	0.013964085839688778	0.03169911354780197
best250_vs_ckpt10	521	50	43	44	1	86.0	88.0	0.014023602940142155	0.10702905058860779
best250_vs_ckpt10	714	50	39	40	1	78.0	80.0	0.014049322344362736	0.06819499284029007
best250_vs_ckpt10	253	50	46	47	1	92.0	94.0	0.014195351861417294	0.06864196807146072
best250_vs_ckpt10	285	50	32	33	1	64.0	66.0	0.0144308777526021	0.1237301379442215
best250_vs_ckpt10	393	50	47	48	1	94.0	96.0	0.014670225791633129	0.10448190569877625
best250_vs_ckpt10	300	50	47	48	1	94.0	96.0	0.01495728176087141	0.07087293267250061
best250_vs_ckpt10	549	50	29	30	1	58.0	60.0	0.015114221721887589	0.01587865874171257
best250_vs_ckpt10	506	50	38	39	1	76.0	78.0	0.015412910841405392	0.14282265305519104
best250_vs_ckpt10	515	50	34	35	1	68.0	70.0	0.015468494966626167	0.1798078715801239
best250_vs_ckpt10	895	50	41	42	1	82.0	84.0	0.015578350983560085	0.13827885687351227
best250_vs_ckpt10	773	50	33	34	1	66.0	68.0	0.01558102946728468	-0.008567065931856632
best250_vs_ckpt10	51	50	48	49	1	96.0	98.0	0.015597403049468994	0.06844236701726913
best250_vs_ckpt10	764	50	27	28	1	54.0	56.0	0.016010308638215065	-0.016708040609955788
best250_vs_ckpt10	600	50	19	20	1	38.0	40.0	0.016063444316387177	0.17604641616344452
best250_vs_ckpt10	934	50	45	46	1	90.0	92.0	0.016129571944475174	0.1426590532064438
best250_vs_ckpt10	917	50	42	43	1	84.0	86.0	0.016197752207517624	0.04391205683350563
best250_vs_ckpt10	857	50	36	37	1	72.0	74.0	0.016414355486631393	0.05425552278757095
best250_vs_ckpt10	453	50	36	37	1	72.0	74.0	0.016453471034765244	0.09035181254148483
best250_vs_ckpt10	130	50	48	49	1	96.0	98.0	0.016539856791496277	0.1267949342727661
best250_vs_ckpt10	406	50	37	38	1	74.0	76.0	0.016687963157892227	-0.06178358197212219
best250_vs_ckpt10	896	50	46	47	1	92.0	94.0	0.01688356138765812	0.08377445489168167
best250_vs_ckpt10	389	50	42	43	1	84.0	86.0	0.01740637794137001	0.12003817409276962
best250_vs_ckpt10	146	50	49	50	1	98.0	100.0	0.017702672630548477	0.08632036298513412
best250_vs_ckpt10	416	50	46	47	1	92.0	94.0	0.017799843102693558	0.0706506222486496
best250_vs_ckpt10	378	50	44	45	1	88.0	90.0	0.01794879138469696	0.13476762175559998
best250_vs_ckpt10	942	50	40	41	1	80.0	82.0	0.018184229731559753	0.15395891666412354
best250_vs_ckpt10	956	50	48	49	1	96.0	98.0	0.018520113080739975	0.10042449086904526
best250_vs_ckpt10	152	50	41	42	1	82.0	84.0	0.0192000363022089	0.19936275482177734
best250_vs_ckpt10	890	50	48	49	1	96.0	98.0	0.019370481371879578	0.163812518119812
best250_vs_ckpt10	905	50	34	35	1	68.0	70.0	0.01955965720117092	0.09484560787677765
best250_vs_ckpt10	480	50	42	43	1	84.0	86.0	0.020410852506756783	0.10320436209440231
best250_vs_ckpt10	454	50	31	32	1	62.0	64.0	0.020679187029600143	0.04204471409320831
best250_vs_ckpt10	140	50	46	47	1	92.0	94.0	0.02100963145494461	0.09305386245250702
best250_vs_ckpt10	348	50	35	36	1	70.0	72.0	0.021423665806651115	0.07690940797328949
best250_vs_ckpt10	798	50	40	41	1	80.0	82.0	0.021659689024090767	0.12255005538463593
best250_vs_ckpt10	463	50	28	29	1	56.0	58.0	0.021894097328186035	0.07011254131793976
best250_vs_ckpt10	43	50	44	45	1	88.0	90.0	0.021984217688441277	0.08343241363763809
best250_vs_ckpt10	174	50	44	45	1	88.0	90.0	0.022073160856962204	0.23667962849140167
best250_vs_ckpt10	7	50	37	38	1	74.0	76.0	0.022173363715410233	0.05254864692687988
best250_vs_ckpt10	544	50	39	40	1	78.0	80.0	0.02219143696129322	0.040563154965639114
best250_vs_ckpt10	951	50	39	40	1	78.0	80.0	0.022383445873856544	0.14849208295345306
best250_vs_ckpt10	69	50	48	49	1	96.0	98.0	0.022581705823540688	0.1264890730381012
best250_vs_ckpt10	834	50	29	30	1	58.0	60.0	0.023538531735539436	0.08937156945466995
best250_vs_ckpt10	258	50	48	49	1	96.0	98.0	0.024038176983594894	0.13448363542556763
best250_vs_ckpt10	202	50	40	41	1	80.0	82.0	0.024075107648968697	0.04705939441919327
best250_vs_ckpt10	491	50	48	49	1	96.0	98.0	0.027608724310994148	0.08901844173669815
best250_vs_ckpt10	647	50	43	44	1	86.0	88.0	0.027660345658659935	0.04613472893834114
best250_vs_ckpt10	238	50	36	37	1	72.0	74.0	0.027981828898191452	0.10985823720693588
best250_vs_ckpt10	151	50	35	36	1	70.0	72.0	0.03028843365609646	0.14231012761592865
best250_vs_ckpt10	6	50	45	46	1	90.0	92.0	0.03058777004480362	0.2022264450788498
best250_vs_ckpt10	4	50	46	47	1	92.0	94.0	0.03117629513144493	0.11903514713048935
best250_vs_ckpt10	912	50	37	38	1	74.0	76.0	0.03207346796989441	0.17204156517982483
best250_vs_ckpt10	751	50	39	40	1	78.0	80.0	0.03209429606795311	0.11556679755449295
best250_vs_ckpt10	877	50	44	45	1	88.0	90.0	0.0363149456679821	0.16856452822685242
best250_vs_ckpt10	171	50	46	47	1	92.0	94.0	0.03664303943514824	0.37594208121299744
best250_vs_ckpt10	839	50	35	36	1	70.0	72.0	0.0405266247689724	0.1856653392314911
best250_vs_ckpt10	439	50	47	48	1	94.0	96.0	0.04641421139240265	0.24444177746772766
best250_vs_ckpt10	700	50	39	41	2	78.0	82.0	-0.012251878157258034	-0.06781832873821259
best250_vs_ckpt10	381	50	23	25	2	46.0	50.0	-0.0075685326009988785	-0.08628854155540466
best250_vs_ckpt10	897	50	43	45	2	86.0	90.0	-0.007361757569015026	-0.16283534467220306
best250_vs_ckpt10	311	50	34	36	2	68.0	72.0	-0.005222454201430082	-0.023829422891139984
best250_vs_ckpt10	498	50	35	37	2	70.0	74.0	-0.004823017865419388	0.021749572828412056
best250_vs_ckpt10	744	50	17	19	2	34.0	38.0	-0.004806122742593288	0.050768718123435974
best250_vs_ckpt10	331	50	45	47	2	90.0	94.0	-0.004464294295758009	-0.019840307533740997
best250_vs_ckpt10	855	50	36	38	2	72.0	76.0	-0.003176364814862609	-0.16051216423511505
best250_vs_ckpt10	976	50	28	30	2	56.0	60.0	-0.0031557369511574507	-0.008584537543356419
best250_vs_ckpt10	489	50	38	40	2	76.0	80.0	-0.0026427528355270624	0.0011091327760368586
best250_vs_ckpt10	32	50	22	24	2	44.0	48.0	-0.0025626684073358774	0.02303309366106987
best250_vs_ckpt10	681	50	12	14	2	24.0	28.0	-0.0011536211241036654	-0.024173861369490623
best250_vs_ckpt10	405	50	38	40	2	76.0	80.0	0.00014636553532909602	-0.1493409425020218
best250_vs_ckpt10	665	50	38	40	2	76.0	80.0	0.00020435676560737193	-0.035125091671943665
best250_vs_ckpt10	590	50	25	27	2	50.0	54.0	0.0010097261983901262	-0.02743741124868393
best250_vs_ckpt10	606	50	45	47	2	90.0	94.0	0.001576165552251041	-0.0011848449939861894
best250_vs_ckpt10	86	50	42	44	2	84.0	88.0	0.0019755540415644646	-0.022300757467746735
