pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
localref06_vs_phase2cx	258	50	50	48	-2	100.0	96.0	-0.03131227195262909	-0.09026195853948593
localref06_vs_phase2cx	438	50	30	28	-2	60.0	56.0	-0.03099048137664795	-0.07072694599628448
localref06_vs_phase2cx	715	50	40	38	-2	80.0	76.0	-0.03009180538356304	-0.18550518155097961
localref06_vs_phase2cx	347	50	47	45	-2	94.0	90.0	-0.029508434236049652	-0.04264819994568825
localref06_vs_phase2cx	720	50	42	40	-2	84.0	80.0	-0.02914522960782051	-0.08913861215114594
localref06_vs_phase2cx	198	50	45	43	-2	90.0	86.0	-0.028568217530846596	-0.16602659225463867
localref06_vs_phase2cx	511	50	43	41	-2	86.0	82.0	-0.028263390064239502	-0.1862238496541977
localref06_vs_phase2cx	400	50	22	20	-2	44.0	40.0	-0.02822667919099331	-0.19801868498325348
localref06_vs_phase2cx	499	50	28	26	-2	56.0	52.0	-0.02789633721113205	0.16356045007705688
localref06_vs_phase2cx	473	50	39	37	-2	78.0	74.0	-0.026433013379573822	-0.3261525630950928
localref06_vs_phase2cx	338	50	45	43	-2	90.0	86.0	-0.025109577924013138	-0.34706488251686096
localref06_vs_phase2cx	869	50	35	33	-2	70.0	66.0	-0.02380269020795822	0.02507023885846138
localref06_vs_phase2cx	799	50	24	22	-2	48.0	44.0	-0.02355862222611904	-0.008747177198529243
localref06_vs_phase2cx	834	50	32	30	-2	64.0	60.0	-0.021858856081962585	0.057138729840517044
localref06_vs_phase2cx	33	50	44	42	-2	88.0	84.0	-0.0217527374625206	-0.06369084119796753
localref06_vs_phase2cx	501	50	19	17	-2	38.0	34.0	-0.021585669368505478	-0.14016087353229523
localref06_vs_phase2cx	423	50	37	35	-2	74.0	70.0	-0.021338768303394318	-0.06865766644477844
localref06_vs_phase2cx	117	50	46	44	-2	92.0	88.0	-0.021053586155176163	-0.05171402916312218
localref06_vs_phase2cx	133	50	48	46	-2	96.0	92.0	-0.019694628193974495	0.014616813510656357
localref06_vs_phase2cx	125	50	48	46	-2	96.0	92.0	-0.01953607238829136	-0.12126941978931427
localref06_vs_phase2cx	835	50	43	41	-2	86.0	82.0	-0.019522076472640038	-0.07453291863203049
localref06_vs_phase2cx	907	50	27	25	-2	54.0	50.0	-0.019296851009130478	-0.08464571833610535
