epoch	phase	top1	top5	samples	rolling_best	drop	applied_head	applied_weight	applied_spike_score	next_head	next_weight	next_spike_score	triggered	reason	prior_source	cooldown_state	window_pulses
139	dynamic	80.6120	95.4140	50000	80.8280	0.2160		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 140, "8:4": 138}	2
140	dynamic	80.6700	95.4600	50000	80.8280	0.1580		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 140, "8:4": 138}	2
141	dynamic	80.6720	95.3880	50000	80.8280	0.1560		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 140, "8:4": 138}	2
142	dynamic	80.6040	95.4340	50000	80.8280	0.2240		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 140, "8:4": 138}	2
143	dynamic	80.5620	95.4400	50000	80.8280	0.2660		0	0.000000	8:4	2e-05	1.000000	1	offline_prior_validation_drop:head=8:4,spike_score=1.000000,drop=0.2660,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 140, "8:4": 151}	1
144	dynamic	80.4940	95.4340	50000	80.8280	0.3340	8:4	2e-05	1.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 140, "8:4": 151}	2
145	dynamic	80.5000	95.4420	50000	80.8280	0.3280		0	0.000000	5:7	2e-05	1.000000	1	offline_prior_validation_drop:head=5:7,spike_score=1.000000,drop=0.3280,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	1
146	dynamic	80.6620	95.4040	50000	80.8280	0.1660	5:7	2e-05	1.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	2
147	dynamic	80.6220	95.3580	50000	80.8280	0.2060		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	2
148	dynamic	80.6060	95.4000	50000	80.8280	0.2220		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	2
149	dynamic	80.5160	95.3900	50000	80.8280	0.3120		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	2
150	dynamic	80.6040	95.4000	50000	80.8280	0.2240		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	2
151	dynamic	80.6380	95.3980	50000	80.8280	0.1900		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	2
152	dynamic	80.6880	95.3740	50000	80.8280	0.1400		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	2
153	dynamic	80.5660	95.4600	50000	80.8280	0.2620		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	2
154	dynamic	80.6280	95.3960	50000	80.8280	0.2000		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	2
155	dynamic	80.6980	95.3760	50000	80.8280	0.1300		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 151}	2
156	dynamic	80.7280	95.4260	50000	80.8280	0.1000		0	0.000000	8:4	1e-05	1.000000	1	offline_prior_validation_drop:head=8:4,spike_score=1.000000,drop=0.1000,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 164}	1
157	dynamic	80.6020	95.4140	50000	80.8280	0.2260	8:4	1e-05	1.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 153, "8:4": 164}	2
158	dynamic	80.6420	95.3820	50000	80.8280	0.1860		0	0.000000	5:7	2e-05	1.000000	1	offline_prior_validation_drop:head=5:7,spike_score=1.000000,drop=0.1860,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	1
159	dynamic	80.7680	95.4420	50000	80.8280	0.0600	5:7	2e-05	1.000000		0	0.000000	0	drop_below_threshold:0.0600<0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	2
160	dynamic	80.5180	95.4300	50000	80.8280	0.3100		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	2
161	dynamic	80.7060	95.3920	50000	80.8280	0.1220		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	2
162	dynamic	80.5340	95.4420	50000	80.8280	0.2940		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	2
163	dynamic	80.5780	95.4500	50000	80.8280	0.2500		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	2
164	dynamic	80.6480	95.4260	50000	80.8280	0.1800		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	2
165	dynamic	80.5840	95.3860	50000	80.8280	0.2440		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	2
166	dynamic	80.6600	95.4840	50000	80.8280	0.1680		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	2
167	dynamic	80.6920	95.4020	50000	80.8280	0.1360		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	2
168	dynamic	80.6680	95.4180	50000	80.8280	0.1600		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 164}	2
169	dynamic	80.6340	95.4300	50000	80.8280	0.1940		0	0.000000	8:4	2e-05	1.000000	1	offline_prior_validation_drop:head=8:4,spike_score=1.000000,drop=0.1940,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 177}	1
170	dynamic	80.6140	95.3860	50000	80.8280	0.2140	8:4	2e-05	1.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 166, "8:4": 177}	2
171	dynamic	80.7180	95.4400	50000	80.8280	0.1100		0	0.000000	5:7	1e-05	1.000000	1	offline_prior_validation_drop:head=5:7,spike_score=1.000000,drop=0.1100,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	1
172	dynamic	80.6440	95.4180	50000	80.8280	0.1840	5:7	1e-05	1.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	2
173	dynamic	80.6820	95.4700	50000	80.8280	0.1460		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	2
174	dynamic	80.6180	95.4000	50000	80.8280	0.2100		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	2
175	dynamic	80.7460	95.3800	50000	80.8280	0.0820		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	2
176	dynamic	80.5480	95.3840	50000	80.8280	0.2800		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	2
177	dynamic	80.6600	95.4240	50000	80.8280	0.1680		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	2
178	dynamic	80.6620	95.3780	50000	80.8280	0.1660		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	2
179	dynamic	80.4940	95.4720	50000	80.8280	0.3340		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	2
180	dynamic	80.7160	95.3820	50000	80.8280	0.1120		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	2
181	dynamic	80.7020	95.4320	50000	80.8280	0.1260		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 177}	2
182	dynamic	80.6500	95.3580	50000	80.8280	0.1780		0	0.000000	8:4	2e-05	1.000000	1	offline_prior_validation_drop:head=8:4,spike_score=1.000000,drop=0.1780,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 190}	1
183	dynamic	80.6860	95.4220	50000	80.8280	0.1420	8:4	2e-05	1.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 179, "8:4": 190}	2
184	dynamic	80.7060	95.4080	50000	80.8280	0.1220		0	0.000000	5:7	1e-05	1.000000	1	offline_prior_validation_drop:head=5:7,spike_score=1.000000,drop=0.1220,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	1
185	dynamic	80.6380	95.4620	50000	80.8280	0.1900	5:7	1e-05	1.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	2
186	dynamic	80.7200	95.4000	50000	80.8280	0.1080		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	2
187	dynamic	80.5920	95.4180	50000	80.8280	0.2360		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	2
188	dynamic	80.6180	95.3920	50000	80.8280	0.2100		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	2
189	dynamic	80.6460	95.4360	50000	80.8280	0.1820		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	2
190	dynamic	80.7580	95.4380	50000	80.8280	0.0700		0	0.000000		0	0.000000	0	drop_below_threshold:0.0700<0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	2
191	dynamic	80.6020	95.3840	50000	80.8280	0.2260		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	2
192	dynamic	80.6820	95.3940	50000	80.8280	0.1460		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	2
193	dynamic	80.6860	95.3940	50000	80.8280	0.1420		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	2
194	dynamic	80.7820	95.3920	50000	80.8280	0.0460		0	0.000000		0	0.000000	0	drop_below_threshold:0.0460<0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 190}	2
195	dynamic	80.5840	95.4620	50000	80.8280	0.2440		0	0.000000	8:4	2e-05	1.000000	1	offline_prior_validation_drop:head=8:4,spike_score=1.000000,drop=0.2440,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 203}	1
196	dynamic	80.6620	95.4580	50000	80.8280	0.1660	8:4	2e-05	1.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 192, "8:4": 203}	2
197	dynamic	80.6640	95.4440	50000	80.8280	0.1640		0	0.000000	5:7	2e-05	1.000000	1	offline_prior_validation_drop:head=5:7,spike_score=1.000000,drop=0.1640,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	1
198	dynamic	80.7100	95.4300	50000	80.8280	0.1180	5:7	2e-05	1.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	2
199	dynamic	80.5120	95.4360	50000	80.8280	0.3160		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	2
200	dynamic	80.7600	95.4140	50000	80.8280	0.0680		0	0.000000		0	0.000000	0	drop_below_threshold:0.0680<0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	2
201	dynamic	80.5360	95.4940	50000	80.8280	0.2920		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	2
202	dynamic	80.6100	95.4500	50000	80.8280	0.2180		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	2
203	dynamic	80.5820	95.4000	50000	80.8280	0.2460		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	2
204	dynamic	80.6900	95.4180	50000	80.8280	0.1380		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	2
205	dynamic	80.7000	95.4820	50000	80.8280	0.1280		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	2
206	dynamic	80.7540	95.4160	50000	80.8280	0.0740		0	0.000000		0	0.000000	0	drop_below_threshold:0.0740<0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	2
207	dynamic	80.6640	95.4320	50000	80.8280	0.1640		0	0.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 203}	2
208	dynamic	80.6320	95.4660	50000	80.8280	0.1960		0	0.000000	8:4	2e-05	1.000000	1	offline_prior_validation_drop:head=8:4,spike_score=1.000000,drop=0.1960,threshold=0.0800	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 216}	1
209	dynamic	80.6140	95.3940	50000	80.8280	0.2140	8:4	2e-05	1.000000		0	0.000000	0	window_limit:2/12	offline_attn_relation_late_stabilizer_from_original10to110_and_dynamic10to110_20260712	{"5:7": 205, "8:4": 216}	2
