case	checkpoint	quantizer	all_positive	bit	channels	clip_excess_max	clip_excess_mean	clip_rate	input_abs_max	input_abs_mean	normalized_max	normalized_p95	normalized_p99	quant_abs_error_mean	quant_abs_error_p99	scale_max	scale_mean	scale_min	target_ratio_0p999_max	target_ratio_0p999_mean	target_ratio_0p999_min	target_ratio_0p99_max	target_ratio_0p99_mean	target_ratio_0p99_min	tokens
phase1f_ckpt2	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-2.pth.tar	features.5.5.attn.quan_a_softmax_fn	1.0	4.0	49.0	0.2515159845352173	7.355061097769067e-05	0.0008602372981840745	0.9990274757146835	0.020408164709806442	1.3407171368598938	0.099665442481637	0.29713210463523865	0.005212170537561178	0.025170599576085806	0.05647614598274231	0.052466072142124176	0.04906678944826126	1.1287707090377808	0.9480944722890854	0.7605176120996475	0.46369583904743195	0.39393386989831924	0.3188810423016548	7375872.0
phase1f_ckpt2	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-2.pth.tar	features.5.5.mlp.fc2.input_quant_fn	1.0	4.0	14.0	43.877774238586426	0.0015019526763353497	0.000220305249968078	54.175153732299805	0.10324763506650925	10.805512428283691	0.0916234701871872	0.2916880324482918	0.04241288639605045	0.27111154049634933	1.1947247982025146	0.44153594970703125	0.28114140033721924	0.9548613131046295	0.6586971580982208	0.5249077156186104	0.30680518597364426	0.25880154967308044	0.11723353154957294	19267584.0
phase1f_ckpt2	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-2.pth.tar	features.7.1.attn.quan_a_softmax_fn	1.0	4.0	49.0	0.40557852387428284	1.4166903156365152e-05	0.00013503488662536256	0.9601672887802124	0.020408164709806442	1.7381178736686707	0.137775219976902	0.2997758015990257	0.007292792201042175	0.019600301049649715	0.05010787770152092	0.03907877579331398	0.03575994074344635	0.7153842151165009	0.6120317876338959	0.5117593184113503	0.3612523078918457	0.3127647042274475	0.25817523151636124	3687936.0
phase1f_ckpt2	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-2.pth.tar	features.7.1.mlp.fc2.input_quant_fn	1.0	4.0	7.0	7.429356575012207	2.4850230147421826e-05	1.2611855936484062e-05	18.449399948120117	0.050343506038188934	1.674616277217865	0.008268775651231408	0.11018072068691254	0.0150691126473248	0.2695448696613312	0.7448350191116333	0.7329518795013428	0.7267294526100159	0.38043829053640366	0.33908283710479736	0.2894231900572777	0.12558995932340622	0.10445468872785568	0.07799621298909187	9633792.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.5.5.attn.quan_a_qkx_fn	0.0	4.0	588.0	2.196654498577118	0.00230984203517437	0.013724329648539424	3.2133938670158386	0.2931129112839699	3.564315915107727	0.7556683272123337	1.0585043728351593	0.03770866896957159	0.08378757163882256	0.18662285804748535	0.14337600767612457	0.062084879726171494	2.2358211874961853	1.3738617300987244	1.0227616429328918	1.6391114592552185	1.0145277678966522	0.7481788992881775	57802752.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.7.1.attn.quant_x_4_qkv.input_quant_fn	0.0	4.0	49.0	2.3236648440361023	0.002693254326004535	0.006059192470274866	3.696915626525879	0.27227383106946945	3.3785898089408875	0.5752223134040833	0.9319925010204315	0.051072477363049984	0.10420908033847809	0.21297068893909454	0.19546955823898315	0.13877436518669128	3.2680500745773315	1.698268085718155	1.3723289966583252	1.012404128909111	0.8649225383996964	0.7104922235012054	2408448.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.5.5.attn.quan_a_v_fn	0.0	4.0	384.0	3.1965794563293457	0.0019759203132707626	0.005783444386906922	5.377666473388672	0.5175038278102875	2.5454365611076355	0.6628153324127197	0.9241869002580643	0.07592648640275002	0.1597939021885395	0.36657798290252686	0.29728424549102783	0.19629859924316406	2.249287784099579	1.1579209864139557	0.8875503987073898	2.0793124437332153	0.8813536465167999	0.6500504165887833	4816896.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.7.1.attn.quan_a_v_fn	0.0	4.0	768.0	2.0628438591957092	0.001454089826438576	0.005420295521616936	4.354165315628052	0.4143389090895653	2.2162336707115173	0.6393521726131439	0.9181454181671143	0.06767926178872585	0.14503254368901253	0.3911890387535095	0.2661020755767822	0.17779028415679932	1.8398105204105377	1.0808139443397522	0.749138742685318	1.5172435641288757	0.8089508265256882	0.5606816112995148	2408448.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.5.5.mlp.fc1.input_quant_fn	0.0	4.0	14.0	6.34384560585022	0.007743134046904743	0.005306217819452286	9.99213171005249	0.7910359054803848	2.7925936579704285	0.538210079073906	0.737151175737381	0.13646737858653069	0.25692667067050934	0.5308394432067871	0.5177165865898132	0.5027018785476685	1.941084772348404	1.75649893283844	1.6088654696941376	0.8704827427864075	0.8370376378297806	0.7878146916627884	4816896.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.5.5.attn.quant_x_4_qkv.input_quant_fn	0.0	4.0	49.0	2.34460985660553	0.0013636497023981065	0.004939954960718751	4.436882853507996	0.5403797626495361	2.132427155971527	0.6530993580818176	0.8966354429721832	0.07580639980733395	0.14954988658428192	0.30798137187957764	0.29923421144485474	0.2880006432533264	1.283967912197113	1.2130739986896515	1.1617667973041534	0.9505918920040131	0.8966289013624191	0.8473318517208099	4816896.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.7.1.attn.quan_a_qkx_fn	0.0	4.0	1176.0	2.1813805103302	0.00047846352390479296	0.0034135874593630433	3.2564401030540466	0.20900705829262733	4.592498540878296	0.5641674250364304	0.82026107609272	0.036371867172420025	0.08072644285857677	0.21760572493076324	0.14383529126644135	0.05126003921031952	2.1822884678840637	1.0886301696300507	0.6453520953655243	1.4514706134796143	0.771193191409111	0.4843250438570976	57802752.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.7.1.mlp.fc1.input_quant_fn	0.0	4.0	7.0	18.624943256378174	0.006015756283886731	0.0029962240369059145	24.772098064422607	0.9241055399179459	4.054560482501984	0.4511577934026718	0.7305305451154709	0.22161000594496727	0.43642397224903107	0.8982368111610413	0.8664757013320923	0.8427857160568237	1.4663166999816895	1.3521465361118317	1.2258164882659912	0.7618652135133743	0.7081489115953445	0.6128970980644226	2408448.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.7.1.attn.proj.input_quant_fn	0.0	4.0	49.0	0.9361037313938141	0.00027751363086281344	0.0017395019240211695	2.398877263069153	0.20203956216573715	1.639423429965973	0.44580166041851044	0.729459136724472	0.05150460172444582	0.10447096638381481	0.22504940629005432	0.210965096950531	0.20564818382263184	1.1182606518268585	1.0635001063346863	0.9960669726133347	0.7759335041046143	0.7282460033893585	0.6727882772684097	2408448.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.5.5.attn.proj.input_quant_fn	0.0	4.0	49.0	1.0704620480537415	0.00031234114430844784	0.0014694628771394491	2.8393415212631226	0.3126319348812103	1.6209347248077393	0.46506164968013763	0.698868915438652	0.062390467151999474	0.12694090604782104	0.26985353231430054	0.2545374035835266	0.23891215026378632	1.10391166806221	1.0361268520355225	0.9684709459543228	0.7567681670188904	0.7146190106868744	0.6669891029596329	4816896.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.5.5.attn.quan_a_softmax_fn	1.0	4.0	49.0	0.24231836199760437	7.367062789853662e-05	0.0008828109130263329	0.9992670714855194	0.020408164709806442	1.3223500549793243	0.09987952187657356	0.3002597391605377	0.005168101750314236	0.02515704696998	0.0567929744720459	0.05243782326579094	0.04987245053052902	1.1287986934185028	0.9555106312036514	0.7630057334899902	0.4636891335248947	0.3978424295783043	0.31819405406713486	7375872.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.5.5.mlp.fc2.input_quant_fn	1.0	4.0	14.0	43.28755855560303	0.0015326569264288992	0.0002216027642134577	53.545233726501465	0.10438037849962711	10.698357105255127	0.09413740038871765	0.2966023236513138	0.04253193736076355	0.27259765565395355	1.1904152631759644	0.44056034088134766	0.28128179907798767	0.9638616889715195	0.6574419736862183	0.5321842804551125	0.3112531527876854	0.26121722906827927	0.11602513305842876	19267584.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.7.1.attn.quan_a_softmax_fn	1.0	4.0	49.0	0.41980546712875366	1.6230917935899924e-05	0.00015082963182067033	0.9784524142742157	0.020408164709806442	1.7585413753986359	0.13846873119473457	0.3062879666686058	0.007214485667645931	0.019501608330756426	0.04971993342041969	0.03889415040612221	0.035147640854120255	0.7262487709522247	0.6226463615894318	0.5295481160283089	0.37927035242319107	0.32015370577573776	0.2621302604675293	3687936.0
phase1f_ckpt3	/mlx_devbox/users/quyanyi/playground/qat_public_repro/recipe_resume10_prerecon100_lowlr_b_20260706/checkpoint-3.pth.tar	features.7.1.mlp.fc2.input_quant_fn	1.0	4.0	7.0	7.722567081451416	2.6295236239093356e-05	1.3078961501378217e-05	18.744091987609863	0.050522156059741974	1.7010142803192139	0.008247938239946961	0.1100699882954359	0.015137535519897938	0.26811234652996063	0.7445393800735474	0.7329056859016418	0.7265391945838928	0.3813099339604378	0.33803441375494003	0.28768860548734665	0.12428636662662029	0.10536256805062294	0.07781230844557285	9633792.0
