pair	group_type	group	quantizer	pairs	numel	changed	changed_fraction	mean_abs_bin_delta	before_near_fraction	after_near_fraction	changed_and_near_fraction	mean_scale_ratio	top1_delta
ckpt10->phase2s	module	features.5.5.attn.proj	lsq_weight	1	147456	5340	0.036214192708333336	0.0362141914665699	0.2432047575712204	0.2460734099149704	0.0362141914665699	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_proj	lsq_weight	1	147456	5340	0.036214192708333336	0.0362141914665699	0.2432047575712204	0.2460734099149704	0.0362141914665699	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.5.5|attn_proj	lsq_weight	1	147456	5340	0.036214192708333336	0.0362141914665699	0.2432047575712204	0.2460734099149704	0.0362141914665699	1.0	0.24399999999999977
ckpt10->phase2s	module	features.7.1.attn.qkv	lsq_weight	1	1769472	57494	0.03249217845775463	0.03249217942357063	0.21240799129009247	0.21435829997062683	0.03249217942357063	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.7.1.attn|attn_qkv	lsq_weight	1	1769472	57494	0.03249217845775463	0.03249217942357063	0.21240799129009247	0.21435829997062683	0.03249217942357063	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.7.1|attn_qkv	lsq_weight	1	1769472	57494	0.03249217845775463	0.03249217942357063	0.21240799129009247	0.21435829997062683	0.03249217942357063	1.0	0.24399999999999977
ckpt10->phase2s	kind	attn_qkv	lsq_weight	2	2211840	71239	0.03220802589699074	0.032208026573061946	0.21252757608890532	0.21460187435150146	0.032208026573061946	1.0	0.24399999999999977
ckpt10->phase2s	module	features.5.5.attn.qkv	lsq_weight	1	442368	13745	0.031071415653935185	0.031071415171027184	0.2130059152841568	0.215576171875	0.031071415171027184	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_qkv	lsq_weight	1	442368	13745	0.031071415653935185	0.031071415171027184	0.2130059152841568	0.215576171875	0.031071415171027184	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.5.5|attn_qkv	lsq_weight	1	442368	13745	0.031071415653935185	0.031071415171027184	0.2130059152841568	0.215576171875	0.031071415171027184	1.0	0.24399999999999977
ckpt10->phase2s	module	features.5.5.mlp.fc2	lsq_weight	1	589824	11164	0.018927680121527776	0.01892768032848835	0.1966925710439682	0.199188232421875	0.01892768032848835	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.5.5.mlp|mlp_fc2	lsq_weight	1	589824	11164	0.018927680121527776	0.01892768032848835	0.1966925710439682	0.199188232421875	0.01892768032848835	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.5.5|mlp_fc2	lsq_weight	1	589824	11164	0.018927680121527776	0.01892768032848835	0.1966925710439682	0.199188232421875	0.01892768032848835	1.0	0.24399999999999977
ckpt10->phase2w	module	features.7.1.attn.proj	lsq_weight	1	589824	33351	0.056543986002604164	0.0565439872443676	0.2988908588886261	0.3015950620174408	0.0565439872443676	1.0	0.0040000000000048885
ckpt10->phase2w	parent_kind	features.7.1.attn|attn_proj	lsq_weight	1	589824	33351	0.056543986002604164	0.0565439872443676	0.2988908588886261	0.3015950620174408	0.0565439872443676	1.0	0.0040000000000048885
ckpt10->phase2w	stage_kind	features.7.1|attn_proj	lsq_weight	1	589824	33351	0.056543986002604164	0.0565439872443676	0.2988908588886261	0.3015950620174408	0.0565439872443676	1.0	0.0040000000000048885
ckpt10->phase2w	module	features.7.1.mlp.fc2	lsq_weight	1	2359296	131601	0.05577977498372396	0.055779773741960526	0.2963612973690033	0.3015505373477936	0.055779773741960526	1.0	0.0040000000000048885
ckpt10->phase2w	parent_kind	features.7.1.mlp|mlp_fc2	lsq_weight	1	2359296	131601	0.05577977498372396	0.055779773741960526	0.2963612973690033	0.3015505373477936	0.055779773741960526	1.0	0.0040000000000048885
ckpt10->phase2w	stage_kind	features.7.1|mlp_fc2	lsq_weight	1	2359296	131601	0.05577977498372396	0.055779773741960526	0.2963612973690033	0.3015505373477936	0.055779773741960526	1.0	0.0040000000000048885
ckpt10->phase2w	kind	attn_proj	lsq_weight	2	737280	38676	0.05245768229166667	0.0524576835334301	0.28775363862514497	0.29052735269069674	0.0524576835334301	1.0	0.0040000000000048885
ckpt10->phase2w	kind	mlp_fc2	lsq_weight	2	2949120	142728	0.04839680989583333	0.04839680902659893	0.2764275521039963	0.2810835003852844	0.04839680902659893	1.0	0.0040000000000048885
ckpt10->phase2w	module	features.7.1.mlp.fc1	lsq_weight	1	2359296	103644	0.0439300537109375	0.0439300537109375	0.23713557422161102	0.2488437294960022	0.043929629027843475	1.0	0.0040000000000048885
ckpt10->phase2w	parent_kind	features.7.1.mlp|mlp_fc1	lsq_weight	1	2359296	103644	0.0439300537109375	0.0439300537109375	0.23713557422161102	0.2488437294960022	0.043929629027843475	1.0	0.0040000000000048885
ckpt10->phase2w	stage_kind	features.7.1|mlp_fc1	lsq_weight	1	2359296	103644	0.0439300537109375	0.0439300537109375	0.23713557422161102	0.2488437294960022	0.043929629027843475	1.0	0.0040000000000048885
ckpt10->phase2w	kind	mlp_fc1	lsq_weight	2	2949120	127541	0.04324713812934028	0.04324713796377182	0.2363878071308136	0.24777832627296448	0.0432467982172966	1.0	0.0040000000000048885
ckpt10->phase2w	module	features.5.5.mlp.fc1	lsq_weight	1	589824	23897	0.04051547580295139	0.0405154749751091	0.2333967387676239	0.2435167133808136	0.0405154749751091	1.0	0.0040000000000048885
ckpt10->phase2w	parent_kind	features.5.5.mlp|mlp_fc1	lsq_weight	1	589824	23897	0.04051547580295139	0.0405154749751091	0.2333967387676239	0.2435167133808136	0.0405154749751091	1.0	0.0040000000000048885
ckpt10->phase2w	stage_kind	features.5.5|mlp_fc1	lsq_weight	1	589824	23897	0.04051547580295139	0.0405154749751091	0.2333967387676239	0.2435167133808136	0.0405154749751091	1.0	0.0040000000000048885
ckpt10->phase2w	module	features.5.5.attn.proj	lsq_weight	1	147456	5325	0.036112467447916664	0.0361124686896801	0.2432047575712204	0.2462565153837204	0.0361124686896801	1.0	0.0040000000000048885
ckpt10->phase2w	parent_kind	features.5.5.attn|attn_proj	lsq_weight	1	147456	5325	0.036112467447916664	0.0361124686896801	0.2432047575712204	0.2462565153837204	0.0361124686896801	1.0	0.0040000000000048885
ckpt10->phase2w	stage_kind	features.5.5|attn_proj	lsq_weight	1	147456	5325	0.036112467447916664	0.0361124686896801	0.2432047575712204	0.2462565153837204	0.0361124686896801	1.0	0.0040000000000048885
ckpt10->phase2w	module	features.7.1.attn.qkv	lsq_weight	1	1769472	57458	0.032471833405671294	0.032471831887960434	0.21240799129009247	0.21439729630947113	0.032471831887960434	1.0	0.0040000000000048885
ckpt10->phase2w	parent_kind	features.7.1.attn|attn_qkv	lsq_weight	1	1769472	57458	0.032471833405671294	0.032471831887960434	0.21240799129009247	0.21439729630947113	0.032471831887960434	1.0	0.0040000000000048885
ckpt10->phase2w	stage_kind	features.7.1|attn_qkv	lsq_weight	1	1769472	57458	0.032471833405671294	0.032471831887960434	0.21240799129009247	0.21439729630947113	0.032471831887960434	1.0	0.0040000000000048885
ckpt10->phase2w	kind	attn_qkv	lsq_weight	2	2211840	71166	0.03217502170138889	0.03217502050101757	0.21252757608890532	0.2146240293979645	0.03217502050101757	1.0	0.0040000000000048885
ckpt10->phase2w	module	features.5.5.attn.qkv	lsq_weight	1	442368	13708	0.03098777488425926	0.030987774953246117	0.2130059152841568	0.21553096175193787	0.030987774953246117	1.0	0.0040000000000048885
ckpt10->phase2w	parent_kind	features.5.5.attn|attn_qkv	lsq_weight	1	442368	13708	0.03098777488425926	0.030987774953246117	0.2130059152841568	0.21553096175193787	0.030987774953246117	1.0	0.0040000000000048885
ckpt10->phase2w	stage_kind	features.5.5|attn_qkv	lsq_weight	1	442368	13708	0.03098777488425926	0.030987774953246117	0.2130059152841568	0.21553096175193787	0.030987774953246117	1.0	0.0040000000000048885
ckpt10->phase2w	module	features.5.5.mlp.fc2	lsq_weight	1	589824	11127	0.018864949544270832	0.01886495016515255	0.1966925710439682	0.1992153525352478	0.01886495016515255	1.0	0.0040000000000048885
ckpt10->phase2w	parent_kind	features.5.5.mlp|mlp_fc2	lsq_weight	1	589824	11127	0.018864949544270832	0.01886495016515255	0.1966925710439682	0.1992153525352478	0.01886495016515255	1.0	0.0040000000000048885
ckpt10->phase2w	stage_kind	features.5.5|mlp_fc2	lsq_weight	1	589824	11127	0.018864949544270832	0.01886495016515255	0.1966925710439682	0.1992153525352478	0.01886495016515255	1.0	0.0040000000000048885
phase2s->phase2w	module	features.5.5.mlp.fc1	lsq_weight	1	589824	8463	0.014348347981770834	0.014348347671329975	0.2436014860868454	0.2435167133808136	0.014348347671329975	1.0	-0.23999999999999488
phase2s->phase2w	parent_kind	features.5.5.mlp|mlp_fc1	lsq_weight	1	589824	8463	0.014348347981770834	0.014348347671329975	0.2436014860868454	0.2435167133808136	0.014348347671329975	1.0	-0.23999999999999488
phase2s->phase2w	stage_kind	features.5.5|mlp_fc1	lsq_weight	1	589824	8463	0.014348347981770834	0.014348347671329975	0.2436014860868454	0.2435167133808136	0.014348347671329975	1.0	-0.23999999999999488
phase2s->phase2w	kind	mlp_fc1	lsq_weight	2	2949120	41585	0.014100816514756944	0.014100816287100314	0.2478003591299057	0.24777832627296448	0.014100816287100314	1.0	-0.23999999999999488
phase2s->phase2w	module	features.7.1.mlp.fc1	lsq_weight	1	2359296	33122	0.014038933648003472	0.0140389334410429	0.24885007739067078	0.2488437294960022	0.0140389334410429	1.0	-0.23999999999999488
phase2s->phase2w	parent_kind	features.7.1.mlp|mlp_fc1	lsq_weight	1	2359296	33122	0.014038933648003472	0.0140389334410429	0.24885007739067078	0.2488437294960022	0.0140389334410429	1.0	-0.23999999999999488
phase2s->phase2w	stage_kind	features.7.1|mlp_fc1	lsq_weight	1	2359296	33122	0.014038933648003472	0.0140389334410429	0.24885007739067078	0.2488437294960022	0.0140389334410429	1.0	-0.23999999999999488
phase2s->phase2w	module	features.7.1.attn.proj	lsq_weight	1	589824	8002	0.013566758897569444	0.0135667584836483	0.3014797568321228	0.3015950620174408	0.0135667584836483	1.0	-0.23999999999999488
phase2s->phase2w	parent_kind	features.7.1.attn|attn_proj	lsq_weight	1	589824	8002	0.013566758897569444	0.0135667584836483	0.3014797568321228	0.3015950620174408	0.0135667584836483	1.0	-0.23999999999999488
phase2s->phase2w	stage_kind	features.7.1|attn_proj	lsq_weight	1	589824	8002	0.013566758897569444	0.0135667584836483	0.3014797568321228	0.3015950620174408	0.0135667584836483	1.0	-0.23999999999999488
phase2s->phase2w	kind	attn_proj	lsq_weight	2	737280	9497	0.012881130642361112	0.01288113035261631	0.29039848744869234	0.29052735269069674	0.01288113035261631	1.0	-0.23999999999999488
phase2s->phase2w	module	features.7.1.mlp.fc2	lsq_weight	1	2359296	27416	0.011620415581597222	0.01162041537463665	0.301622599363327	0.3015505373477936	0.01162041537463665	1.0	-0.23999999999999488
phase2s->phase2w	parent_kind	features.7.1.mlp|mlp_fc2	lsq_weight	1	2359296	27416	0.011620415581597222	0.01162041537463665	0.301622599363327	0.3015505373477936	0.01162041537463665	1.0	-0.23999999999999488
phase2s->phase2w	stage_kind	features.7.1|mlp_fc2	lsq_weight	1	2359296	27416	0.011620415581597222	0.01162041537463665	0.301622599363327	0.3015505373477936	0.01162041537463665	1.0	-0.23999999999999488
phase2s->phase2w	kind	mlp_fc2	lsq_weight	2	2949120	30279	0.010267130533854167	0.010267130378633738	0.2811357259750366	0.2810835003852844	0.010267130378633738	1.0	-0.23999999999999488
phase2s->phase2w	module	features.5.5.attn.proj	lsq_weight	1	147456	1495	0.010138617621527778	0.01013861782848835	0.2460734099149704	0.2462565153837204	0.01013861782848835	1.0	-0.23999999999999488
phase2s->phase2w	parent_kind	features.5.5.attn|attn_proj	lsq_weight	1	147456	1495	0.010138617621527778	0.01013861782848835	0.2460734099149704	0.2462565153837204	0.01013861782848835	1.0	-0.23999999999999488
phase2s->phase2w	stage_kind	features.5.5|attn_proj	lsq_weight	1	147456	1495	0.010138617621527778	0.01013861782848835	0.2460734099149704	0.2462565153837204	0.01013861782848835	1.0	-0.23999999999999488
phase2s->phase2w	module	features.5.5.attn.qkv	lsq_weight	1	442368	3631	0.008208098234953705	0.008208097890019417	0.215576171875	0.21553096175193787	0.008208097890019417	1.0	-0.23999999999999488
phase2s->phase2w	parent_kind	features.5.5.attn|attn_qkv	lsq_weight	1	442368	3631	0.008208098234953705	0.008208097890019417	0.215576171875	0.21553096175193787	0.008208097890019417	1.0	-0.23999999999999488
phase2s->phase2w	stage_kind	features.5.5|attn_qkv	lsq_weight	1	442368	3631	0.008208098234953705	0.008208097890019417	0.215576171875	0.21553096175193787	0.008208097890019417	1.0	-0.23999999999999488
phase2s->phase2w	kind	attn_qkv	lsq_weight	2	2211840	16723	0.007560673466435185	0.0075606733560562136	0.21460187435150146	0.2146240293979645	0.0075606733560562136	1.0	-0.23999999999999488
phase2s->phase2w	module	features.7.1.attn.qkv	lsq_weight	1	1769472	13092	0.007398817274305556	0.0073988172225654125	0.21435829997062683	0.21439729630947113	0.0073988172225654125	1.0	-0.23999999999999488
phase2s->phase2w	parent_kind	features.7.1.attn|attn_qkv	lsq_weight	1	1769472	13092	0.007398817274305556	0.0073988172225654125	0.21435829997062683	0.21439729630947113	0.0073988172225654125	1.0	-0.23999999999999488
phase2s->phase2w	stage_kind	features.7.1|attn_qkv	lsq_weight	1	1769472	13092	0.007398817274305556	0.0073988172225654125	0.21435829997062683	0.21439729630947113	0.0073988172225654125	1.0	-0.23999999999999488
phase2s->phase2w	module	features.5.5.mlp.fc2	lsq_weight	1	589824	2863	0.004853990342881944	0.0048539903946220875	0.199188232421875	0.1992153525352478	0.0048539903946220875	1.0	-0.23999999999999488
phase2s->phase2w	parent_kind	features.5.5.mlp|mlp_fc2	lsq_weight	1	589824	2863	0.004853990342881944	0.0048539903946220875	0.199188232421875	0.1992153525352478	0.0048539903946220875	1.0	-0.23999999999999488
phase2s->phase2w	stage_kind	features.5.5|mlp_fc2	lsq_weight	1	589824	2863	0.004853990342881944	0.0048539903946220875	0.199188232421875	0.1992153525352478	0.0048539903946220875	1.0	-0.23999999999999488
