run	global_block	stage	block	head	mean_js	mean_cosine_distance	mean_topk_overlap_change	mean_entropy_delta	oscillation_score	spike_score	reversal_score	late_window_score	post_peak_drop_score	acc_up_corr	acc_down_corr	harmful_score	beneficial_score	custom_subset_token	stage_block_head
original	6	2	2	8	0.0022587976493369543	0.004623119245149132	0.11224489795918367	0.002751537433233864	0.11940196859699315	0.9999999999916249	0.0	0.11940196859699315	0.0	0.0	0.0	0.6394614993171012	0.11438708591591924	6:8	2:2:8
original	6	2	2	9	0.00172047492796265	0.0013432467034137918	0.025510204081632654	0.002847201246843678	0.028858645837693465	0.9999999999653484	0.0	0.028858645837693465	0.0	0.0	0.0	0.5337068983211004	0.027646582712510293	6:9	2:2:9
original	6	2	2	10	0.001886595870930537	0.001870973714240165	0.04081632653061224	0.006706538760114622	0.045244549991794406	0.9999999999778979	0.0	0.045244549991794406	0.0	0.0	0.0	0.5528456343793651	0.04334427889213897	6:10	2:2:10
original	6	2	2	11	0.001405899950265709	0.004484723036765725	0.24489795918367346	0.0037418299123785914	0.25116276516194275	0.9999999999960186	0.0	0.25116276516194275	0.0	0.0	0.0	0.79335810970716	0.24061392902514075	6:11	2:2:11
original	7	2	3	0	0.0020662290243645197	0.0019900506695451625	0.0663265306122449	0.003871942409559015	0.0707700045471105	0.9999999999858696	0.0	0.0707700045471105	0.0	0.0	0.0	0.5826593653039603	0.06779766435613174	7:0	2:3:0
original	7	2	3	1	0.003708377468848273	0.001260363587390123	0.05612244897959184	0.024551964727340447	0.06354638650856427	0.9999999999842634	0.0	0.06354638650856427	0.0	0.0	0.0	0.5742221794341352	0.06087743827520447	7:1	2:3:1
original	7	2	3	2	0.002436006141190142	0.002059756511740951	0.025510204081632654	0.006051798671510511	0.030611146601714795	0.9999999999673322	0.0	0.030611146601714795	0.0	0.0	0.0	0.5357538192144692	0.029325478444442724	7:2	2:3:2
original	7	2	3	3	0.000961629925435915	0.002487633356884178	0.04591836734693878	0.0033594200861086776	0.04970357263786974	0.9999999999798808	0.0	0.04970357263786974	0.0	0.0	0.0	0.5580537728309726	0.04761602258707913	7:3	2:3:3
original	7	2	3	4	0.0025511810226535483	0.0065369327706225056	0.11224489795918367	0.0010957950456540466	0.12144259125702513	0.9999999999917656	0.0	0.12144259125702513	0.0	0.0	0.0	0.6418449465840889	0.11634200242422987	7:4	2:3:4
original	7	2	3	5	0.0016837747787049303	0.0011233833795155634	0.02040816326530612	0.0035433433892611	0.023569655762452724	0.9999999999575726	0.0	0.023569655762452724	0.0	0.0	0.0	0.5275293579093312	0.022579730220429674	7:5	2:3:5
original	7	2	3	6	0.003388454633641679	0.008016461060117663	0.19387755102040816	0.00150868169058338	0.20543333488322585	0.9999999999951322	0.0	0.20543333488322585	0.0	0.0	0.0	0.7399461351411752	0.19680513481813003	7:6	2:3:6
original	7	2	3	7	0.002186207354082831	0.004270388642259815	0.07142857142857142	0.004020189788357609	0.07828718640374983	0.9999999999872264	0.0	0.07828718640374983	0.0	0.0	0.0	0.5914394337131935	0.07499912457479221	7:7	2:3:7
original	7	2	3	8	0.0017924849492214332	0.002947669113254281	0.04591836734693878	0.0010681543685997497	0.05076533684627447	0.9999999999803015	0.0	0.05076533684627447	0.0	0.0	0.0	0.5592939134265997	0.04863319269873086	7:8	2:3:8
original	7	2	3	9	0.0033481724245129395	0.006876047217214798	0.09183673469387756	0.004408589715527267	0.10250181330715802	0.999999999990244	0.0	0.10250181330715802	0.0	0.0	0.0	0.6197221179378832	0.09819673714825722	7:9	2:3:9
original	7	2	3	10	0.0012729209782974807	0.0010579668885060123	0.05612244897959184	0.005915638905587439	0.05904490073695407	0.9999999999830638	0.0	0.05904490073695407	0.0	0.0	0.0	0.5689644440522946	0.05656501490600191	7:10	2:3:10
original	7	2	3	11	0.0035789942417691024	0.009967990205668187	0.18877551020408162	0.0010102463837875497	0.20242351928989766	0.9999999999950598	0.0	0.20242351928989766	0.0	0.0	0.0	0.7364306705281316	0.19392173147972164	7:11	2:3:11
original	8	2	4	0	0.004080659455943316	0.010276788532485148	0.20408163265306123	0.002199333729953956	0.2186590140144851	0.9999999999954267	0.0	0.2186590140144851	0.0	0.0	0.0	0.7553937283666333	0.20947533542587637	8:0	2:4:0
original	8	2	4	1	0.003095843213157469	0.008412498890256415	0.15816326530612246	0.00804688674073395	0.17047629608360976	0.999999999994134	0.0	0.17047629608360976	0.0	0.0	0.0	0.6991163138227242	0.16331629164809788	8:1	2:4:1
original	8	2	4	2	0.003596623557084719	0.0113483290729961	0.25510204081632654	0.00036147615180759374	0.27008314106158815	0.9999999999962975	0.0	0.27008314106158815	0.0	0.0	0.0	0.8154571087580854	0.25873964913700104	8:2	2:4:2
