run	ckpt_a	ckpt_b	acc_a	acc_b	acc_delta	global_block	stage	block	head	js_divergence	cosine_distance	topk_overlap_change	entropy_a	entropy_b	entropy_delta	oscillation_score
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	12	0.013152704161907933	0.019214016552296154	0.14285714285714285	3.1915535526226715	3.227474684453294	0.03592113183062251	0.1788159767544092
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	13	0.020627811569210064	0.025340622295257575	0.08673469387755102	3.2076178384696	3.287815762711826	0.08019792424222594	0.14072292016624124
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	14	0.00669577822229522	0.013532460999977736	0.08163265306122448	3.3796865792707056	3.3886810493656756	0.008994470094970008	0.10276033929299444
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	15	0.012757650768229387	0.013681760161680212	0.0663265306122449	3.0429052326481725	3.0783974661448767	0.03549223349670427	0.09631516489182493
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	16	0.015359172971398816	0.018234385704838707	0.12244897959183673	3.243363657326535	3.281753572510116	0.038389915183580925	0.15988152978643233
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	17	0.017251538188737363	0.02206371798959028	0.16326530612244897	3.158838505374236	3.2110042333638837	0.05216572798964769	0.20779713509974138
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	18	0.010282164087346602	0.022033007262097337	0.08673469387755102	3.5366847119244222	3.565968297964067	0.02928358603964476	0.12197822383095944
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	19	0.012432606146117665	0.01421911977111201	0.04591836734693878	3.278646695286653	3.3099080265639844	0.03126133127733155	0.07569622639190161
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	20	0.011707363613789785	0.01627883761621063	0.1326530612244898	2.9132859752664597	2.9489977478520735	0.035711772585613755	0.1642104397130516
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	21	0.0054056444472286025	0.015377930681781504	0.20918367346938777	3.4924101493727644	3.488298076423665	0.004112072949099321	0.2303784558933078
