pair	before	after	top1_before	top1_after	top1_delta	name	module	parent_module	stage	kind	quantizer	numel	changed	changed_fraction	mean_abs_bin_delta	max_abs_bin_delta	before_near_fraction	after_near_fraction	changed_and_near_fraction	changed_given_near	mean_before_boundary_dist	mean_after_boundary_dist	scale_ratio_after_over_before
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.5.5.attn.v.weight	features.5.5.attn.v	features.5.5.attn	features.5.5	attn_v	statsq_like_weight	147456	12277	0.0832587331533432	0.0832587331533432	1	0.25921630859375	0.2657674252986908	0.0769924595952034	0.2333559433516269	0.1967770904302597	0.19636958837509155	1.001275658607483
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.7.1.attn.v.weight	features.7.1.attn.v	features.7.1.attn	features.7.1	attn_v	statsq_like_weight	589824	48868	0.0828518345952034	0.0828518345952034	1	0.2807668149471283	0.2903730571269989	0.0800374373793602	0.22978971962616823	0.19033005833625793	0.18804128468036652	1.0006117820739746
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.5.5.attn.qk_composite	features.5.5.attn	features.5.5.attn	features.5.5	attn_qk_composite	qk_statsq_composite	1769472	144338	0.08157122880220413	0.08157122880220413	1	0.2015821635723114	0.20179975032806396	0.05963926017284393	0.22696039107815327	0.22098055481910706	0.2207912802696228	0.996949315071106
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.5.5.attn.proj.weight	features.5.5.attn.proj	features.5.5.attn	features.5.5	attn_proj	statsq_like_weight	147456	12012	0.0814615860581398	0.0814615860581398	1	0.2704128623008728	0.2794528603553772	0.0779622420668602	0.2296031476562344	0.19212999939918518	0.19137030839920044	1.0012931823730469
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.7.1.mlp.fc1.weight	features.7.1.mlp.fc1	features.7.1.mlp	features.7.1	mlp_fc1	statsq_like_weight	2359296	189711	0.08041000366210938	0.08041000366210938	1	0.2747582197189331	0.2850663959980011	0.07759899646043777	0.22814492291281396	0.19225196540355682	0.18930591642856598	0.9996659159660339
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.5.5.mlp.fc1.weight	features.5.5.mlp.fc1	features.5.5.mlp	features.5.5	mlp_fc1	statsq_like_weight	589824	46559	0.0789371058344841	0.0789371058344841	1	0.2578125	0.2639651894569397	0.0746019184589386	0.2306776897630943	0.19703635573387146	0.19530154764652252	0.999769389629364
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.7.1.attn.qk_composite	features.7.1.attn	features.7.1.attn	features.7.1	attn_qk_composite	qk_statsq_composite	14155776	1007930	0.07120274007320404	0.07120274007320404	1	0.2010864019393921	0.20119653642177582	0.05528068542480469	0.21418688653725987	0.2217063009738922	0.22164471447467804	0.999814510345459
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	statsq_like_weight	589824	31868	0.0540296770632267	0.0540296770632267	1	0.2476654052734375	0.2522209882736206	0.0531107597053051	0.18022506558659732	0.20186565816402435	0.2009522169828415	1.0006309747695923
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.5.5.attn.k.weight	features.5.5.attn.k	features.5.5.attn	features.5.5	attn_k	statsq_like_weight	147456	7895	0.0535413958132267	0.0535413958132267	1	0.1996324360370636	0.2007378488779068	0.0471055768430233	0.18946047678795483	0.22218216955661774	0.22218400239944458	0.998663604259491
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.5.5.attn.q.weight	features.5.5.attn.q	features.5.5.attn	features.5.5	attn_q	statsq_like_weight	147456	7558	0.0512559674680233	0.0512559674680233	1	0.1989813894033432	0.1997545063495636	0.0455186627805233	0.1840063601721633	0.2222570776939392	0.2220933884382248	0.998831570148468
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.7.1.attn.q.weight	features.7.1.attn.q	features.7.1.attn	features.7.1	attn_q	statsq_like_weight	589824	28007	0.0474836565554142	0.0474836565554142	1	0.2003258615732193	0.1998952180147171	0.0432688407599926	0.17685335329092344	0.22216780483722687	0.2223106026649475	1.0002530813217163
phase2z->phase2br_e3	phase2z	phase2br_e3	80.554	80.546	-0.007999999999995566	features.7.1.attn.k.weight	features.7.1.attn.k	features.7.1.attn	features.7.1	attn_k	statsq_like_weight	589824	27626	0.0468377023935318	0.0468377023935318	1	0.1995832622051239	0.1998765766620636	0.0429416224360466	0.1761604696128754	0.22248877584934235	0.2223857194185257	0.999904215335846
