pair	group_type	group	quantizer	pairs	numel	changed	changed_fraction	mean_abs_bin_delta	before_near_fraction	after_near_fraction	changed_and_near_fraction	mean_scale_ratio	top1_delta
ckpt10->phase2s	module	features.7.1.mlp.fc2	statsq_like_weight	1	2359296	202761	0.08594131469726562	0.08594131469726562	0.3510415852069855	0.3616447448730469	0.08586756139993668	0.9998626708984375	0.15800000000000125
ckpt10->phase2s	parent_kind	features.7.1.mlp|mlp_fc2	statsq_like_weight	1	2359296	202761	0.08594131469726562	0.08594131469726562	0.3510415852069855	0.3616447448730469	0.08586756139993668	0.9998626708984375	0.15800000000000125
ckpt10->phase2s	stage_kind	features.7.1|mlp_fc2	statsq_like_weight	1	2359296	202761	0.08594131469726562	0.08594131469726562	0.3510415852069855	0.3616447448730469	0.08586756139993668	0.9998626708984375	0.15800000000000125
ckpt10->phase2s	module	features.7.1.attn.proj	statsq_like_weight	1	589824	50356	0.08537462022569445	0.0853746235370636	0.3212297260761261	0.3301306962966919	0.0850168839097023	1.0002094507217407	0.15800000000000125
ckpt10->phase2s	parent_kind	features.7.1.attn|attn_proj	statsq_like_weight	1	589824	50356	0.08537462022569445	0.0853746235370636	0.3212297260761261	0.3301306962966919	0.0850168839097023	1.0002094507217407	0.15800000000000125
ckpt10->phase2s	stage_kind	features.7.1|attn_proj	statsq_like_weight	1	589824	50356	0.08537462022569445	0.0853746235370636	0.3212297260761261	0.3301306962966919	0.0850168839097023	1.0002094507217407	0.15800000000000125
ckpt10->phase2s	kind	attn_proj	statsq_like_weight	2	737280	58648	0.07954644097222222	0.07954644337296486	0.310791015625	0.31870253682136535	0.0792168490588665	1.0003792643547058	0.15800000000000125
ckpt10->phase2s	kind	mlp_fc2	statsq_like_weight	2	2949120	223060	0.07563612196180555	0.07563612163066864	0.3297682046890259	0.33896891176700594	0.07557474598288536	1.0000877976417542	0.15800000000000125
ckpt10->phase2s	module	features.7.1.mlp.fc1	statsq_like_weight	1	2359296	146757	0.06220372517903646	0.062203723937273026	0.2636955976486206	0.2691764831542969	0.0614708811044693	0.9997785687446594	0.15800000000000125
ckpt10->phase2s	parent_kind	features.7.1.mlp|mlp_fc1	statsq_like_weight	1	2359296	146757	0.06220372517903646	0.062203723937273026	0.2636955976486206	0.2691764831542969	0.0614708811044693	0.9997785687446594	0.15800000000000125
ckpt10->phase2s	stage_kind	features.7.1|mlp_fc1	statsq_like_weight	1	2359296	146757	0.06220372517903646	0.062203723937273026	0.2636955976486206	0.2691764831542969	0.0614708811044693	0.9997785687446594	0.15800000000000125
ckpt10->phase2s	module	features.7.1.attn.v	statsq_like_weight	1	589824	36139	0.061270819769965276	0.0612708181142807	0.2711266279220581	0.2765129804611206	0.0608164481818676	1.0002371072769165	0.15800000000000125
ckpt10->phase2s	parent_kind	features.7.1.attn|attn_v	statsq_like_weight	1	589824	36139	0.061270819769965276	0.0612708181142807	0.2711266279220581	0.2765129804611206	0.0608164481818676	1.0002371072769165	0.15800000000000125
ckpt10->phase2s	stage_kind	features.7.1|attn_v	statsq_like_weight	1	589824	36139	0.061270819769965276	0.0612708181142807	0.2711266279220581	0.2765129804611206	0.0608164481818676	1.0002371072769165	0.15800000000000125
ckpt10->phase2s	kind	mlp_fc1	statsq_like_weight	2	2949120	178993	0.06069369845920139	0.0606936976313591	0.26137965321540835	0.2666347920894623	0.06002773866057396	0.9998805522918701	0.15800000000000125
ckpt10->phase2s	kind	attn_v	statsq_like_weight	2	737280	43462	0.058949110243055554	0.05894910916686058	0.26870115995407107	0.2735975384712219	0.05855170488357544	1.0003977417945862	0.15800000000000125
ckpt10->phase2s	module	features.5.5.attn.proj	statsq_like_weight	1	147456	8292	0.056233723958333336	0.0562337227165699	0.2690361738204956	0.2729898989200592	0.0560167096555233	1.000549077987671	0.15800000000000125
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_proj	statsq_like_weight	1	147456	8292	0.056233723958333336	0.0562337227165699	0.2690361738204956	0.2729898989200592	0.0560167096555233	1.000549077987671	0.15800000000000125
ckpt10->phase2s	stage_kind	features.5.5|attn_proj	statsq_like_weight	1	147456	8292	0.056233723958333336	0.0562337227165699	0.2690361738204956	0.2729898989200592	0.0560167096555233	1.000549077987671	0.15800000000000125
ckpt10->phase2s	module	features.5.5.mlp.fc1	statsq_like_weight	1	589824	32236	0.05465359157986111	0.0546535924077034	0.2521158754825592	0.2564680278301239	0.0542551688849926	0.9999825358390808	0.15800000000000125
ckpt10->phase2s	parent_kind	features.5.5.mlp|mlp_fc1	statsq_like_weight	1	589824	32236	0.05465359157986111	0.0546535924077034	0.2521158754825592	0.2564680278301239	0.0542551688849926	0.9999825358390808	0.15800000000000125
ckpt10->phase2s	stage_kind	features.5.5|mlp_fc1	statsq_like_weight	1	589824	32236	0.05465359157986111	0.0546535924077034	0.2521158754825592	0.2564680278301239	0.0542551688849926	0.9999825358390808	0.15800000000000125
ckpt10->phase2s	module	features.5.5.attn	qk_statsq_composite	1	1769472	90616	0.051210756655092594	0.051210757344961166	0.20144766569137573	0.2015821635723114	0.045944780111312866	0.9987369179725647	0.15800000000000125
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_qk_composite	qk_statsq_composite	1	1769472	90616	0.051210756655092594	0.051210757344961166	0.20144766569137573	0.2015821635723114	0.045944780111312866	0.9987369179725647	0.15800000000000125
ckpt10->phase2s	stage_kind	features.5.5|attn_qk_composite	qk_statsq_composite	1	1769472	90616	0.051210756655092594	0.051210757344961166	0.20144766569137573	0.2015821635723114	0.045944780111312866	0.9987369179725647	0.15800000000000125
ckpt10->phase2s	kind	attn_qk_composite	qk_statsq_composite	2	15925248	795914	0.049978122789673354	0.04997812335689863	0.20104465881983438	0.20111887653668722	0.044816695981555514	0.9992570877075195	0.15800000000000125
ckpt10->phase2s	module	features.7.1.attn	qk_statsq_composite	1	14155776	705298	0.04982404355649595	0.04982404410839081	0.20099428296089172	0.2010609656572342	0.044675685465335846	0.9997772574424744	0.15800000000000125
ckpt10->phase2s	parent_kind	features.7.1.attn|attn_qk_composite	qk_statsq_composite	1	14155776	705298	0.04982404355649595	0.04982404410839081	0.20099428296089172	0.2010609656572342	0.044675685465335846	0.9997772574424744	0.15800000000000125
ckpt10->phase2s	stage_kind	features.7.1|attn_qk_composite	qk_statsq_composite	1	14155776	705298	0.04982404355649595	0.04982404410839081	0.20099428296089172	0.2010609656572342	0.044675685465335846	0.9997772574424744	0.15800000000000125
ckpt10->phase2s	module	features.5.5.attn.v	statsq_like_weight	1	147456	7323	0.049662272135416664	0.0496622733771801	0.2589992880821228	0.2619357705116272	0.0494927316904068	1.0005583763122559	0.15800000000000125
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_v	statsq_like_weight	1	147456	7323	0.049662272135416664	0.0496622733771801	0.2589992880821228	0.2619357705116272	0.0494927316904068	1.0005583763122559	0.15800000000000125
ckpt10->phase2s	stage_kind	features.5.5|attn_v	statsq_like_weight	1	147456	7323	0.049662272135416664	0.0496622733771801	0.2589992880821228	0.2619357705116272	0.0494927316904068	1.0005583763122559	0.15800000000000125
ckpt10->phase2s	module	features.5.5.mlp.fc2	statsq_like_weight	1	589824	20299	0.034415351019965276	0.0344153493642807	0.2446746826171875	0.2482655793428421	0.0344034843146801	1.0003129243850708	0.15800000000000125
ckpt10->phase2s	parent_kind	features.5.5.mlp|mlp_fc2	statsq_like_weight	1	589824	20299	0.034415351019965276	0.0344153493642807	0.2446746826171875	0.2482655793428421	0.0344034843146801	1.0003129243850708	0.15800000000000125
ckpt10->phase2s	stage_kind	features.5.5|mlp_fc2	statsq_like_weight	1	589824	20299	0.034415351019965276	0.0344153493642807	0.2446746826171875	0.2482655793428421	0.0344034843146801	1.0003129243850708	0.15800000000000125
ckpt10->phase2s	module	features.5.5.attn.k	statsq_like_weight	1	147456	4929	0.033426920572916664	0.0334269218146801	0.1991237998008728	0.1996053010225296	0.0327419713139534	0.9994611740112305	0.15800000000000125
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_k	statsq_like_weight	1	147456	4929	0.033426920572916664	0.0334269218146801	0.1991237998008728	0.1996053010225296	0.0327419713139534	0.9994611740112305	0.15800000000000125
ckpt10->phase2s	stage_kind	features.5.5|attn_k	statsq_like_weight	1	147456	4929	0.033426920572916664	0.0334269218146801	0.1991237998008728	0.1996053010225296	0.0327419713139534	0.9994611740112305	0.15800000000000125
ckpt10->phase2s	module	features.7.1.attn.q	statsq_like_weight	1	589824	19640	0.03329806857638889	0.0332980677485466	0.2002885639667511	0.2003173828125	0.0325486920773983	1.0000619888305664	0.15800000000000125
ckpt10->phase2s	parent_kind	features.7.1.attn|attn_q	statsq_like_weight	1	589824	19640	0.03329806857638889	0.0332980677485466	0.2002885639667511	0.2003173828125	0.0325486920773983	1.0000619888305664	0.15800000000000125
ckpt10->phase2s	stage_kind	features.7.1|attn_q	statsq_like_weight	1	589824	19640	0.03329806857638889	0.0332980677485466	0.2002885639667511	0.2003173828125	0.0325486920773983	1.0000619888305664	0.15800000000000125
