pair	group_type	group	quantizer	pairs	numel	changed	changed_fraction	mean_abs_bin_delta	before_near_fraction	after_near_fraction	changed_and_near_fraction	mean_scale_ratio	top1_delta
ckpt10->phase2s	module	features.7.1.attn.proj	lsq_weight	1	589824	34955	0.05926344129774305	0.0592634417116642	0.2354448139667511	0.2086944580078125	0.0592617467045784	1.0	0.20199999999999818
ckpt10->phase2s	parent_kind	features.7.1.attn|attn_proj	lsq_weight	1	589824	34955	0.05926344129774305	0.0592634417116642	0.2354448139667511	0.2086944580078125	0.0592617467045784	1.0	0.20199999999999818
ckpt10->phase2s	stage_kind	features.7.1|attn_proj	lsq_weight	1	589824	34955	0.05926344129774305	0.0592634417116642	0.2354448139667511	0.2086944580078125	0.0592617467045784	1.0	0.20199999999999818
ckpt10->phase2s	module	features.7.1.mlp.fc2	lsq_weight	1	2359296	138597	0.05874506632486979	0.058745067566633224	0.23403294384479523	0.21202172338962555	0.0587429478764534	1.0	0.20199999999999818
ckpt10->phase2s	parent_kind	features.7.1.mlp|mlp_fc2	lsq_weight	1	2359296	138597	0.05874506632486979	0.058745067566633224	0.23403294384479523	0.21202172338962555	0.0587429478764534	1.0	0.20199999999999818
ckpt10->phase2s	stage_kind	features.7.1|mlp_fc2	lsq_weight	1	2359296	138597	0.05874506632486979	0.058745067566633224	0.23403294384479523	0.21202172338962555	0.0587429478764534	1.0	0.20199999999999818
ckpt10->phase2s	kind	attn_proj	lsq_weight	2	737280	40349	0.05472683376736111	0.05472683385014534	0.22419840693473816	0.2007609039545059	0.0547254778444767	1.0	0.20199999999999818
ckpt10->phase2s	kind	mlp_fc2	lsq_weight	2	2949120	149943	0.050843302408854166	0.05084330327808857	0.2143595337867737	0.1962548166513443	0.05084160752594471	1.0	0.20199999999999818
ckpt10->phase2s	module	features.7.1.mlp.fc1	lsq_weight	1	2359296	104551	0.04431449042426215	0.044314488768577576	0.17139604687690735	0.18378321826457977	0.044311098754405975	1.0	0.20199999999999818
ckpt10->phase2s	parent_kind	features.7.1.mlp|mlp_fc1	lsq_weight	1	2359296	104551	0.04431449042426215	0.044314488768577576	0.17139604687690735	0.18378321826457977	0.044311098754405975	1.0	0.20199999999999818
ckpt10->phase2s	stage_kind	features.7.1|mlp_fc1	lsq_weight	1	2359296	104551	0.04431449042426215	0.044314488768577576	0.17139604687690735	0.18378321826457977	0.044311098754405975	1.0	0.20199999999999818
ckpt10->phase2s	kind	mlp_fc1	lsq_weight	2	2949120	128614	0.04361097547743056	0.04361097440123558	0.17062107026576995	0.1827036589384079	0.0436082623898983	1.0	0.20199999999999818
ckpt10->phase2s	module	features.5.5.mlp.fc1	lsq_weight	1	589824	24063	0.040796915690104164	0.0407969169318676	0.1675211638212204	0.1783854216337204	0.0407969169318676	1.0	0.20199999999999818
ckpt10->phase2s	parent_kind	features.5.5.mlp|mlp_fc1	lsq_weight	1	589824	24063	0.040796915690104164	0.0407969169318676	0.1675211638212204	0.1783854216337204	0.0407969169318676	1.0	0.20199999999999818
ckpt10->phase2s	stage_kind	features.5.5|mlp_fc1	lsq_weight	1	589824	24063	0.040796915690104164	0.0407969169318676	0.1675211638212204	0.1783854216337204	0.0407969169318676	1.0	0.20199999999999818
ckpt10->phase2s	module	features.5.5.attn.proj	lsq_weight	1	147456	5394	0.036580403645833336	0.0365804024040699	0.1792127788066864	0.1690266877412796	0.0365804024040699	1.0	0.20199999999999818
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_proj	lsq_weight	1	147456	5394	0.036580403645833336	0.0365804024040699	0.1792127788066864	0.1690266877412796	0.0365804024040699	1.0	0.20199999999999818
ckpt10->phase2s	stage_kind	features.5.5|attn_proj	lsq_weight	1	147456	5394	0.036580403645833336	0.0365804024040699	0.1792127788066864	0.1690266877412796	0.0365804024040699	1.0	0.20199999999999818
