group_type	key	params	numel	phase2w_delta_l2	cmp_label	cmp_delta_l2	cmp_over_phase2w	delta_cosine_to_phase2w	extra_l2_vs_phase2w	extra_over_phase2w	phase2w_top1	cmp_top1	delta_top1
module_kind	features.7.1.attn.proj.input_quant_fn|act_quant	1	49	0.0076542140657080435	nofeat	0.00919974018854455	1.201918330160203	0.9439367464057251	0.003206906402437925	0.41897265674934764	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.attn.k|attn_qkv	1	589824	0.27221355350768917	nofeat	0.27173334136269695	0.998235899209263	0.9283625369438261	0.10294766983809475	0.3781871567801521	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.attn.q|attn_qkv	1	589824	0.27552483717395515	nofeat	0.2753590369539319	0.999398238569982	0.9345593133405221	0.09964819226595537	0.3616668220841432	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.mlp.fc1.input_quant_fn|act_quant	1	14	0.002950268529080828	nofeat	0.003394589629735439	1.1506036132897508	0.9542709431953672	0.0010551628432323022	0.3576497640236985	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.move_qkx_b4|move_shift	1	4608	0.05126707661520146	nofeat	0.05148300505539044	1.004211834464635	0.9363701237377602	0.01832850529259105	0.3575102483443804	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.quan_a_v_fn|act_quant	1	384	0.012692206947412611	nofeat	0.012377271879274395	0.9751867370707804	0.9363125011380266	0.004484322868828256	0.35331309104933983	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.quan_a_softmax_fn|softmax_quant	1	49	0.004976854842230678	nofeat	0.004972783448594758	0.9991819344214399	0.9425858120230904	0.0016857878912338098	0.3387255495035138	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.mlp.fc1|mlp	2	2362368	0.5041861852772975	nofeat	0.5044759887509398	1.0005747945542833	0.9457081458562061	0.166187503761032	0.32961534570732137	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.attn.proj|attn_proj	2	590592	0.24839727972536113	nofeat	0.24815583462881408	0.9990279881614887	0.9519105051195783	0.07699772077278709	0.3099781159355655	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn|relpos	1	2028	0.020155503070653773	nofeat	0.02035063301469791	1.0096812241976854	0.9525454335517134	0.006242405619274812	0.30971222089532946	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.quan_a_qkx_fn|act_quant	1	588	0.014513371067557977	nofeat	0.014237778939961355	0.981011156793706	0.9536710742224089	0.004384359784210974	0.30209106924933654	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.attn.v|attn_qkv	2	590592	0.2601235736997822	nofeat	0.2597698755949794	0.9986402689315232	0.9572885700345233	0.07597605288481778	0.29207676876108285	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.attn|relpos	1	4056	0.03899220758218617	nofeat	0.03905851522625296	1.0017005357782587	0.9577077425590064	0.011350095650025944	0.2910862542497159	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.mlp.fc1|mlp	2	591360	0.31409633657459773	nofeat	0.3146302988545895	1.0016999952492758	0.9650789489772689	0.08308034432732385	0.26450593226703334	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.mlp.fc1.move_b4|move_shift	1	768	0.008380136295377299	nofeat	0.00822141781148718	0.9810601548357069	0.9658347002012881	0.0021755332551831497	0.25960595132363545	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.norm1|norm	2	1536	0.01223272867237151	nofeat	0.012342973673659581	1.0090122984201446	0.9692684547811281	0.003048339993666228	0.24919542281282847	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.mlp.fc2|mlp	2	2360064	0.5117469208633426	nofeat	0.5118856698512302	1.0002711281343002	0.9691313785970617	0.12717137851182245	0.24850443320162627	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.norm2|norm	2	1536	0.012145605137897178	nofeat	0.01202826993305051	0.9903392870495554	0.9695074577329044	0.002987164579070072	0.24594612990911482	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.q|attn_qkv	1	147456	0.16907910468164297	nofeat	0.16882127276614461	0.9984750811403702	0.9700465302892007	0.04135287376941296	0.24457708033926365	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.mlp.fc1.move_aft|move_shift	1	768	0.00893312917243834	nofeat	0.008965178121925738	1.0035876509640407	0.9714312758226918	0.002139391433769003	0.2394895889751302	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.mlp.fc2.move_b4|move_shift	1	3072	0.02057183368526926	nofeat	0.02075176940163459	1.0087467028519765	0.9718173897941191	0.004908644066107248	0.23860994314873105	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.k|attn_qkv	1	147456	0.16945382582826024	nofeat	0.1690792258621362	0.9977893684943785	0.9717742728584914	0.04021867728245289	0.23734298760072917	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.attn.move_v_aft|move_v_shift	1	768	0.005976671690913442	nofeat	0.005952201914703527	0.9959057854479246	0.9721677362081339	0.0014074164363921749	0.23548498381330243	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.attn.move_v_b4|move_v_shift	1	768	0.006357556941261075	nofeat	0.0063180018724405505	0.9937782596072702	0.9745931042354223	0.0014291963890233062	0.22480276657023746	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.norm2|norm	2	768	0.01151941750101766	nofeat	0.011543394316293188	1.0020814260159778	0.975012194794047	0.002577984078117848	0.2237946561004583	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.attn.proj.move_aft|proj_move_shift	1	768	0.00611471519528662	nofeat	0.006118387343228529	1.0006005427603137	0.9749948955556617	0.001367847595135897	0.22369767870632296	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.attn.proj.move_b4|proj_move_shift	1	768	0.006219674674591971	nofeat	0.006196886768213566	0.9963361578264702	0.9756565884774608	0.0013700470093903697	0.2202763136450137	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.quant_x_4_qkv.input_quant_fn|act_quant	1	49	0.004761058540103719	nofeat	0.005026306986934646	1.0557120742365729	0.9785748356572532	0.0010467987573576185	0.2198668108237153	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.proj|attn_proj	2	147840	0.16591402957119084	nofeat	0.16610542386145463	1.0011535750819776	0.980098688904951	0.03312047497525941	0.19962431785220425	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.attn.quant_x_4_qkv|act_quant	2	1536	0.01688358463538908	nofeat	0.016461801747094343	0.9750181672077709	0.9800068333017419	0.0033602741942997424	0.1990261112712043	80.54	80.464	-0.07600000000000762
module_kind	features.7.1.mlp.fc2.move_aft|move_shift	1	3072	0.015886678541332844	nofeat	0.016254993080539775	1.0231838605060632	0.981549393425071	0.003108851892441909	0.19568923009007305	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.v|attn_qkv	2	147840	0.1857225585236335	nofeat	0.1855440813592658	0.9990390119230186	0.9859520566741053	0.031116073512477693	0.16754062489677646	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.mlp.fc2.move_b4|move_shift	1	1536	0.020848133388912726	nofeat	0.021113635001981653	1.012735030427718	0.9863764790635228	0.0034733340999439167	0.16660168251758573	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.mlp.fc1.move_aft|move_shift	1	384	0.013298003480648166	nofeat	0.013556942477353562	1.0194720205241496	0.9891601227053554	0.001993858869511809	0.14993670834974282	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.mlp.fc1.move_b4|move_shift	1	384	0.013505769606572597	nofeat	0.013702811529980636	1.014589462810927	0.989351582820548	0.0019950349283164577	0.14771723392538635	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.norm1|norm	2	768	0.013416332719880542	nofeat	0.01331849502121195	0.9927075676556818	0.9902541433971811	0.0018688069962093962	0.13929342952565327	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.mlp.fc2.move_aft|move_shift	1	1536	0.017284143682229303	nofeat	0.017304423808657002	1.001173337065495	0.9904119351184871	0.0023949633190356607	0.1385641870993032	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.proj.move_aft|proj_move_shift	1	384	0.010884523577119104	nofeat	0.010895423843148778	1.0010014463152606	0.9941308179042613	0.001179908809799501	0.1084024304269822	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.proj.move_b4|proj_move_shift	1	384	0.010976462106546809	nofeat	0.010984337811853056	1.0007175085405295	0.9941656013753449	0.0011861477424361766	0.10806284674628538	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.move_v_b4|move_v_shift	1	384	0.011035565800156208	nofeat	0.011047634297940317	1.001093600274119	0.9944114489230383	0.0011674072176534023	0.10578589614651908	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.move_v_aft|move_v_shift	1	384	0.010993777173672295	nofeat	0.011003714949546635	1.0009039455427693	0.9944228355713987	0.0011616640847838108	0.10566560213406395	80.54	80.464	-0.07600000000000762
module_kind	features.5.5.attn.quant_x_4_qkv|act_quant	2	768	0.020036355587178707	nofeat	0.020018621168152284	0.9991148879870264	0.9945319985338683	0.002094454335851623	0.1045326994092612	80.54	80.464	-0.07600000000000762
module_kind	features.0.0|other	2	4704	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.0.0.input_quant_fn|act_quant	2	4	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.0.0.lsqw_fn|weight_quant	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.0.0.move_b4|move_shift	1	50176	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.0.0.move_aft|move_shift	1	50176	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.0.2|other	2	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.norm1|norm	2	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn|relpos	1	507	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn|other	2	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.proj|attn_proj	2	9312	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.proj.input_quant_fn|act_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.proj.statsq_fn|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.proj.move_b4|proj_move_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.proj.move_aft|proj_move_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.quant_x_4_qkv.input_quant_fn|act_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.quant_x_4_qkv|act_quant	2	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.q|attn_qkv	1	9216	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.k|attn_qkv	1	9216	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.v|attn_qkv	2	9312	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.qk_quant|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.v_quant|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.quan_a_qkx_fn|act_quant	1	147	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.quan_a_v_fn|act_quant	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.move_qkx_b4|move_shift	1	288	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.move_qkx_aft|move_shift	1	288	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.move_v_b4|move_v_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.move_v_aft|move_v_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.attn.quan_a_softmax_fn|softmax_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.norm2|norm	2	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.mlp.fc1|mlp	2	37248	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.mlp.fc1.input_quant_fn|act_quant	1	56	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.mlp.fc1.statsq_fn|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.mlp.fc1.move_b4|move_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.mlp.fc1.move_aft|move_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.mlp.fc2|mlp	2	36960	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.mlp.fc2.input_quant_fn|act_quant	1	56	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.mlp.fc2.statsq_fn|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.mlp.fc2.move_b4|move_shift	1	384	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.0.mlp.fc2.move_aft|move_shift	1	384	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.norm1|norm	2	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn|relpos	1	507	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn|other	2	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.proj|attn_proj	2	9312	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.proj.input_quant_fn|act_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.proj.statsq_fn|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.proj.move_b4|proj_move_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.proj.move_aft|proj_move_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.quant_x_4_qkv.input_quant_fn|act_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.quant_x_4_qkv|act_quant	2	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.q|attn_qkv	1	9216	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.k|attn_qkv	1	9216	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.v|attn_qkv	2	9312	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.qk_quant|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.v_quant|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.quan_a_qkx_fn|act_quant	1	147	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.quan_a_v_fn|act_quant	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.move_qkx_b4|move_shift	1	288	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.move_qkx_aft|move_shift	1	288	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.move_v_b4|move_v_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.move_v_aft|move_v_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.attn.quan_a_softmax_fn|softmax_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.norm2|norm	2	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.mlp.fc1|mlp	2	37248	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.mlp.fc1.input_quant_fn|act_quant	1	56	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.mlp.fc1.statsq_fn|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.mlp.fc1.move_b4|move_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.mlp.fc1.move_aft|move_shift	1	96	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.mlp.fc2|mlp	2	36960	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.mlp.fc2.input_quant_fn|act_quant	1	56	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.mlp.fc2.statsq_fn|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.mlp.fc2.move_b4|move_shift	1	384	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.1.1.mlp.fc2.move_aft|move_shift	1	384	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.2.reduction|other	2	73920	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.2.reduction.input_quant_fn|act_quant	1	28	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.2.reduction.statsq_fn|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.2.reduction.move_b4|move_shift	1	384	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.2.reduction.move_aft|move_shift	1	384	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.2.norm|norm	2	768	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.norm1|norm	2	384	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn|relpos	1	1014	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn|other	2	384	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.proj|attn_proj	2	37056	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.proj.input_quant_fn|act_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.proj.statsq_fn|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.proj.move_b4|proj_move_shift	1	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.proj.move_aft|proj_move_shift	1	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.quant_x_4_qkv.input_quant_fn|act_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.quant_x_4_qkv|act_quant	2	384	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.q|attn_qkv	1	36864	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.k|attn_qkv	1	36864	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.v|attn_qkv	2	37056	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.qk_quant|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.v_quant|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.quan_a_qkx_fn|act_quant	1	294	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.quan_a_v_fn|act_quant	1	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.move_qkx_b4|move_shift	1	1152	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.move_qkx_aft|move_shift	1	1152	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.move_v_b4|move_v_shift	1	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.move_v_aft|move_v_shift	1	192	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.attn.quan_a_softmax_fn|softmax_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.norm2|norm	2	384	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
module_kind	features.3.0.mlp.fc1|mlp	2	148224	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
