group_type	key	params	numel	phase2w_delta_l2	cmp_label	cmp_delta_l2	cmp_over_phase2w	delta_cosine_to_phase2w	extra_l2_vs_phase2w	extra_over_phase2w	phase2w_top1	cmp_top1	delta_top1
stage_kind	features.5.4|attn_proj	2	147840	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.5.4|act_quant	8	1866	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.5.4|weight_quant	5	5	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.5.4|proj_move_shift	2	768	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.5.4|attn_qkv	4	442752	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.5.4|move_shift	6	13056	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.5.4|move_v_shift	2	768	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.5.4|softmax_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.5.4|mlp	4	1181568	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.5.5|other	2	768	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.5.5|weight_quant	5	5	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.6|other	2	1180416	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.6|act_quant	1	7	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.6|weight_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.6|move_shift	2	3072	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.6|norm	2	3072	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|norm	4	3072	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|relpos	1	4056	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|other	2	1536	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|attn_proj	2	590592	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|act_quant	8	3592	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|weight_quant	5	5	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|proj_move_shift	2	1536	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|attn_qkv	4	1770240	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|move_shift	6	44544	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|move_v_shift	2	1536	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|softmax_quant	1	49	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.0|mlp	4	4722432	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.1|other	2	1536	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	features.7.1|weight_quant	5	5	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	norm|norm	2	1536	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	head|head	2	769000	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	head|act_quant	1	1	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	head|weight_quant	1	1000	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
stage_kind	head|move_shift	2	1536	0.0	nofeat	0.0	0.0	0.0	0.0	0.0	80.54	80.464	-0.07600000000000762
