group_type	key	params	numel	phase2w_delta_l2	cmp_label	cmp_delta_l2	cmp_over_phase2w	delta_cosine_to_phase2w	extra_l2_vs_phase2w	extra_over_phase2w	phase2w_top1	cmp_top1	delta_top1
param	features.7.1.attn.quant_x_4_qkv.input_quant_fn.s	1	49	0.006934480931464553	phase2bm_fc2actmse	0.005523506446294086	0.7965277431554677	0.4444293828729838	0.006674616041147771	0.9625256896824579	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.proj.weight	1	589824	0.24837074012587784	phase2bm_fc2actmse	0.24868899307751888	1.0012813624965635	0.5645557216633276	0.23193175465707944	0.9338127129610079	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.v.weight	1	589824	0.2601041524003809	phase2bm_fc2actmse	0.2601888550267889	1.000325648881905	0.5765411764915165	0.23940793213018693	0.9204310270359082	80.54	80.536	-0.0040000000000048885
param	features.5.5.mlp.fc1.weight	1	589824	0.3138915075673009	phase2bm_fc2actmse	0.3171265256932975	1.010306166455628	0.5816662849081129	0.2886089168543089	0.9194543652711878	80.54	80.536	-0.0040000000000048885
param	features.7.1.mlp.fc2.weight	1	2359296	0.5117314169677304	phase2bm_fc2actmse	0.5094597143394368	0.9955607520801545	0.6206381389624185	0.4447578187998222	0.8691235363957895	80.54	80.536	-0.0040000000000048885
param	features.7.1.norm2.weight	1	768	0.011400033701285575	phase2bm_fc2actmse	0.011176116434578899	0.9803581925655689	0.6644327365250903	0.009249763447157855	0.8113803598768979	80.54	80.536	-0.0040000000000048885
param	features.5.5.mlp.fc1.input_quant_fn.s	1	14	0.002950268529080828	phase2bm_fc2actmse	0.0037363613643809092	1.2664478936583419	0.7689341050632986	0.002390009253040519	0.8100988874342022	80.54	80.536	-0.0040000000000048885
param	features.5.5.norm2.weight	1	384	0.009332262557490565	phase2bm_fc2actmse	0.010743166529409234	1.1511856276253396	0.729602815571434	0.007497308803621934	0.8033752541182202	80.54	80.536	-0.0040000000000048885
param	features.7.1.norm1.weight	1	768	0.010692883588709647	phase2bm_fc2actmse	0.011129530780614127	1.0408353077335963	0.7122502525916329	0.008287279898074481	0.7750275993675659	80.54	80.536	-0.0040000000000048885
param	features.5.5.attn.proj.weight	1	147456	0.16580335847161723	phase2bm_fc2actmse	0.16649374273609394	1.0041638738252392	0.7090760872223478	0.12673796247047453	0.7643871851496299	80.54	80.536	-0.0040000000000048885
param	features.7.1.mlp.fc1.bias	1	3072	0.008150571840302446	phase2bm_fc2actmse	0.00819423788757818	1.0053574213112038	0.7177433654169698	0.006140395442486826	0.7533698938918832	80.54	80.536	-0.0040000000000048885
param	features.7.1.norm2.bias	1	768	0.0041898634554442754	phase2bm_fc2actmse	0.004942599296433564	1.179656413387694	0.7811349502373244	0.0031034628383738347	0.7407073933020943	80.54	80.536	-0.0040000000000048885
param	features.7.1.mlp.fc1.move_b4.bias	1	768	0.008380136295377299	phase2bm_fc2actmse	0.009883677437452257	1.1794172659106215	0.7813014254685037	0.006203929021138509	0.7403136181163017	80.54	80.536	-0.0040000000000048885
param	features.5.5.mlp.fc2.weight	1	589824	0.34079318225509747	phase2bm_fc2actmse	0.33819329481671445	0.9923710696875476	0.7247419204249058	0.25190451988569706	0.7391712422730815	80.54	80.536	-0.0040000000000048885
param	features.7.1.mlp.fc1.input_quant_fn.s	1	7	0.001646739504117725	phase2bm_fc2actmse	0.0023119268532699115	1.4039420609567357	0.8844117162050533	0.0011500414691525294	0.6983748590938724	80.54	80.536	-0.0040000000000048885
param	features.5.5.attn.v.weight	1	147456	0.18564057243095342	phase2bm_fc2actmse	0.18573977832856337	1.0005343977144159	0.7623589269389389	0.12801618782049173	0.6895916455337676	80.54	80.536	-0.0040000000000048885
param	features.7.1.mlp.fc1.move_aft.bias	1	768	0.00893312917243834	phase2bm_fc2actmse	0.011238697654960658	1.258091922552263	0.8396417726299209	0.006124909576197409	0.6856398757889657	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.relative_position_bias_table	1	4056	0.03899220758218617	phase2bm_fc2actmse	0.03800312539179773	0.9746338498967084	0.7616514071681584	0.02659624770471812	0.6820913550139382	80.54	80.536	-0.0040000000000048885
param	features.5.5.norm1.weight	1	384	0.011370030126358748	phase2bm_fc2actmse	0.010457569366302849	0.9197486066513956	0.7786415258683714	0.007312517703879431	0.6431396946721428	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.proj.bias	1	768	0.003630981173589853	phase2bm_fc2actmse	0.0038214128509795452	1.0524463411638727	0.823372216974043	0.002222128281786907	0.6119911328512753	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.move_v_aft.bias	1	768	0.005976671690913442	phase2bm_fc2actmse	0.006271358534076235	1.0493061788237115	0.8233692485032645	0.003650715981054699	0.6108275926557952	80.54	80.536	-0.0040000000000048885
param	features.7.1.mlp.fc2.move_b4.bias	1	3072	0.02057183368526926	phase2bm_fc2actmse	0.02071609905893203	1.007012762006047	0.8211072660785292	0.01234899228856036	0.6002864147887323	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.proj.move_aft.bias	1	768	0.00611471519528662	phase2bm_fc2actmse	0.006457978279173723	1.0561372153770463	0.8321473328912338	0.0036571023905476933	0.5980822121309398	80.54	80.536	-0.0040000000000048885
param	features.5.5.mlp.fc1.bias	1	1536	0.011341522239543059	phase2bm_fc2actmse	0.011370443509887513	1.0025500342664424	0.8226501745574636	0.006763301187015811	0.5963309901588923	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.proj.move_b4.bias	1	768	0.006219674674591971	phase2bm_fc2actmse	0.0066071013653872706	1.0622905073118982	0.8370025835986988	0.0036805620559446505	0.5917611850311296	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.v.bias	1	768	0.0031786000732163693	phase2bm_fc2actmse	0.0033359760689289065	1.0495111030288535	0.8356206943439947	0.001873722557539147	0.5894804361604259	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.move_v_b4.bias	1	768	0.006357556941261075	phase2bm_fc2actmse	0.006671684134961582	1.0494100480110207	0.8356670591158684	0.0037468971859320696	0.5893611682208294	80.54	80.536	-0.0040000000000048885
param	features.7.1.mlp.fc2.bias	1	768	0.003983453440312762	phase2bm_fc2actmse	0.00397044340382296	0.9967339805310289	0.8470198921822368	0.002199830749251105	0.552242114088419	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.proj.input_quant_fn.s	1	49	0.0076542140657080435	phase2bm_fc2actmse	0.007780807537324583	1.0165390555489813	0.8589279759424548	0.004101144421293154	0.535802158926657	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.quant_x_4_qkv.move_b4.bias	1	768	0.01188294179450714	phase2bm_fc2actmse	0.011047126177356198	0.9296625674344972	0.851574049349128	0.006298177245614381	0.5300183535802302	80.54	80.536	-0.0040000000000048885
param	features.7.1.norm1.bias	1	768	0.005941539474762742	phase2bm_fc2actmse	0.00552380414163047	0.9296924080187225	0.8516170666340273	0.003148703323977881	0.5299473877691632	80.54	80.536	-0.0040000000000048885
param	features.5.5.mlp.fc2.move_b4.bias	1	1536	0.020848133388912726	phase2bm_fc2actmse	0.022140392510883452	1.0619844039686528	0.8695947498490209	0.011047912881679002	0.5299233593523729	80.54	80.536	-0.0040000000000048885
param	features.7.1.mlp.fc2.move_aft.bias	1	3072	0.015886678541332844	phase2bm_fc2actmse	0.017204583243678292	1.0829565915189014	0.8770453469963672	0.008303593586894736	0.5226765031652796	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.quant_x_4_qkv.move_aft.bias	1	768	0.011993795247906383	phase2bm_fc2actmse	0.01095312252912786	0.9132324091525424	0.8565298514408307	0.0062272143337987395	0.5192029883022851	80.54	80.536	-0.0040000000000048885
param	features.7.1.attn.quan_a_softmax_fn.s	1	49	0.005519823279797971	phase2bm_fc2actmse	0.005547123045794241	1.0049457681183716	0.8728495022849789	0.002790558930904104	0.5055522232237551	80.54	80.536	-0.0040000000000048885
param	features.5.5.mlp.fc1.move_aft.bias	1	384	0.013298003480648166	phase2bm_fc2actmse	0.013352954778621605	1.0041322968559458	0.8945745128812467	0.006119093387213983	0.4601512848239778	80.54	80.536	-0.0040000000000048885
param	features.5.5.mlp.fc1.move_b4.bias	1	384	0.013505769606572597	phase2bm_fc2actmse	0.014075337616689354	1.0421721994901776	0.9030100698932125	0.00609915130267008	0.45159598307540516	80.54	80.536	-0.0040000000000048885
param	features.5.5.norm2.bias	1	384	0.006753210726818141	phase2bm_fc2actmse	0.00703810818472689	1.0421869640136319	0.9030349565555661	0.0030493659838833446	0.4515431410682621	80.54	80.536	-0.0040000000000048885
param	features.5.5.mlp.fc2.move_aft.bias	1	1536	0.017284143682229303	phase2bm_fc2actmse	0.017298953495409043	1.000856843905722	0.8988160477612295	0.007778675882186042	0.45004693464702505	80.54	80.536	-0.0040000000000048885
param	features.5.5.mlp.fc2.bias	1	384	0.005290288886240118	phase2bm_fc2actmse	0.005304150679266228	1.0026202336628844	0.9002529774602216	0.002366029269369184	0.4472400884426472	80.54	80.536	-0.0040000000000048885
param	features.5.5.attn.proj.bias	1	384	0.0060590038853245674	phase2bm_fc2actmse	0.006230964102362519	1.028380938565571	0.9358103680325748	0.0022082420951076006	0.36445629296527676	80.54	80.536	-0.0040000000000048885
param	features.5.5.attn.quant_x_4_qkv.move_aft.bias	1	384	0.014091991504506806	phase2bm_fc2actmse	0.014808435649714633	1.0508405178202598	0.9426360380008775	0.004945173865680375	0.3509208662309258	80.54	80.536	-0.0040000000000048885
param	features.5.5.attn.quant_x_4_qkv.move_b4.bias	1	384	0.014243290373111667	phase2bm_fc2actmse	0.015006588016714149	1.0535899798155788	0.9439472857357389	0.004954229671257938	0.3478290157315392	80.54	80.536	-0.0040000000000048885
param	features.5.5.norm1.bias	1	384	0.007121825508690288	phase2bm_fc2actmse	0.0075033054023444295	1.053564903154205	0.9439562640015862	0.0024769277611169905	0.3477939410470758	80.54	80.536	-0.0040000000000048885
param	features.5.5.attn.proj.move_aft.bias	1	384	0.010884523577119104	phase2bm_fc2actmse	0.010519891428482876	0.9664999440671211	0.9417025688888659	0.0036719936355013474	0.33735915122830246	80.54	80.536	-0.0040000000000048885
param	features.5.5.attn.proj.move_b4.bias	1	384	0.010976462106546809	phase2bm_fc2actmse	0.010582741652177215	0.9641304775119879	0.9424800665199615	0.0036767030545795058	0.3349624878116757	80.54	80.536	-0.0040000000000048885
param	features.5.5.attn.move_v_aft.bias	1	384	0.010993777173672295	phase2bm_fc2actmse	0.01053136636243647	0.9579388590535381	0.9437719836915492	0.00363784615112726	0.33090048066820116	80.54	80.536	-0.0040000000000048885
param	features.5.5.attn.move_v_b4.bias	1	384	0.011035565800156208	phase2bm_fc2actmse	0.010598157576983756	0.9603637700962954	0.9449936179183421	0.003613594936031903	0.32744990166075155	80.54	80.536	-0.0040000000000048885
param	features.5.5.attn.v.bias	1	384	0.0055178448757109925	phase2bm_fc2actmse	0.005298807430393895	0.9603038051538421	0.9449989844894574	0.0018067126475215577	0.3274308517578173	80.54	80.536	-0.0040000000000048885
param	features.0.0.weight	1	4608	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.0.0.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.0.0.input_quant_fn.s	1	3	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.0.0.input_quant_fn.signed	1	1	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.0.0.lsqw_fn.s	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.0.0.move_b4.bias	1	50176	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.0.0.move_aft.bias	1	50176	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.0.2.weight	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.0.2.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.norm1.weight	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.norm1.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.relative_position_bias_table	1	507	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.q_bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.k_bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.proj.weight	1	9216	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.proj.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.proj.input_quant_fn.s	1	49	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.proj.statsq_fn.clip_val	1	1	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.proj.move_b4.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.proj.move_aft.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.quant_x_4_qkv.input_quant_fn.s	1	49	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.quant_x_4_qkv.move_b4.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.quant_x_4_qkv.move_aft.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.q.weight	1	9216	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.k.weight	1	9216	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.v.weight	1	9216	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.v.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.qk_quant.clip_val	1	1	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.v_quant.clip_val	1	1	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.quan_a_qkx_fn.s	1	147	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.quan_a_v_fn.s	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.move_qkx_b4.bias	1	288	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.move_qkx_aft.bias	1	288	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.move_v_b4.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.move_v_aft.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.attn.quan_a_softmax_fn.s	1	49	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.norm2.weight	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.norm2.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc1.weight	1	36864	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc1.bias	1	384	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc1.input_quant_fn.s	1	56	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc1.statsq_fn.clip_val	1	1	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc1.move_b4.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc1.move_aft.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc2.weight	1	36864	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc2.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc2.input_quant_fn.s	1	56	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc2.statsq_fn.clip_val	1	1	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc2.move_b4.bias	1	384	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.0.mlp.fc2.move_aft.bias	1	384	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.norm1.weight	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.norm1.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.relative_position_bias_table	1	507	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.q_bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.k_bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.proj.weight	1	9216	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.proj.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.proj.input_quant_fn.s	1	49	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.proj.statsq_fn.clip_val	1	1	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.proj.move_b4.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.proj.move_aft.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.quant_x_4_qkv.input_quant_fn.s	1	49	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.quant_x_4_qkv.move_b4.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.quant_x_4_qkv.move_aft.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.q.weight	1	9216	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.k.weight	1	9216	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.v.weight	1	9216	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.v.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.qk_quant.clip_val	1	1	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.v_quant.clip_val	1	1	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.quan_a_qkx_fn.s	1	147	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.quan_a_v_fn.s	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.move_qkx_b4.bias	1	288	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.move_qkx_aft.bias	1	288	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.move_v_b4.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
param	features.1.1.attn.move_v_aft.bias	1	96	0.0	phase2bm_fc2actmse	0.0	0.0	0.0	0.0	0.0	80.54	80.536	-0.0040000000000048885
