pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
best250_vs_phase2w	146	50	50	50	0	100.0	100.0	0.01005993876606226	0.0939544141292572
best250_vs_phase2w	525	50	40	40	0	80.0	80.0	0.010067617520689964	0.0037789535708725452
best250_vs_phase2w	449	50	47	47	0	94.0	94.0	0.01007674727588892	0.045036524534225464
best250_vs_phase2w	611	50	47	47	0	94.0	94.0	0.010079821571707726	0.0805206298828125
best250_vs_phase2w	289	50	45	45	0	90.0	90.0	0.01010641548782587	0.05062498897314072
best250_vs_phase2w	438	50	30	30	0	60.0	60.0	0.010190023109316826	0.05752085521817207
best250_vs_phase2w	761	50	41	41	0	82.0	82.0	0.01021953858435154	0.04182984307408333
best250_vs_phase2w	885	50	15	15	0	30.0	30.0	0.010416451841592789	-0.004392366390675306
best250_vs_phase2w	487	50	41	41	0	82.0	82.0	0.010441050864756107	0.06578397005796432
best250_vs_phase2w	198	50	46	46	0	92.0	92.0	0.010451650246977806	0.05312500149011612
best250_vs_phase2w	956	50	49	49	0	98.0	98.0	0.010500374250113964	0.08343511819839478
best250_vs_phase2w	662	50	37	37	0	74.0	74.0	0.010553751140832901	0.019391631707549095
best250_vs_phase2w	266	50	30	30	0	60.0	60.0	0.010625148192048073	0.057195864617824554
best250_vs_phase2w	710	50	38	38	0	76.0	76.0	0.010697245597839355	0.06130216643214226
best250_vs_phase2w	9	50	50	50	0	100.0	100.0	0.010763144120573997	0.012682800181210041
best250_vs_phase2w	933	50	48	48	0	96.0	96.0	0.01082583423703909	0.10518486797809601
best250_vs_phase2w	834	50	30	30	0	60.0	60.0	0.010938707739114761	-0.03094259276986122
best250_vs_phase2w	502	50	33	33	0	66.0	66.0	0.010951723903417587	0.02465902268886566
best250_vs_phase2w	916	50	49	49	0	98.0	98.0	0.010968361981213093	0.05934349074959755
best250_vs_phase2w	604	50	49	49	0	98.0	98.0	0.011068928055465221	0.10295656323432922
best250_vs_phase2w	301	50	47	47	0	94.0	94.0	0.011255252175033092	0.05874999985098839
best250_vs_phase2w	649	50	46	46	0	92.0	92.0	0.01130070723593235	0.06205316632986069
best250_vs_phase2w	548	50	47	47	0	94.0	94.0	0.011348548345267773	0.05060308426618576
best250_vs_phase2w	446	50	35	35	0	70.0	70.0	0.011479508131742477	0.09569535404443741
best250_vs_phase2w	66	50	31	31	0	62.0	62.0	0.011711773462593555	0.022099770605564117
best250_vs_phase2w	585	50	27	27	0	54.0	54.0	0.011821852996945381	0.06648983806371689
best250_vs_phase2w	321	50	50	50	0	100.0	100.0	0.01186938676983118	0.029384518042206764
best250_vs_phase2w	760	50	42	42	0	84.0	84.0	0.0118966493755579	0.12259881943464279
best250_vs_phase2w	927	50	48	48	0	96.0	96.0	0.012003013864159584	0.1381232589483261
best250_vs_phase2w	62	50	30	30	0	60.0	60.0	0.012117883190512657	0.04243697226047516
best250_vs_phase2w	621	50	45	45	0	90.0	90.0	0.012274021282792091	0.08028490841388702
best250_vs_phase2w	616	50	45	45	0	90.0	90.0	0.012325477786362171	-0.00493684783577919
best250_vs_phase2w	432	50	42	42	0	84.0	84.0	0.01241149939596653	0.09196048974990845
best250_vs_phase2w	740	50	25	25	0	50.0	50.0	0.012447654269635677	0.045346278697252274
best250_vs_phase2w	557	50	42	42	0	84.0	84.0	0.012486991472542286	0.03439449146389961
best250_vs_phase2w	296	50	48	48	0	96.0	96.0	0.012510107830166817	0.07723716646432877
best250_vs_phase2w	704	50	45	45	0	90.0	90.0	0.012557119131088257	0.039599351584911346
best250_vs_phase2w	707	50	43	43	0	86.0	86.0	0.012695125304162502	0.059622470289468765
best250_vs_phase2w	640	50	48	48	0	96.0	96.0	0.012815449386835098	0.12427475303411484
best250_vs_phase2w	400	50	22	22	0	44.0	44.0	0.012838952243328094	0.014010085724294186
best250_vs_phase2w	158	50	31	31	0	62.0	62.0	0.013004706241190434	0.04276766628026962
best250_vs_phase2w	232	50	44	44	0	88.0	88.0	0.01312327105551958	0.019087038934230804
best250_vs_phase2w	299	50	48	48	0	96.0	96.0	0.013314856216311455	0.08749999850988388
best250_vs_phase2w	603	50	46	46	0	92.0	92.0	0.013466913253068924	-0.010801544412970543
best250_vs_phase2w	433	50	42	42	0	84.0	84.0	0.01347825862467289	0.03242094814777374
best250_vs_phase2w	803	50	49	49	0	98.0	98.0	0.013491958379745483	0.05192491412162781
best250_vs_phase2w	983	50	46	46	0	92.0	92.0	0.013741591013967991	0.05769706889986992
best250_vs_phase2w	390	50	34	34	0	68.0	68.0	0.013791097328066826	0.058479730039834976
best250_vs_phase2w	691	50	30	30	0	60.0	60.0	0.013866475783288479	0.05691247060894966
best250_vs_phase2w	263	50	48	48	0	96.0	96.0	0.014416023157536983	0.09465008974075317
best250_vs_phase2w	541	50	27	27	0	54.0	54.0	0.01485840417444706	0.06600558012723923
best250_vs_phase2w	435	50	28	28	0	56.0	56.0	0.01577785797417164	0.06527640670537949
best250_vs_phase2w	856	50	31	31	0	62.0	62.0	0.015832874923944473	0.041287556290626526
best250_vs_phase2w	439	50	48	48	0	96.0	96.0	0.016469523310661316	0.07905469089746475
best250_vs_phase2w	981	50	42	42	0	84.0	84.0	0.017002534121274948	0.06826175004243851
best250_vs_phase2w	912	50	38	38	0	76.0	76.0	0.01731429062783718	0.04136114567518234
best250_vs_phase2w	338	50	47	47	0	94.0	94.0	0.017341917380690575	0.15381717681884766
best250_vs_phase2w	171	50	47	47	0	94.0	94.0	0.01815635710954666	0.1575024276971817
best250_vs_phase2w	853	50	47	47	0	94.0	94.0	0.018711857497692108	0.14642107486724854
best250_vs_phase2w	352	50	44	44	0	88.0	88.0	0.01882951147854328	0.08749999850988388
best250_vs_phase2w	546	50	40	40	0	80.0	80.0	0.019219761714339256	0.06912852078676224
best250_vs_phase2w	731	50	31	31	0	62.0	62.0	0.02035784162580967	0.09752504527568817
best250_vs_phase2w	705	50	30	30	0	60.0	60.0	0.021798085421323776	0.02580314688384533
best250_vs_phase2w	712	50	40	40	0	80.0	80.0	0.030025865882635117	0.18105794489383698
best250_vs_phase2w	418	50	36	36	0	72.0	72.0	0.03483329713344574	0.11618940532207489
best250_vs_phase2w	507	50	42	43	1	84.0	86.0	-0.01661594584584236	-0.11882025003433228
best250_vs_phase2w	592	50	44	45	1	88.0	90.0	-0.01487145945429802	-0.14078283309936523
best250_vs_phase2w	184	50	38	39	1	76.0	78.0	-0.014292027801275253	-0.11837892234325409
best250_vs_phase2w	522	50	47	48	1	94.0	96.0	-0.013812328688800335	-0.10661371052265167
best250_vs_phase2w	837	50	19	20	1	38.0	40.0	-0.011543837375938892	-0.003820819780230522
best250_vs_phase2w	630	50	46	47	1	92.0	94.0	-0.011394265107810497	-0.08025292307138443
best250_vs_phase2w	136	50	49	50	1	98.0	100.0	-0.01127205602824688	-0.05672796070575714
best250_vs_phase2w	519	50	31	32	1	62.0	64.0	-0.010996266268193722	-0.11737478524446487
best250_vs_phase2w	331	50	46	47	1	92.0	94.0	-0.010835043154656887	-0.08041251450777054
best250_vs_phase2w	406	50	37	38	1	74.0	76.0	-0.010772185400128365	-0.018063288182020187
best250_vs_phase2w	229	50	48	49	1	96.0	98.0	-0.010727472603321075	-0.08453908562660217
best250_vs_phase2w	382	50	41	42	1	82.0	84.0	-0.010506386868655682	-0.024833383038640022
best250_vs_phase2w	377	50	40	41	1	80.0	82.0	-0.009969918988645077	-0.028316650539636612
best250_vs_phase2w	629	50	41	42	1	82.0	84.0	-0.009809971787035465	-0.08101820200681686
best250_vs_phase2w	637	50	41	42	1	82.0	84.0	-0.009415763430297375	-0.03517018258571625
best250_vs_phase2w	312	50	35	36	1	70.0	72.0	-0.009377957321703434	-0.03823096305131912
best250_vs_phase2w	817	50	33	34	1	66.0	68.0	-0.009210764430463314	0.0016983604291453958
best250_vs_phase2w	280	50	37	38	1	74.0	76.0	-0.008840616792440414	-0.002791872015222907
best250_vs_phase2w	67	50	42	43	1	84.0	86.0	-0.00857603084295988	-0.02428470551967621
best250_vs_phase2w	870	50	44	45	1	88.0	90.0	-0.008555697277188301	-0.08682305365800858
best250_vs_phase2w	154	50	44	45	1	88.0	90.0	-0.008398818783462048	-0.043750666081905365
best250_vs_phase2w	59	50	35	36	1	70.0	72.0	-0.008236464112997055	-0.023613348603248596
best250_vs_phase2w	567	50	26	27	1	52.0	54.0	-0.007824983447790146	-0.015091466717422009
best250_vs_phase2w	81	50	45	46	1	90.0	92.0	-0.007410679943859577	-0.08063513785600662
best250_vs_phase2w	873	50	47	48	1	94.0	96.0	-0.0071883248165249825	-0.06449171155691147
best250_vs_phase2w	107	50	46	47	1	92.0	94.0	-0.007088422775268555	-0.08242855221033096
best250_vs_phase2w	235	50	41	42	1	82.0	84.0	-0.007022329140454531	-0.024903345853090286
best250_vs_phase2w	437	50	38	39	1	76.0	78.0	-0.006857195869088173	-0.03492865711450577
best250_vs_phase2w	254	50	48	49	1	96.0	98.0	-0.006816741079092026	-0.03344966098666191
best250_vs_phase2w	751	50	39	40	1	78.0	80.0	-0.006776744034141302	-0.006174678914248943
best250_vs_phase2w	5	50	43	44	1	86.0	88.0	-0.0062171220779418945	-0.028642158955335617
best250_vs_phase2w	703	50	39	40	1	78.0	80.0	-0.005601637531071901	-0.03242899104952812
best250_vs_phase2w	436	50	34	35	1	68.0	70.0	-0.005562006961554289	-0.03000558912754059
best250_vs_phase2w	894	50	39	40	1	78.0	80.0	-0.0053621805272996426	-0.02683144621551037
best250_vs_phase2w	409	50	34	35	1	68.0	70.0	-0.005333208478987217	-0.014067516662180424
best250_vs_phase2w	24	50	48	49	1	96.0	98.0	-0.0048620253801345825	-0.05525407940149307
best250_vs_phase2w	540	50	43	44	1	86.0	88.0	-0.004660283215343952	-0.07433519512414932
best250_vs_phase2w	523	50	32	33	1	64.0	66.0	-0.004027943592518568	0.010668601840734482
best250_vs_phase2w	558	50	23	24	1	46.0	48.0	-0.004022218286991119	-0.018959932029247284
best250_vs_phase2w	161	50	41	42	1	82.0	84.0	-0.00399366207420826	-0.0505596362054348
best250_vs_phase2w	633	50	30	31	1	60.0	62.0	-0.0039739604108035564	-0.020032482221722603
best250_vs_phase2w	624	50	32	33	1	64.0	66.0	-0.0037984699010849	-0.013687925413250923
best250_vs_phase2w	315	50	43	44	1	86.0	88.0	-0.0037907848600298166	-0.00238038063980639
best250_vs_phase2w	501	50	19	20	1	38.0	40.0	-0.0036511269863694906	-0.04452171176671982
best250_vs_phase2w	53	50	46	47	1	92.0	94.0	-0.0034516328014433384	-0.03193800151348114
best250_vs_phase2w	879	50	38	39	1	76.0	78.0	-0.0028548131231218576	-0.06371621042490005
best250_vs_phase2w	792	50	36	37	1	72.0	74.0	-0.002485402626916766	-0.024871893227100372
best250_vs_phase2w	695	50	38	39	1	76.0	78.0	-0.0023111409973353148	-0.043046340346336365
best250_vs_phase2w	61	50	42	43	1	84.0	86.0	-0.0023028168361634016	-0.040045347064733505
best250_vs_phase2w	283	50	46	47	1	92.0	94.0	-0.002159415278583765	-0.10413713753223419
best250_vs_phase2w	298	50	39	40	1	78.0	80.0	-0.0020303474739193916	0.01876717619597912
best250_vs_phase2w	454	50	31	32	1	62.0	64.0	-0.0017721098847687244	0.004645147360861301
best250_vs_phase2w	155	50	37	38	1	74.0	76.0	-0.001472066156566143	0.009995870292186737
best250_vs_phase2w	987	50	21	22	1	42.0	44.0	-0.001103258109651506	0.02831154875457287
best250_vs_phase2w	103	50	40	41	1	80.0	82.0	-0.001102539012208581	0.0035435485187917948
best250_vs_phase2w	483	50	39	40	1	78.0	80.0	-0.0010183661943301558	-0.0005921268602833152
best250_vs_phase2w	840	50	44	45	1	88.0	90.0	-0.0010168731678277254	-0.003337431000545621
best250_vs_phase2w	455	50	41	42	1	82.0	84.0	-0.0009999715257436037	0.03104744851589203
best250_vs_phase2w	631	50	32	33	1	64.0	66.0	-0.0009693906176835299	0.03880926966667175
best250_vs_phase2w	290	50	39	40	1	78.0	80.0	-0.0005905961152166128	-0.027154885232448578
best250_vs_phase2w	963	50	42	43	1	84.0	86.0	-0.00048343659727834165	-0.03309362381696701
best250_vs_phase2w	664	50	18	19	1	36.0	38.0	-0.0004645153821911663	-0.00926002487540245
best250_vs_phase2w	661	50	45	46	1	90.0	92.0	-0.00036772130988538265	0.0450362004339695
best250_vs_phase2w	559	50	40	41	1	80.0	82.0	-0.000334799726260826	-0.033617809414863586
best250_vs_phase2w	188	50	42	43	1	84.0	86.0	-0.00012746482389047742	0.02442939765751362
best250_vs_phase2w	441	50	40	41	1	80.0	82.0	-6.168052641442046e-05	0.03966870158910751
best250_vs_phase2w	358	50	29	30	1	58.0	60.0	3.0028522814973257e-05	-0.007679395843297243
best250_vs_phase2w	650	50	29	30	1	58.0	60.0	0.0003798610414378345	0.08148720115423203
best250_vs_phase2w	195	50	44	45	1	88.0	90.0	0.0004817449953407049	0.0318022146821022
best250_vs_phase2w	966	50	33	34	1	66.0	68.0	0.0005297884345054626	-0.03920286148786545
best250_vs_phase2w	651	50	34	35	1	68.0	70.0	0.0006755146314390004	-0.010513458400964737
best250_vs_phase2w	798	50	40	41	1	80.0	82.0	0.0006825625896453857	-0.005961208138614893
best250_vs_phase2w	930	50	32	33	1	64.0	66.0	0.0006904019392095506	0.010527982376515865
best250_vs_phase2w	716	50	44	45	1	88.0	90.0	0.0007840510224923491	-0.007556648459285498
best250_vs_phase2w	875	50	42	43	1	84.0	86.0	0.0010122546227648854	-0.01340673491358757
best250_vs_phase2w	825	50	41	42	1	82.0	84.0	0.0011129253543913364	0.009972963482141495
best250_vs_phase2w	967	50	36	37	1	72.0	74.0	0.0011325717205181718	-0.016488665714859962
best250_vs_phase2w	612	50	46	47	1	92.0	94.0	0.0011736619053408504	-0.013965577818453312
best250_vs_phase2w	880	50	46	47	1	92.0	94.0	0.001330007566139102	0.058374784886837006
best250_vs_phase2w	316	50	48	49	1	96.0	98.0	0.0019388127839192748	0.01765528693795204
best250_vs_phase2w	427	50	33	34	1	66.0	68.0	0.0019646906293928623	-0.0005403709365054965
best250_vs_phase2w	790	50	34	35	1	68.0	70.0	0.0020897940266877413	-0.014432420954108238
best250_vs_phase2w	381	50	24	25	1	48.0	50.0	0.0024233071599155664	-0.043082982301712036
best250_vs_phase2w	673	50	23	24	1	46.0	48.0	0.0026265105698257685	0.03520778566598892
best250_vs_phase2w	824	50	33	34	1	66.0	68.0	0.002750624902546406	0.01624837890267372
best250_vs_phase2w	76	50	49	50	1	98.0	100.0	0.0029170915950089693	2.593994213384576e-05
best250_vs_phase2w	27	50	37	38	1	74.0	76.0	0.0031686872243881226	0.028383979573845863
best250_vs_phase2w	339	50	49	50	1	98.0	100.0	0.003185371169820428	0.004358387086540461
best250_vs_phase2w	672	50	47	48	1	94.0	96.0	0.003221810096874833	0.013396520167589188
best250_vs_phase2w	784	50	22	23	1	44.0	46.0	0.0035848403349518776	0.025157995522022247
best250_vs_phase2w	949	50	34	35	1	68.0	70.0	0.0037456376012414694	0.05270586907863617
best250_vs_phase2w	187	50	36	37	1	72.0	74.0	0.003961383830755949	-0.04642845317721367
best250_vs_phase2w	416	50	46	47	1	92.0	94.0	0.004129597917199135	-0.032083816826343536
best250_vs_phase2w	311	50	35	36	1	70.0	72.0	0.004198259674012661	-0.019519204273819923
best250_vs_phase2w	587	50	35	36	1	70.0	72.0	0.004323202185332775	0.03314429149031639
best250_vs_phase2w	583	50	46	47	1	92.0	94.0	0.004352163057774305	0.0798511877655983
best250_vs_phase2w	56	50	46	47	1	92.0	94.0	0.004632289055734873	-0.04776282235980034
best250_vs_phase2w	77	50	36	37	1	72.0	74.0	0.004695835057646036	0.00954420119524002
best250_vs_phase2w	842	50	33	34	1	66.0	68.0	0.00492929806932807	0.050873756408691406
best250_vs_phase2w	17	50	46	47	1	92.0	94.0	0.004939243663102388	0.039639052003622055
best250_vs_phase2w	551	50	43	44	1	86.0	88.0	0.005218065809458494	0.05796463042497635
best250_vs_phase2w	681	50	13	14	1	26.0	28.0	0.005575952120125294	0.002171468688175082
best250_vs_phase2w	780	50	40	41	1	80.0	82.0	0.005860422737896442	0.02496800385415554
best250_vs_phase2w	568	50	44	45	1	88.0	90.0	0.005873335991054773	0.014058113098144531
best250_vs_phase2w	996	50	47	48	1	94.0	96.0	0.00596023490652442	0.07077151536941528
best250_vs_phase2w	423	50	34	35	1	68.0	70.0	0.006084222812205553	-0.02044471725821495
best250_vs_phase2w	359	50	35	36	1	70.0	72.0	0.006113946437835693	0.005246066953986883
best250_vs_phase2w	617	50	42	43	1	84.0	86.0	0.006189259700477123	-0.0027418232057243586
best250_vs_phase2w	622	50	32	33	1	64.0	66.0	0.006228841375559568	0.05793234705924988
best250_vs_phase2w	527	50	33	34	1	66.0	68.0	0.006268169730901718	0.004597444552928209
best250_vs_phase2w	481	50	32	33	1	64.0	66.0	0.00651028286665678	-0.049466572701931
best250_vs_phase2w	241	50	37	38	1	74.0	76.0	0.006848303135484457	0.021138381212949753
best250_vs_phase2w	889	50	38	39	1	76.0	78.0	0.00687834806740284	0.05083701014518738
best250_vs_phase2w	749	50	44	45	1	88.0	90.0	0.006953442469239235	0.00882289931178093
best250_vs_phase2w	253	50	46	47	1	92.0	94.0	0.006977049633860588	0.01993497833609581
best250_vs_phase2w	634	50	39	40	1	78.0	80.0	0.0069803805090487	0.01322972308844328
best250_vs_phase2w	166	50	35	36	1	70.0	72.0	0.007067753467708826	0.07210049033164978
best250_vs_phase2w	698	50	37	38	1	74.0	76.0	0.00747483829036355	0.07906076312065125
best250_vs_phase2w	877	50	44	45	1	88.0	90.0	0.007541730534285307	0.040624961256980896
best250_vs_phase2w	868	50	33	34	1	66.0	68.0	0.007566850166767836	0.04693023860454559
best250_vs_phase2w	118	50	42	43	1	84.0	86.0	0.007584041450172663	0.009618673473596573
best250_vs_phase2w	186	50	38	39	1	76.0	78.0	0.007983981631696224	-0.0019525241805240512
best250_vs_phase2w	164	50	46	47	1	92.0	94.0	0.008080117404460907	0.09399013221263885
best250_vs_phase2w	665	50	39	40	1	78.0	80.0	0.008281104266643524	0.0398796945810318
best250_vs_phase2w	205	50	39	40	1	78.0	80.0	0.008375131525099277	-0.003870306070894003
best250_vs_phase2w	34	50	37	38	1	74.0	76.0	0.008564057759940624	0.03392748907208443
best250_vs_phase2w	12	50	47	48	1	94.0	96.0	0.008838879875838757	0.027552109211683273
best250_vs_phase2w	961	50	26	27	1	52.0	54.0	0.008947092108428478	0.061220377683639526
best250_vs_phase2w	669	50	48	49	1	96.0	98.0	0.00919221993535757	0.03416401892900467
best250_vs_phase2w	890	50	48	49	1	96.0	98.0	0.009429886937141418	0.0620134063065052
best250_vs_phase2w	238	50	36	37	1	72.0	74.0	0.009860779158771038	-0.0033154296688735485
best250_vs_phase2w	269	50	41	42	1	82.0	84.0	0.010391108691692352	0.029733382165431976
best250_vs_phase2w	758	50	41	42	1	82.0	84.0	0.010593323968350887	0.021721014752984047
best250_vs_phase2w	288	50	41	42	1	82.0	84.0	0.01065734401345253	0.051590967923402786
best250_vs_phase2w	285	50	32	33	1	64.0	66.0	0.011209211312234402	0.08507904410362244
best250_vs_phase2w	923	50	25	26	1	50.0	52.0	0.011972963809967041	0.0366380400955677
best250_vs_phase2w	222	50	37	38	1	74.0	76.0	0.012754584662616253	0.10195103287696838
best250_vs_phase2w	193	50	23	24	1	46.0	48.0	0.013102683238685131	-0.0027729319408535957
best250_vs_phase2w	627	50	40	41	1	80.0	82.0	0.013441642746329308	0.1167537197470665
best250_vs_phase2w	887	50	34	35	1	68.0	70.0	0.01371452771127224	0.07000242918729782
best250_vs_phase2w	124	50	39	40	1	78.0	80.0	0.01432365644723177	0.03389149531722069
best250_vs_phase2w	670	50	44	45	1	88.0	90.0	0.01437836792320013	0.018289193511009216
best250_vs_phase2w	619	50	32	33	1	64.0	66.0	0.014758064411580563	0.0475369356572628
best250_vs_phase2w	413	50	28	29	1	56.0	58.0	0.014833826571702957	0.04068158194422722
best250_vs_phase2w	748	50	28	29	1	56.0	58.0	0.01488904282450676	-0.012482242658734322
best250_vs_phase2w	741	50	37	38	1	74.0	76.0	0.01531817577779293	0.08048095554113388
best250_vs_phase2w	367	50	44	45	1	88.0	90.0	0.015360129997134209	0.12450870871543884
best250_vs_phase2w	964	50	40	41	1	80.0	82.0	0.015742681920528412	0.05523258075118065
best250_vs_phase2w	730	50	41	42	1	82.0	84.0	0.016400331631302834	0.1710805892944336
best250_vs_phase2w	543	50	35	36	1	70.0	72.0	0.016750721260905266	0.028016243129968643
best250_vs_phase2w	857	50	36	37	1	72.0	74.0	0.016908563673496246	0.08547551929950714
best250_vs_phase2w	151	50	35	36	1	70.0	72.0	0.017054330557584763	0.035714998841285706
best250_vs_phase2w	659	50	42	43	1	84.0	86.0	0.01839597336947918	0.08844483643770218
best250_vs_phase2w	674	50	46	47	1	92.0	94.0	0.018764743581414223	0.10791503638029099
best250_vs_phase2w	646	50	43	44	1	86.0	88.0	0.018869493156671524	0.08247599750757217
best250_vs_phase2w	1	50	48	49	1	96.0	98.0	0.021063627675175667	0.08341251313686371
best250_vs_phase2w	421	50	41	42	1	82.0	84.0	0.02130076475441456	0.09738664329051971
best250_vs_phase2w	896	50	46	47	1	92.0	94.0	0.021399883553385735	0.11697980016469955
best250_vs_phase2w	818	50	19	20	1	38.0	40.0	0.02244368940591812	0.012240839190781116
best250_vs_phase2w	537	50	46	47	1	92.0	94.0	0.024488775059580803	0.14604996144771576
best250_vs_phase2w	895	50	41	42	1	82.0	84.0	0.02596473880112171	0.11817637085914612
best250_vs_phase2w	208	50	44	45	1	88.0	90.0	0.03629259392619133	0.1355234533548355
best250_vs_phase2w	335	50	44	46	2	88.0	92.0	-0.004114680457860231	-0.07467614859342575
best250_vs_phase2w	180	50	29	31	2	58.0	62.0	-0.0015296069905161858	0.052293092012405396
best250_vs_phase2w	383	50	32	34	2	64.0	68.0	-0.00045411550672724843	0.003462200053036213
best250_vs_phase2w	504	50	30	32	2	60.0	64.0	-0.00024750857846811414	-0.03304602578282356
best250_vs_phase2w	162	50	43	45	2	86.0	90.0	-0.00013433695130515844	-0.016935082152485847
best250_vs_phase2w	524	50	23	25	2	46.0	50.0	8.368432463612407e-05	-0.0066664027981460094
best250_vs_phase2w	405	50	38	40	2	76.0	80.0	0.0003514111158438027	-0.0464530847966671
best250_vs_phase2w	720	50	42	44	2	84.0	88.0	0.001358686713501811	0.00564640061929822
best250_vs_phase2w	836	50	10	12	2	20.0	24.0	0.001903756521642208	0.0018729210132732987
best250_vs_phase2w	786	50	44	46	2	88.0	92.0	0.0024983412586152554	-0.00278644566424191
best250_vs_phase2w	809	50	33	35	2	66.0	70.0	0.0035381403286010027	-0.0072886087000370026
best250_vs_phase2w	242	50	40	42	2	80.0	84.0	0.004534544888883829	0.027156762778759003
best250_vs_phase2w	742	50	25	27	2	50.0	54.0	0.00670895678922534	0.025588521733880043
best250_vs_phase2w	768	50	44	46	2	88.0	92.0	0.006965918932110071	0.05692741274833679
best250_vs_phase2w	492	50	43	45	2	86.0	90.0	0.007050644140690565	0.014450597576797009
best250_vs_phase2w	227	50	32	34	2	64.0	68.0	0.007979920133948326	0.048581287264823914
best250_vs_phase2w	882	50	39	41	2	78.0	82.0	0.008404115214943886	0.09731754660606384
best250_vs_phase2w	864	50	38	40	2	76.0	80.0	0.008635020814836025	0.07146172225475311
best250_vs_phase2w	4	50	45	47	2	90.0	94.0	0.009181652218103409	0.10275022685527802
best250_vs_phase2w	794	50	34	36	2	68.0	72.0	0.009790249168872833	0.13305245339870453
best250_vs_phase2w	43	50	43	45	2	86.0	90.0	0.009975972585380077	0.03675514832139015
best250_vs_phase2w	822	50	45	47	2	90.0	94.0	0.011746026575565338	0.03667305037379265
best250_vs_phase2w	199	50	38	40	2	76.0	80.0	0.012475618161261082	-9.340286487713456e-05
best250_vs_phase2w	480	50	41	43	2	82.0	86.0	0.01266280934214592	0.1080210953950882
best250_vs_phase2w	898	50	35	37	2	70.0	74.0	0.012811293825507164	0.08584868162870407
best250_vs_phase2w	849	50	42	44	2	84.0	88.0	0.013670675456523895	0.07091076672077179
best250_vs_phase2w	379	50	44	46	2	88.0	92.0	0.013904614374041557	0.12227588891983032
best250_vs_phase2w	921	50	36	38	2	72.0	76.0	0.014659230597317219	0.08354868739843369
best250_vs_phase2w	639	50	18	20	2	36.0	40.0	0.015917770564556122	0.036264218389987946
best250_vs_phase2w	827	50	36	38	2	72.0	76.0	0.016943715512752533	0.06510794162750244
best250_vs_phase2w	851	50	37	39	2	74.0	78.0	0.017581038177013397	0.08516205847263336
best250_vs_phase2w	787	50	33	35	2	66.0	70.0	0.018066000193357468	0.14745086431503296
best250_vs_phase2w	641	50	43	45	2	86.0	90.0	0.02878882735967636	0.1424422711133957
best250_vs_phase2w	536	50	28	31	3	56.0	62.0	0.0028024655766785145	-0.04033192619681358
best250_vs_phase2w	348	50	33	36	3	66.0	72.0	0.007333144545555115	0.014818229712545872
best250_vs_phase2w	718	50	34	37	3	68.0	74.0	0.007650220301002264	-0.008209886960685253
best250_vs_phase2w	385	50	31	34	3	62.0	68.0	0.008892002515494823	0.03566157445311546
best250_vs_phase2w	500	50	45	48	3	90.0	96.0	0.00958920642733574	0.1376044750213623
best250_vs_phase2w	231	50	21	24	3	42.0	48.0	0.012133252806961536	0.019322652369737625
best250_vs_phase2w	200	50	36	39	3	72.0	78.0	0.013540105894207954	0.07411777228116989
best250_vs_phase2w	754	50	33	36	3	66.0	72.0	0.015603206120431423	0.03285536915063858
best250_vs_phase2w	848	50	22	25	3	44.0	50.0	0.024211455136537552	0.03938279300928116
best250_vs_phase2w	831	50	39	43	4	78.0	86.0	0.024663863703608513	0.044308632612228394
best250_vs_highdrift_damp	349	50	37	34	-3	74.0	68.0	-0.017113780602812767	-0.04885871708393097
best250_vs_highdrift_damp	876	50	17	14	-3	34.0	28.0	-0.010541328229010105	0.02712070383131504
best250_vs_highdrift_damp	892	50	38	35	-3	76.0	70.0	0.0030561990570276976	0.03062952123582363
best250_vs_highdrift_damp	655	50	42	40	-2	84.0	80.0	-0.01692136749625206	-0.13332629203796387
best250_vs_highdrift_damp	914	50	39	37	-2	78.0	74.0	-0.013546722009778023	-0.047243088483810425
best250_vs_highdrift_damp	165	50	31	29	-2	62.0	58.0	-0.012825417332351208	-0.09351236373186111
best250_vs_highdrift_damp	442	50	37	35	-2	74.0	70.0	-0.012151138857007027	-0.03961336985230446
best250_vs_highdrift_damp	468	50	38	36	-2	76.0	72.0	-0.01151381153613329	-0.03130107745528221
best250_vs_highdrift_damp	125	50	47	45	-2	94.0	90.0	-0.010886617004871368	-0.017059430480003357
best250_vs_highdrift_damp	515	50	37	35	-2	74.0	70.0	-0.005376209504902363	-0.05217694118618965
best250_vs_highdrift_damp	799	50	26	24	-2	52.0	48.0	-0.005184130277484655	-0.06253442168235779
best250_vs_highdrift_damp	478	50	31	29	-2	62.0	58.0	-0.003899092087522149	-0.020634278655052185
best250_vs_highdrift_damp	859	50	35	33	-2	70.0	66.0	-0.0038138371892273426	0.0008729457622393966
best250_vs_highdrift_damp	794	50	38	36	-2	76.0	72.0	-0.003767712041735649	0.031627025455236435
best250_vs_highdrift_damp	230	50	44	42	-2	88.0	84.0	-0.0029479246586561203	-0.05975061282515526
best250_vs_highdrift_damp	422	50	33	31	-2	66.0	62.0	-0.0029062109533697367	0.024294700473546982
best250_vs_highdrift_damp	969	50	24	22	-2	48.0	44.0	-0.002269977703690529	0.04517662897706032
best250_vs_highdrift_damp	250	50	37	35	-2	74.0	70.0	-0.001620566239580512	0.006507959216833115
best250_vs_highdrift_damp	502	50	35	33	-2	70.0	66.0	-0.0012456662952899933	0.017292985692620277
