group_type	key	cmp	params	numel	best_delta_l2	cmp_delta_l2	cmp_over_best	delta_cosine_to_best	extra_l2_vs_best	extra_over_best	best_top1	cmp_top1	delta_top1_vs_best
stage_kind	features.1.1|attn_qkv	highdrift_damp	4	27744	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|attn_qkv	movev_damp	4	27744	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|move_shift	highdrift_damp	6	1536	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|move_shift	movev_damp	6	1536	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|move_v_shift	highdrift_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|move_v_shift	movev_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|softmax_quant	highdrift_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|softmax_quant	movev_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|mlp	highdrift_damp	4	74208	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|mlp	movev_damp	4	74208	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.2|other	highdrift_damp	2	73920	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.2|other	movev_damp	2	73920	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.2|act_quant	highdrift_damp	1	28	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.2|act_quant	movev_damp	1	28	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.2|weight_quant	highdrift_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.2|weight_quant	movev_damp	1	1	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
