pair	before	after	top1_before	top1_after	top1_delta	name	module	parent_module	stage	kind	quantizer	numel	changed	changed_fraction	mean_abs_bin_delta	max_abs_bin_delta	before_near_fraction	after_near_fraction	changed_and_near_fraction	changed_given_near	mean_before_boundary_dist	mean_after_boundary_dist	scale_ratio_after_over_before
ckpt10->phase2w	ckpt10	phase2w	80.166	79.962	-0.20399999999999352	features.5.5.attn.qkv.weight	features.5.5.attn.qkv	features.5.5.attn	features.5.5	attn_qkv	lsq_weight	442368	6643	0.015016908757388592	0.015016908757388592	1	0.215576171875	0.2178751677274704	0.015016908757388592	0.06576185950740476	0.23282276093959808	0.23196803033351898	1.0
ckpt10->phase2w	ckpt10	phase2w	80.166	79.962	-0.20399999999999352	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	lsq_weight	589824	5829	0.009882609359920025	0.009882609359920025	1	0.199188232421875	0.2010938823223114	0.009882609359920025	0.04772314191678538	0.23861077427864075	0.238028421998024	1.0
ckpt10->phase2z	ckpt10	phase2z	80.166	80.018	-0.14799999999999613	features.7.1.attn.proj.weight	features.7.1.attn.proj	features.7.1.attn	features.7.1	attn_proj	lsq_weight	589824	18804	0.0318806953728199	0.0318806953728199	1	0.3014797568321228	0.3074137270450592	0.0318806953728199	0.09976284836620032	0.2078658789396286	0.20576126873493195	1.0
ckpt10->phase2z	ckpt10	phase2z	80.166	80.018	-0.14799999999999613	features.7.1.mlp.fc2.weight	features.7.1.mlp.fc2	features.7.1.mlp	features.7.1	mlp_fc2	lsq_weight	2359296	73950	0.03134409710764885	0.03134409710764885	1	0.301622599363327	0.3077511191368103	0.03134409710764885	0.09837334780665347	0.20824314653873444	0.20602811872959137	1.0
ckpt10->phase2z	ckpt10	phase2z	80.166	80.018	-0.14799999999999613	features.7.1.mlp.fc1.weight	features.7.1.mlp.fc1	features.7.1.mlp	features.7.1	mlp_fc1	lsq_weight	2359296	71435	0.030278099700808525	0.030278099700808525	1	0.24885007739067078	0.25521767139434814	0.030278099700808525	0.11517891549461552	0.22296959161758423	0.22105816006660461	1.0
ckpt10->phase2z	ckpt10	phase2z	80.166	80.018	-0.14799999999999613	features.5.5.mlp.fc1.weight	features.5.5.mlp.fc1	features.5.5.mlp	features.5.5	mlp_fc1	lsq_weight	589824	16113	0.02731831930577755	0.02731831930577755	1	0.2436014860868454	0.2489725798368454	0.02731831930577755	0.10650054529230972	0.22478196024894714	0.22317200899124146	1.0
ckpt10->phase2z	ckpt10	phase2z	80.166	80.018	-0.14799999999999613	features.5.5.attn.proj.weight	features.5.5.attn.proj	features.5.5.attn	features.5.5	attn_proj	lsq_weight	147456	2920	0.0198025181889534	0.0198025181889534	1	0.2460734099149704	0.2498711496591568	0.0198025181889534	0.07640778731421394	0.2239828109741211	0.22286003828048706	1.0
ckpt10->phase2z	ckpt10	phase2z	80.166	80.018	-0.14799999999999613	features.7.1.attn.qkv.weight	features.7.1.attn.qkv	features.7.1.attn	features.7.1	attn_qkv	lsq_weight	1769472	29654	0.016758671030402184	0.016758671030402184	1	0.21435829997062683	0.2167883962392807	0.016758671030402184	0.073548086271553	0.2328822761774063	0.2319747358560562	1.0
ckpt10->phase2z	ckpt10	phase2z	80.166	80.018	-0.14799999999999613	features.5.5.attn.qkv.weight	features.5.5.attn.qkv	features.5.5.attn	features.5.5	attn_qkv	lsq_weight	442368	6970	0.015756113454699516	0.015756113454699516	1	0.215576171875	0.21814191341400146	0.015756113454699516	0.06905502605663107	0.23282276093959808	0.23184645175933838	1.0
ckpt10->phase2z	ckpt10	phase2z	80.166	80.018	-0.14799999999999613	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	lsq_weight	589824	5962	0.01010810025036335	0.01010810025036335	1	0.199188232421875	0.2007971853017807	0.01010810025036335	0.04887566300222162	0.23861077427864075	0.23802167177200317	1.0
phase2s->phase2z	phase2s	phase2z	80.14	80.018	-0.12199999999999989	features.7.1.attn.proj.weight	features.7.1.attn.proj	features.7.1.attn	features.7.1	attn_proj	lsq_weight	589824	24473	0.0414920374751091	0.0414920374751091	1	0.3185492753982544	0.3074137270450592	0.0414920374751091	0.12574761072859933	0.20245522260665894	0.20576126873493195	1.0
phase2s->phase2z	phase2s	phase2z	80.14	80.018	-0.12199999999999989	features.7.1.mlp.fc2.weight	features.7.1.mlp.fc2	features.7.1.mlp	features.7.1	mlp_fc2	lsq_weight	2359296	95373	0.040424346923828125	0.040424346923828125	1	0.31842169165611267	0.3077511191368103	0.040424346923828125	0.12321153813856567	0.20267699658870697	0.20602811872959137	1.0
phase2s->phase2z	phase2s	phase2z	80.14	80.018	-0.12199999999999989	features.7.1.mlp.fc1.weight	features.7.1.mlp.fc1	features.7.1.mlp	features.7.1	mlp_fc1	lsq_weight	2359296	76995	0.032634735107421875	0.032634735107421875	1	0.2577853798866272	0.25521767139434814	0.032634735107421875	0.12085116134520786	0.22036659717559814	0.22105816006660461	1.0
phase2s->phase2z	phase2s	phase2z	80.14	80.018	-0.12199999999999989	features.5.5.mlp.fc1.weight	features.5.5.mlp.fc1	features.5.5.mlp	features.5.5	mlp_fc1	lsq_weight	589824	18479	0.0313296839594841	0.0313296839594841	1	0.2511969804763794	0.2489725798368454	0.0313296839594841	0.11890100698130811	0.22256401181221008	0.22317200899124146	1.0
phase2s->phase2z	phase2s	phase2z	80.14	80.018	-0.12199999999999989	features.5.5.attn.proj.weight	features.5.5.attn.proj	features.5.5.attn	features.5.5	attn_proj	lsq_weight	147456	3994	0.0270860455930233	0.0270860455930233	1	0.2562730610370636	0.2498711496591568	0.0270860455930233	0.10151484343228954	0.22119885683059692	0.22286003828048706	1.0
phase2s->phase2z	phase2s	phase2z	80.14	80.018	-0.12199999999999989	features.5.5.attn.qkv.weight	features.5.5.attn.qkv	features.5.5.attn	features.5.5	attn_qkv	lsq_weight	442368	10146	0.0229356549680233	0.0229356549680233	1	0.22220639884471893	0.21814191341400146	0.0229356549680233	0.0975042524770078	0.23071813583374023	0.23184645175933838	1.0
phase2s->phase2z	phase2s	phase2z	80.14	80.018	-0.12199999999999989	features.7.1.attn.qkv.weight	features.7.1.attn.qkv	features.7.1.attn	features.7.1	attn_qkv	lsq_weight	1769472	39819	0.0225033238530159	0.0225033238530159	1	0.2205488383769989	0.2167883962392807	0.0225033238530159	0.09626812627832873	0.23085153102874756	0.2319747358560562	1.0
phase2s->phase2z	phase2s	phase2z	80.14	80.018	-0.12199999999999989	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	lsq_weight	589824	7829	0.0132734514772892	0.0132734514772892	1	0.2035132497549057	0.2007971853017807	0.0132734514772892	0.0630943554366397	0.23725944757461548	0.23802167177200317	1.0
phase2w->phase2z	phase2w	phase2z	79.962	80.018	0.055999999999997385	features.7.1.attn.proj.weight	features.7.1.attn.proj	features.7.1.attn	features.7.1	attn_proj	lsq_weight	589824	16219	0.0274980328977108	0.0274980328977108	1	0.3068661093711853	0.3074137270450592	0.0274980328977108	0.08611645021185316	0.2061823159456253	0.20576126873493195	1.0
phase2w->phase2z	phase2w	phase2z	79.962	80.018	0.055999999999997385	features.7.1.mlp.fc2.weight	features.7.1.mlp.fc2	features.7.1.mlp	features.7.1	mlp_fc2	lsq_weight	2359296	61881	0.026228586211800575	0.026228586211800575	1	0.3072746992111206	0.3077511191368103	0.026228586211800575	0.08254806332673457	0.2064327895641327	0.20602811872959137	1.0
phase2w->phase2z	phase2w	phase2z	79.962	80.018	0.055999999999997385	features.7.1.mlp.fc1.weight	features.7.1.mlp.fc1	features.7.1.mlp	features.7.1	mlp_fc1	lsq_weight	2359296	60417	0.025608062744140625	0.025608062744140625	1	0.2553316652774811	0.25521767139434814	0.025608062744140625	0.09702533993476721	0.2209998220205307	0.22105816006660461	1.0
phase2w->phase2z	phase2w	phase2z	79.962	80.018	0.055999999999997385	features.5.5.mlp.fc1.weight	features.5.5.mlp.fc1	features.5.5.mlp	features.5.5	mlp_fc1	lsq_weight	589824	14873	0.02521599642932415	0.02521599642932415	1	0.2489556223154068	0.2489725798368454	0.02521599642932415	0.09774900594788209	0.22312310338020325	0.22317200899124146	1.0
phase2w->phase2z	phase2w	phase2z	79.962	80.018	0.055999999999997385	features.5.5.attn.proj.weight	features.5.5.attn.proj	features.5.5.attn	features.5.5	attn_proj	lsq_weight	147456	2624	0.0177951380610466	0.0177951380610466	1	0.2499525249004364	0.2498711496591568	0.0177951380610466	0.06849922990576135	0.2230219841003418	0.22286003828048706	1.0
phase2w->phase2z	phase2w	phase2z	79.962	80.018	0.055999999999997385	features.5.5.attn.qkv.weight	features.5.5.attn.qkv	features.5.5.attn	features.5.5	attn_qkv	lsq_weight	442368	6561	0.01483154296875	0.01483154296875	1	0.2178751677274704	0.21814191341400146	0.01483154296875	0.06485380463792183	0.23196803033351898	0.23184645175933838	1.0
phase2w->phase2z	phase2w	phase2z	79.962	80.018	0.055999999999997385	features.7.1.attn.qkv.weight	features.7.1.attn.qkv	features.7.1.attn	features.7.1	attn_qkv	lsq_weight	1769472	25339	0.014320091344416142	0.014320091344416142	1	0.21651656925678253	0.2167883962392807	0.014320091344416142	0.06310109024260263	0.23206664621829987	0.2319747358560562	1.0
phase2w->phase2z	phase2w	phase2z	79.962	80.018	0.055999999999997385	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	lsq_weight	589824	5181	0.008783976547420025	0.008783976547420025	1	0.2010938823223114	0.2007971853017807	0.008783976547420025	0.042498564514806006	0.238028421998024	0.23802167177200317	1.0
